# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:43 BST 2015 [seed=1430143302237]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep3.treeLikelihood	CP2.Flu_Rep3.treeLikelihood	CP3.Flu_Rep3.treeLikelihood	skyline
276000	-4532.388747194353	-153.11679587906679	-4379.271951315286	119.07395357243095	472.38337317931524	105.39760295331294	171.66748965352573	39.11514622620823	3.281232400132901	7.0	4.0	6.0	2.0	1.0	9.224181716310794	0.6497822854594862	0.6178262795105032	1.73239143503001	1.9755207384305277E-4	-1239.5158749907841	-1195.547346629923	-1944.2087296945792	-122.94595630322728
277000	-4536.912826981875	-155.61299645392003	-4381.299830527954	135.60771628501848	503.15091311581216	56.42435457329216	190.55335520028802	33.05285444315441	0.5029865192677041	5.0	1.0	11.0	2.0	1.0	9.201308730757656	0.6867750537369011	0.6450665875173237	1.6681583587457747	1.506321254476753E-4	-1236.6680928937947	-1195.2237160864486	-1949.4080215477115	-124.49296523395866
278000	-4533.430711993412	-150.22003055345715	-4383.210681439955	98.83165560728207	474.12031609431153	264.6245467057768	107.960699173569	22.212567632594297	1.2644760144025213	7.0	1.0	9.0	2.0	1.0	7.938162594943993	0.5294992902137802	0.6056642279109782	1.864836481875241	2.083465065653974E-4	-1239.401909126988	-1194.7020086935186	-1949.1067636194484	-121.23590115970205
279000	-4536.633177373216	-152.1551772573788	-4384.478000115838	107.833917972334	447.2411379983483	760.1959001763175	150.26427179531143	42.40313466611335	0.6880432540710969	3.0	2.0	11.0	3.0	1.0	8.053661547580235	0.5194842161527069	0.6836837373121514	1.7968320465351408	1.8106877186545626E-4	-1239.2491127982203	-1195.333173658236	-1949.895713659382	-120.27383373666311
280000	-4531.5456015372565	-151.4886660697919	-4380.056935467464	94.69256668484483	575.2882387065717	483.527945680334	115.07657332727013	153.45880270217953	19.229617409134743	2.0	3.0	6.0	6.0	3.0	8.542227742606098	0.671931928054895	0.5830095689295984	1.7450585030155057	2.37042296112435E-4	-1240.5027820895461	-1194.0467207753397	-1945.507432602579	-118.13642790409939
281000	-4558.276197688508	-169.07968721709153	-4389.196510471416	151.80979087806026	2723.0945617552875	361.5457919903064	139.14996274624082	217.8717551781818	21.29956993245969	3.0	5.0	5.0	5.0	2.0	7.785326652159102	0.5951193859720911	0.7010186454600742	1.7038619685678338	1.4909184877762955E-4	-1235.2708908453933	-1194.898599749832	-1959.027019876191	-132.81740977413236
282000	-4547.749086037703	-166.93151002297486	-4380.817576014728	160.42692416557279	297.5102284103672	644.7328937310976	310.1626179907292	122.00132559105123	17.112908083606726	3.0	2.0	5.0	9.0	1.0	10.05482697246439	0.6392141324482579	0.46993574050394094	1.8908501270478004	1.3785483615087345E-4	-1236.9091045296598	-1196.2993081428765	-1947.6091633421913	-133.0408143217713
283000	-4566.572780319876	-189.20722387529642	-4377.36555644458	296.7032252621854	15370.082920974639	1604.73984980907	447.2435948738488	517.8936203494053	135.8022061238679	1.0	5.0	5.0	6.0	3.0	9.451833115865474	0.6399053671201332	0.6664732806187799	1.6936213522610863	7.733718663954618E-5	-1237.7908875873438	-1198.0323594076835	-1941.5423094495525	-146.14377224925113
284000	-4575.181445520315	-198.3883939102633	-4376.793051610051	557.0044770841635	2285.106895476066	1750.197892920269	424.14511873532973	587.7387422889368	608.1217077281067	3.0	4.0	4.0	7.0	2.0	7.479344650412204	0.6399053671201332	0.6170151990040315	1.7430794338758346	4.227609799255363E-5	-1236.1287351752972	-1195.7172004055767	-1944.9471160291782	-157.58543156969495
285000	-4580.365798553768	-201.7230045819636	-4378.642793971805	662.0079484378383	2356.746695884225	4927.214577718168	668.2712842467157	573.5241634293772	960.3624747833884	2.0	3.0	4.0	7.0	4.0	9.475853489761938	0.5949870705188548	0.5179534939461958	1.8870594355349488	3.363477289981792E-5	-1237.2031925506465	-1197.4464138763233	-1943.9931875448358	-157.82613200809965
286000	-4607.007085439368	-227.69375778393737	-4379.313327655431	2117.256706379319	10829.757250915118	7694.7456756151305	674.6364081088078	1700.3640622883433	636.1271195780919	3.0	4.0	4.0	7.0	2.0	10.664160928994383	0.6597798701023249	0.5683634787697703	1.7718566511279041	1.0388243294075774E-5	-1233.526440973851	-1196.7962231065435	-1948.9906635750367	-180.1529771991459
287000	-4639.151921520012	-256.3448960016665	-4382.807025518346	6250.117894548768	67878.70883178912	15938.88077650497	5935.429344058724	12733.27939404591	2633.002208666858	4.0	5.0	6.0	3.0	2.0	8.247274596369083	0.6276288429572249	0.5839420226546727	1.7884291343881018	3.626811372945622E-6	-1238.2695518115208	-1197.4336708803119	-1947.103802826513	-201.20758955650712
288000	-4632.467612908818	-255.18068742697528	-4377.286925481843	6074.492574059282	22527.36375034085	8726.901652629587	3768.839891968011	9908.490345034053	2663.950033019767	6.0	2.0	7.0	3.0	2.0	8.373615108735924	0.6958742625461227	0.5448655871132645	1.7592601503406122	4.010142472331267E-6	-1239.4789115345109	-1197.8978207940245	-1939.910193153308	-202.78362737837705
289000	-4625.180248248387	-239.7567442655004	-4385.423503982887	2944.672850243848	14818.181452139677	8612.0564626039	5162.73539134907	4649.591190009493	684.6118182791541	6.0	1.0	5.0	6.0	2.0	7.610728047331096	0.5598021657197627	0.5618167183756063	1.8783811159046302	6.596351031138519E-6	-1237.4296980141942	-1198.1944855012496	-1949.7993204674437	-190.2367834141543
290000	-4622.729928269531	-244.5838072962419	-4378.14612097329	5150.061219653145	19267.803790626214	5607.864970509093	1618.0655966048187	3391.0538619840595	1408.597611413264	7.0	1.0	5.0	4.0	3.0	10.585276256039597	0.6006978599285799	0.5624950906207492	1.83680704945067	5.015075554110333E-6	-1238.9287142917228	-1194.3902886734722	-1944.8271180080947	-195.25143819028514
291000	-4640.516249621467	-260.4068587459117	-4380.109390875556	6512.959622150522	31071.340916587575	11031.55460007326	5081.232528891462	11989.406143387278	5628.682054816491	9.0	3.0	2.0	1.0	5.0	8.171204817871407	0.6783237929015594	0.645008510630228	1.676667696468212	3.847848652145275E-6	-1235.6534456261145	-1196.129208952946	-1948.3267362964957	-206.7398905608889
292000	-4664.815113898972	-271.70787928366207	-4393.1072346153105	10763.052815238952	29394.113543966832	8989.022558086512	15642.010707985964	7057.669992286688	10953.932487909718	9.0	1.0	3.0	6.0	1.0	8.14048506077685	0.5432584152528789	0.5331700261757925	1.923571558571328	2.2619396277275176E-6	-1237.9350828840988	-1197.092692818028	-1958.0794589131838	-217.36139053421817
293000	-4643.017497377166	-261.55828080123877	-4381.459216575928	6221.3850489691395	28646.770301098484	12468.328120225859	13037.131781244954	12174.502932864736	1775.6130710027846	10.0	3.0	3.0	2.0	2.0	11.463126215743959	0.6269059560196019	0.5541947741087265	1.8188992698716708	3.649155837217273E-6	-1231.1096531504693	-1195.7407320293253	-1954.608831396133	-207.71940699035994
294000	-4657.888752760775	-272.5868965600768	-4385.301856200698	10759.743802201921	70825.08787818349	23408.512205115127	11095.059979103513	5485.777487627959	6428.138386969823	6.0	1.0	8.0	3.0	2.0	10.076444576470744	0.8033194722130846	0.5309807034784174	1.6656998243084973	2.3486176982169233E-6	-1241.0000577083485	-1198.0750110877589	-1946.2267874045908	-217.48503076665395
295000	-4646.7913123218195	-267.47636505031613	-4379.314947271503	11062.952327816272	44519.68038479208	10257.45901789698	12266.713958692853	12343.113281188527	3324.282659690563	5.0	3.0	6.0	3.0	3.0	6.819413007749452	0.596902334960956	0.5456140398256654	1.8574836252133777	2.3984781493889468E-6	-1235.7779605170003	-1195.0129363122926	-1948.5240504422102	-213.37612354584712
296000	-4644.10641053674	-262.36775364772654	-4381.738656889014	8730.133322719124	30279.397365650293	32940.11699893631	8493.662114376999	10617.968098990961	3968.668137554044	4.0	2.0	9.0	2.0	3.0	8.515073140830546	0.6420595552194185	0.630646230132939	1.7272942146476415	3.1815311568566306E-6	-1236.8689089550041	-1197.3783294333523	-1947.4914185006583	-207.90004729780668
297000	-4645.355052044653	-265.53066187961826	-4379.824390165035	9611.941313759002	43141.38218724173	35119.127352520394	20753.012017083747	1788.9761711430842	3787.3296462544895	7.0	1.0	8.0	1.0	3.0	7.266380266924389	0.6597615182914062	0.5270450869071152	1.8131933948014776	2.704996799857932E-6	-1236.563165855294	-1196.6330063333944	-1946.6282179763464	-210.69836112835378
298000	-4611.453642322854	-232.1475099013395	-4379.306132421514	1666.8758697083347	13124.52342129199	9102.961238094309	3150.6438893492436	2113.5920009724296	2826.60445215317	4.0	3.0	7.0	1.0	5.0	9.16936740275603	0.5241687397432696	0.6367701996586943	1.8390610605980349	1.3177933030132486E-5	-1235.0925129416487	-1195.9317706480726	-1948.281848831792	-183.09141785492787
299000	-4625.373114984392	-250.29894012697696	-4375.074174857415	4809.279190870009	7829.381708778548	25498.87899933984	3536.323009294685	1486.1505269733702	5425.480835647519	1.0	6.0	4.0	1.0	8.0	7.771650702670274	0.5430989443049513	0.5799621454364877	1.8769389102585596	4.31995038528846E-6	-1235.8344950424898	-1191.853160279199	-1947.3865195357255	-197.22955136032985
300000	-4643.481308259001	-261.51214897662294	-4381.969159282378	6457.36805987956	35285.59075745497	19932.483152222114	9300.60528165861	7596.000061883854	6635.330814530132	2.0	3.0	7.0	3.0	5.0	9.437356154366597	0.5592056084594338	0.7376495362714308	1.7031448552691346	3.5248206433704077E-6	-1237.9594042309284	-1198.5923864007218	-1945.417368650728	-207.6299490836837
301000	-4632.125677054959	-249.79095585368896	-4382.33472120127	3971.53020899296	46744.52432560232	36751.73808157573	8600.064415913606	9134.189509989377	475.1127486002319	2.0	3.0	10.0	2.0	3.0	9.437356154366597	0.5592056084594338	0.7038308041656965	1.736963587374869	5.672732836349256E-6	-1233.610963545343	-1197.871521158385	-1950.8522364975422	-195.21577798097945
302000	-4632.054702577185	-255.01688329409643	-4377.0378192830885	4583.481984154105	41499.98224470983	29212.170479700206	5760.6301302930015	12747.541754989275	3116.8249577447828	3.0	2.0	8.0	2.0	5.0	8.927879497148183	0.6591252130582934	0.5729536764675854	1.7679211104741206	5.004805748667505E-6	-1236.1806512120252	-1197.7490430089583	-1943.1081250621053	-199.80808676577908
303000	-4644.3909059146945	-261.9680073601137	-4382.422898554581	8515.517777001673	33174.488737490276	50056.572743177116	5603.177452002744	12596.684995143274	6993.886399665312	3.0	2.0	6.0	3.0	6.0	10.679299526591585	0.6173982965112139	0.5351791736068974	1.8474225298818883	3.0051716107032535E-6	-1236.0339486434746	-1195.8691035020377	-1950.519846409068	-205.46326673719508
304000	-4655.639074255815	-276.7227481533761	-4378.916326102439	14448.67025735893	71702.72841765375	22309.394862923564	7449.533353994738	6974.3055210455495	12263.553629658785	7.0	2.0	1.0	2.0	8.0	11.091717949684087	0.6173982965112139	0.5351791736068974	1.8474225298818883	1.4988639181191082E-6	-1236.317451287304	-1198.612449744161	-1943.9864250709736	-220.83766930588112
305000	-4638.280784694624	-260.51158366059485	-4377.76920103403	6810.590739786851	38027.54171804244	25223.621593508597	8851.69006464361	10391.943436144893	4304.8781161202905	5.0	2.0	4.0	1.0	8.0	9.682360238175884	0.6422520947077361	0.5851294966241098	1.7726184086681536	2.9537445722780166E-6	-1236.7548217138299	-1197.3222962852076	-1943.6920830349923	-206.07397448604038
306000	-4634.2686261691515	-258.06600865283946	-4376.202617516312	5563.098421410945	19770.930651040824	12756.386089720412	11329.160464735669	8187.72450915433	4386.7345534966225	4.0	1.0	6.0	3.0	6.0	6.978898227841667	0.5325883134140356	0.5905359482782425	1.8768757383077213	4.2637516551143226E-6	-1234.530383360482	-1196.2786525992349	-1945.393581556595	-205.7480597477299
307000	-4653.109344055807	-272.04995468219903	-4381.059389373608	7568.867180956515	75678.94789316284	53311.62642383127	11672.86340810776	15268.674745386994	2877.2698712623596	5.0	3.0	2.0	4.0	6.0	10.96352533525449	0.5830640559096478	0.6442176956670541	1.7727182484232973	2.8067343150778815E-6	-1235.2731913682292	-1199.719722743689	-1946.0664752616892	-214.88448844931705
308000	-4679.996688290344	-298.047128136025	-4381.9495601543185	31764.532891021096	30279.418436062024	74439.91925156665	34409.883715831784	14200.530491792944	25792.19052044121	1.0	5.0	5.0	1.0	8.0	9.545325246501486	0.6085684155940222	0.6293137483899074	1.7621178360160694	7.284293335993618E-7	-1236.4372803380343	-1196.2234736085675	-1949.2888062077168	-238.78009377453418
309000	-4675.824217042728	-286.6388490306316	-4389.185368012097	18751.391583291534	74887.17255009894	22390.4427821797	43775.9016847864	76804.59973905879	18552.184084714467	2.0	5.0	3.0	1.0	9.0	6.853738151898561	0.6517369256638024	0.5180337757285134	1.8302292986076834	1.2705572830161947E-6	-1236.2988754389403	-1197.975271369004	-1954.911221204152	-226.06418104038949
310000	-4646.564732010965	-267.3136883776493	-4379.251043633315	5893.140311139342	51853.68344169998	35471.07640694267	10585.82812933582	30895.482285935337	8259.806685516807	3.0	7.0	1.0	1.0	8.0	8.012789045066349	0.5917173485267093	0.50673861388002	1.9015440375932697	3.659547743070507E-6	-1236.4210577908148	-1196.9849158036027	-1945.8450700388973	-209.26976412198655
311000	-4641.868600204935	-255.62804294716727	-4386.240557257768	5308.230797871108	41593.11582225686	17150.884816263853	2412.297147226211	3478.9768080378367	5479.57874814869	5.0	5.0	1.0	3.0	6.0	9.549296059338735	0.5563987938299237	0.7147694191061764	1.728831787063899	4.785763832056645E-6	-1235.5286046634671	-1200.1320441733596	-1950.5799084209414	-202.83732283784732
312000	-4603.087722794064	-224.31240895976867	-4378.775313834295	1967.5456296382613	7326.173380882114	575.6804215330167	3024.641268249447	1404.595049227284	493.6747040810932	4.0	3.0	7.0	2.0	4.0	9.258040645942597	0.602657881755053	0.535467451166156	1.8618746670787902	1.2313457913279552E-5	-1235.0227640610026	-1196.0540752515026	-1947.6984745217896	-176.52243235191017
313000	-4602.63811290485	-220.01015633686663	-4382.627956567983	1148.1388467394654	11880.928648709516	11306.395633893413	1258.8265893771961	679.9164696495727	691.1477647014902	2.0	4.0	8.0	4.0	2.0	7.9314609179284465	0.5599042688549342	0.5977872400451942	1.8423084910998708	2.0153560105376035E-5	-1234.5908001634646	-1193.5766758161865	-1954.4604805883318	-173.5612926345819
314000	-4573.311463954085	-193.1487188450465	-4380.162745109039	425.0127802633402	1219.9859050033128	1752.6691858467427	713.1430910025924	404.95305181346686	481.59666121250694	1.0	7.0	7.0	2.0	3.0	10.340459381874695	0.5672305173192029	0.626964666582541	1.8058048160982552	5.473112139721114E-5	-1237.5205820326485	-1195.8856851521525	-1946.7564779242384	-152.95648852986275
315000	-4560.456662891781	-182.05278896711363	-4378.403873924667	289.6495744409855	1942.9640873494138	1876.4676645182674	540.2929939276454	205.67097886832914	151.6452211851658	2.0	3.0	8.0	6.0	1.0	10.340459381874695	0.6896342574497558	0.581706157219706	1.7286595853305373	8.147653821871348E-5	-1237.4019417329707	-1198.1529676684147	-1942.8489645232817	-143.0455572779454
316000	-4572.255697499945	-191.70781979961632	-4380.547877700329	441.7878729425696	2326.5870472623724	4505.935457320914	775.7529553297084	528.5245422933922	72.79653197927482	1.0	3.0	10.0	4.0	2.0	10.788450360488184	0.6035895950428123	0.594732574092041	1.801677830865146	5.464458741211647E-5	-1238.5486042567147	-1198.207001597845	-1943.7922718457696	-149.56003629515845
317000	-4585.763363591179	-204.3708425093847	-4381.392521081794	562.402472999332	7093.2198538931725	4830.538760851161	1128.987859259326	1030.464272171682	818.6911325400237	2.0	1.0	8.0	4.0	5.0	9.75647316642537	0.5348887179565259	0.6144461319746473	1.850665150068826	4.103351967205887E-5	-1236.8687752786907	-1194.6892531609685	-1949.8344926421355	-159.28762019867196
318000	-4575.110759524454	-196.48406463723225	-4378.626694887222	451.8309681645304	6913.319847546404	1309.7914434654967	680.9629194956667	431.55344463758587	282.80382701599035	3.0	2.0	5.0	4.0	6.0	9.022238615688162	0.6174307372198113	0.4991557462200075	1.8834135165601802	5.182218243838131E-5	-1235.0564789287798	-1191.3005471731851	-1952.2696687852565	-154.8350224551604
319000	-4597.600079340757	-213.21154636140466	-4384.388532979352	1013.2418306404461	11172.042144886984	3651.3900444096016	400.41879841934144	771.5043854174978	1880.666311879992	2.0	3.0	3.0	4.0	8.0	10.048344523966215	0.5633830419413834	0.6284923373402839	1.808124620718332	2.66096322993272E-5	-1237.974512312729	-1199.320834869045	-1947.0931857975784	-166.61718278992834
320000	-4593.79706371469	-211.45800860010266	-4382.339055114588	1003.4615384119933	5098.436858829744	6377.605654538449	1230.4812679446518	914.3732922478229	1438.8372859983147	1.0	3.0	5.0	4.0	7.0	8.46871527941941	0.5736429789052814	0.6619409272479356	1.7644160938467819	2.7070938805800897E-5	-1236.3264959500998	-1196.4252364477713	-1949.587322716717	-165.79379183353245
321000	-4566.285777928002	-184.95240684538612	-4381.3333710826155	321.83230975904894	978.4775097505034	1535.0699991304932	436.2592050417438	422.8257479086436	159.43367615307508	4.0	1.0	6.0	4.0	5.0	8.118207527521141	0.6014152933906861	0.5318047113560501	1.8667799952532624	6.908712167454713E-5	-1233.3535776593953	-1198.5937498071103	-1949.3860436161099	-146.42546892305648
322000	-4580.742369012584	-199.18457613335613	-4381.557792879228	353.88686410518187	3135.3237049871686	6128.121254821499	703.2990044033693	1089.0231877924878	479.0564833996352	7.0	1.0	1.0	5.0	6.0	9.358207636987974	0.4662727550666327	0.62615552648097	1.9075717184523964	5.8187327466854276E-5	-1238.6513702012196	-1194.861744351947	-1948.0446783260609	-154.52023190130333
323000	-4572.996396217911	-191.86029438477163	-4381.136101833139	383.0597167516773	1605.806671593569	2101.9610490082646	275.00074322339043	675.000720718788	530.8423401397804	4.0	4.0	3.0	5.0	4.0	8.018651150940466	0.6414362606101944	0.561562218779138	1.7970015206106664	5.955282777182911E-5	-1236.594538042868	-1192.0136044345006	-1952.5279593557711	-150.55286814414256
324000	-4552.229968000394	-173.49364814972472	-4378.73631985067	203.85683214346673	1932.8896623732903	1404.9568575562334	111.6519028582527	161.05793291694323	207.99163073065537	3.0	3.0	2.0	7.0	5.0	7.1096181670169285	0.6155761833470597	0.5302651057036875	1.8541587109492517	1.270493147536719E-4	-1237.629227843441	-1192.4799546452196	-1948.6271373620098	-135.8134968171461
325000	-4559.519376589385	-181.02198189108614	-4378.497394698298	264.3316882281699	1245.7032362004136	2361.6949650246247	276.60971730550193	381.96820349547676	72.7609338817218	7.0	1.0	2.0	7.0	3.0	11.42578942674178	0.6374068175028951	0.5287827814910013	1.8338104010061025	8.554696387678409E-5	-1239.0968719728278	-1193.8641076247875	-1945.5364151006831	-141.41174013240936
326000	-4569.712009165642	-190.47215884031482	-4379.239850325327	445.6500472695962	2457.3722858462734	2713.7438310253024	788.6151690036132	697.1090406954725	274.8668722256561	4.0	1.0	3.0	7.0	5.0	9.135221282657204	0.6077591087091724	0.5227041356119333	1.869536755678893	6.499428787375299E-5	-1236.460440736598	-1194.093316006844	-1948.6860935818852	-148.84983152275487
327000	-4566.886610409015	-190.64689674199337	-4376.2397136670215	355.2952525220477	3927.919849152092	491.4060861649019	589.7656313922129	173.37736988547164	395.1846207638009	7.0	4.0	2.0	4.0	3.0	8.505503217365368	0.5616950417329388	0.6089805089610244	1.8293244493060354	6.554404119578514E-5	-1233.6866771072368	-1198.5594122156795	-1943.9936243441052	-150.32341195512174
328000	-4593.85108323245	-207.0738775203392	-4386.777205712111	812.4161163883564	4359.572852429249	385.21331364346577	892.8169197278977	1797.6123669535177	394.64619338855385	7.0	4.0	4.0	3.0	2.0	8.364750510148042	0.555705338118647	0.4632897004630671	1.9810049614182847	2.5186231298440462E-5	-1233.095032855622	-1194.5870806285768	-1959.0950922279117	-163.30816209081055
329000	-4588.901771257622	-203.88678939960482	-4385.014981858018	731.2982258663098	9131.581586271532	878.5425784920028	835.743717022371	1196.984106835479	87.51892544060183	7.0	3.0	5.0	2.0	3.0	9.093702210887004	0.555705338118647	0.5870119682762573	1.8572826936050943	2.7452356395100752E-5	-1240.281081048048	-1199.4801712474546	-1945.2537295625157	-160.29322417737006
330000	-4571.962219668555	-194.90670789394773	-4377.055511774607	460.3332214873702	2470.5407573855414	655.5788985407437	1528.4664378572604	400.00821763440246	75.4396462247765	7.0	2.0	1.0	8.0	2.0	7.781693975216721	0.5937497772018157	0.5375318134216125	1.8687184093765705	4.7709310765586455E-5	-1236.115353843981	-1193.598413114154	-1947.3417448164716	-154.37438998639604
331000	-4574.931722092925	-196.41758017415194	-4378.514141918773	519.8808047346635	1899.667534745879	3859.3952560824077	869.760453341172	575.0619338409595	250.98944785763047	2.0	3.0	5.0	8.0	2.0	10.291251782235241	0.5916158845879539	0.5118029748354798	1.896581140576565	4.177581649387347E-5	-1236.7335133219956	-1197.2936530307184	-1944.4869755660593	-154.251849126205
332000	-4571.4956896992635	-186.20534447999086	-4385.290345219272	340.7952855274668	2452.660772599916	3565.4715821284344	689.2795279591371	492.04429592700154	136.16217509145375	4.0	2.0	3.0	6.0	5.0	10.291251782235241	0.5720669815486571	0.5875331227457626	1.8403998957055787	6.819487324679644E-5	-1237.281405193371	-1197.0610317213882	-1950.9479083045128	-144.71330856859413
333000	-4570.912625373359	-191.2860704666	-4379.626554906759	413.592518246396	6377.700005544582	4522.045056561519	1214.987335581798	280.478341513415	206.8437846134959	1.0	4.0	2.0	9.0	4.0	9.673123434570568	0.6335984238187514	0.46848698953577006	1.8979145866454772	5.7936107184475375E-5	-1237.0473938626512	-1200.4535456766098	-1942.1256153674988	-148.3938507656405
334000	-4586.32019060553	-206.35607064946254	-4379.964119956067	759.6409750869811	18258.100324712916	3936.2972317324484	1058.1170115356133	778.9153136680741	382.4858149637837	1.0	4.0	2.0	10.0	3.0	9.51713584778553	0.6358723037495797	0.5968817956624222	1.7672459005879966	3.2319219307061165E-5	-1235.5164583840412	-1199.0324789509518	-1945.4151826210746	-160.86651936857845
335000	-4578.564266666349	-196.66829918855302	-4381.895967477796	572.3724690425021	1068.9207298866124	2467.5630526961204	243.1898728038896	574.0137413141865	666.9007485964474	1.0	7.0	3.0	8.0	1.0	8.456771006575424	0.6611495592469284	0.5152641119651895	1.8235863287878804	3.751975359393414E-5	-1240.4626219465654	-1198.4454833588773	-1942.9878621723542	-154.99785091854977
336000	-4568.27229199909	-185.55080014269006	-4382.7214918564005	373.62673468824585	752.9105311422522	1368.3000603022292	1230.5904877792454	321.33615927334347	40.292158485144284	1.0	8.0	1.0	8.0	2.0	7.224423978980916	0.6396239119473881	0.5152641119651895	1.8451119760874206	6.366518971048026E-5	-1238.6408143815963	-1197.2467205441872	-1946.8339569306174	-147.11316055607145
337000	-4593.918163186818	-208.0586541156392	-4385.859509071179	834.4696961288469	4919.94569788576	3372.5425214634815	1418.2794842124501	647.3469293830169	24.315306277696937	2.0	7.0	6.0	4.0	1.0	9.611632834392122	0.49285606066637466	0.5041377058691762	2.0030062334644474	2.5537185799303554E-5	-1242.8577631544408	-1196.8644481356869	-1946.137297781051	-165.34005662933626
338000	-4580.216620535969	-195.56171622696363	-4384.654904309005	496.4859346194223	3116.629114930814	2518.710598713318	321.5190435769918	446.11913934225436	57.48461214859086	7.0	2.0	4.0	6.0	1.0	7.349326404469144	0.6397710176333746	0.6451689818846846	1.715060000481939	4.008819060293278E-5	-1237.042470673621	-1196.9765024273509	-1950.6359312080338	-155.32075287111763
339000	-4562.546267609651	-178.10753115219006	-4384.438736457461	246.65525495164323	1314.435608224128	1360.7589514164752	597.1170825179472	206.3764219292357	125.41914763744249	3.0	3.0	3.0	4.0	7.0	8.445600102962954	0.7349962048820832	0.5938718067283492	1.671131988389566	9.264055764982765E-5	-1238.6064064156303	-1199.6637859069858	-1946.1685441348457	-140.24655185053365
340000	-4567.846091570626	-180.43284916836222	-4387.413242402265	208.0904940668797	2168.144286609391	2107.495205984684	803.7423237304054	271.7888502703078	213.3021015509846	4.0	1.0	5.0	3.0	7.0	8.55429153870974	0.5873149372365458	0.5501165983835805	1.862568464379872	1.0158835560613178E-4	-1237.1807945717765	-1201.8394082985837	-1948.3930395319044	-140.49923982699295
341000	-4570.652227448002	-178.39546922257216	-4392.25675822543	225.95505371690533	735.1005633529745	1019.0622048609748	251.73130953143672	517.4567849425318	193.69151599799633	3.0	3.0	3.0	1.0	10.0	7.948902045605554	0.5873149372365458	0.539888413117932	1.8727966496455202	9.283802286478996E-5	-1240.3155313972009	-1199.6907127208462	-1952.2505141073827	-140.3552763208337
342000	-4558.566512937305	-178.66813882119396	-4379.898374116111	185.14860319923662	1016.9745794107247	775.5503014581801	149.7425310069098	304.0238080754596	150.15465314345977	4.0	2.0	1.0	2.0	11.0	11.041342473084292	0.5858742875306938	0.5194826378276695	1.8946430746416347	1.1057765992963039E-4	-1236.631176312116	-1195.2517252471405	-1948.0154725568545	-141.55783526955386
343000	-4562.746593403181	-177.971583078879	-4384.775010324302	179.09690146156848	896.3834543375019	1210.4728348869426	2870.9295588564696	1404.4319322987433	162.91284645839775	1.0	2.0	2.0	2.0	13.0	9.301824943082766	0.5778968858780814	0.5384893175814534	1.8836137965404633	1.1365650315493522E-4	-1241.090692888287	-1198.1309134751687	-1945.553403960846	-135.5087620001996
344000	-4568.173035827964	-188.13342123974718	-4380.039614588217	305.0214655362875	1467.2921926591105	2958.315121943201	1566.496612000802	2414.709512333145	273.2108777589533	4.0	2.0	2.0	1.0	11.0	9.773906781764847	0.5778968858780814	0.5733141319047258	1.8487889822171908	8.587130403141475E-5	-1240.3504526592396	-1194.2990856415827	-1945.3900762873943	-143.93273865345972
345000	-4589.414654957047	-200.04721869424702	-4389.3674362628	521.991032737128	2511.992782762195	2846.995246955156	7444.914651887182	663.2678735012585	271.93104330059583	3.0	1.0	2.0	3.0	11.0	10.004242158898276	0.6889554511739194	0.6634629437843463	1.6475816050417322	3.972299565941826E-5	-1240.0186320720038	-1192.3843402744153	-1956.9644639163807	-154.47261552104857
346000	-4580.38943953901	-195.35961741740388	-4385.029822121606	500.5224045456282	1281.229653728416	3282.3999455563567	1784.8875424226733	180.82168319017714	411.25041536657835	1.0	2.0	5.0	3.0	9.0	8.204932949073715	0.47267395708318627	0.6557013492404269	1.8716246936763847	4.250817807612307E-5	-1242.076854237194	-1197.4335833429725	-1945.5193845414399	-152.68144017202218
347000	-4584.476365696099	-206.0608839892708	-4378.415481706827	646.6156346956102	1533.3536029633565	2358.454334961204	4787.87097320447	1350.3396121263	520.3354986196053	3.0	1.0	2.0	1.0	13.0	7.903079113477049	0.6543571127346348	0.5965392171366523	1.749103670128711	3.333998245393863E-5	-1235.5041261282577	-1197.10007515723	-1945.81128042134	-161.63993153369577
348000	-4571.990012449564	-178.0573267255935	-4393.932685723971	194.69235254115426	2733.5587698953873	2461.216378523605	369.72247030731313	467.31194337052494	229.70477383259583	3.0	2.0	4.0	1.0	10.0	7.18044610464457	0.6318092121907626	0.5837601708936622	1.7844306169155735	1.4614688161510215E-4	-1240.7097517996142	-1197.7834763190895	-1955.4394576052675	-137.58499703231257
349000	-4569.123924782177	-189.4175864071489	-4379.706338375028	365.6482323315711	1996.0238526036392	678.7684755324613	533.8787534174324	1070.6928849275698	385.4597149398048	6.0	1.0	1.0	3.0	9.0	9.474855097122209	0.595783280670976	0.6400387627065189	1.7641779566225035	6.532026802509012E-5	-1237.9403136314638	-1198.6158454979945	-1943.1501792455704	-148.7025016096822
