# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143303091]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep10.treeLikelihood	CP2.Flu_Rep10.treeLikelihood	CP3.Flu_Rep10.treeLikelihood	skyline
10000	-4558.31740945207	-177.03525364965623	-4381.282155802413	304.3497666744131	972.382380177024	105.37319086554925	234.59707912688498	282.92194741932616	42.567668279046174	7.0	3.0	1.0	7.0	2.0	12.156068071203673	0.6029239818863266	0.6260464851682078	1.7710295329454657	7.740364833065398E-5	-1238.206262357632	-1197.8664184626177	-1945.209474982164	-141.3262189093427
11000	-4542.347324643849	-156.78300470471572	-4385.564319939133	137.87898411913642	589.9504740768687	116.59743382217488	122.98049288029392	76.79516087344646	65.36556495998614	6.0	2.0	2.0	8.0	2.0	8.882326871756668	0.6029239818863266	0.6260464851682078	1.7710295329454657	1.6195423535934441E-4	-1237.7124014541942	-1196.028393442527	-1951.823525042412	-125.19896784697947
12000	-4537.606367121804	-147.76479758525852	-4389.841569536546	96.29476254852102	328.2524305671439	446.7561358638587	68.58149080448325	74.32522080740286	94.85504316317255	5.0	2.0	3.0	1.0	9.0	8.509585468863277	0.5778122466086574	0.5553613835613952	1.8668263698299477	2.649744281588993E-4	-1239.9250367551992	-1198.1951000847675	-1951.721432696579	-115.52306222173708
13000	-4538.801147544297	-149.82380237142294	-4388.977345172874	97.0309599661644	205.4500133039135	155.75914385465268	62.1975902408407	35.03072265430532	76.9785217862528	7.0	1.0	1.0	2.0	9.0	9.515634386719	0.5599813919160717	0.6272165008557162	1.8128021072282126	2.377855196065556E-4	-1244.0115573327212	-1200.8425584812144	-1944.123229358939	-120.2674784634145
14000	-4540.684620332552	-150.9854243107855	-4389.6991960217665	101.86975091553627	738.051264263957	153.28658165579054	20.203514870679076	56.181759561319915	82.61476294780157	6.0	1.0	4.0	4.0	5.0	9.45728612158418	0.6250485787917357	0.6663911302517102	1.7085602909565545	2.1995714585717864E-4	-1240.8321107260294	-1201.058907774182	-1947.8081775215549	-118.87307888084769
15000	-4543.064764756098	-157.8306011897056	-4385.234163566392	144.81840819084047	741.9331004259869	63.764435761673	43.337390406659466	102.2776422733974	83.81244751338825	8.0	2.0	3.0	3.0	4.0	8.19224405809462	0.6010933344058595	0.6633060254422045	1.7356006401519362	1.6091292059815235E-4	-1234.2501281373518	-1195.9144619633332	-1955.069573465708	-126.01190831355095
16000	-4543.4507801643595	-162.42937766156314	-4381.021402502796	140.81295716795344	1028.4222890830224	131.4578677130621	139.55232154920205	185.50425127619906	160.0825077214668	6.0	4.0	1.0	6.0	3.0	9.173708467731485	0.5982641315313766	0.6566868641806569	1.7450490042879665	1.7507336671665824E-4	-1237.983739133769	-1199.7790484465115	-1943.2586149225162	-127.91963093009109
17000	-4554.598596017834	-175.5798470219669	-4379.018748995867	260.8903517692837	1146.826476142919	142.5104828116562	74.78194074593345	172.23397495264243	193.1067789881544	8.0	1.0	3.0	4.0	4.0	8.627168322131796	0.6210054030032053	0.5735186302981423	1.8054759666986526	8.823159264769732E-5	-1237.8072437813814	-1195.9735667275843	-1945.2379384869016	-140.8392272062863
18000	-4544.482035771126	-166.14321368897495	-4378.338822082151	170.85068546881976	678.0329094317194	506.80152365860135	158.2468847727954	155.8702387030821	153.31657539900564	7.0	1.0	2.0	1.0	9.0	9.882953261866415	0.6316651999216413	0.5735186302981423	1.7948161697802167	1.4008299363987468E-4	-1235.5899657199632	-1195.1155089910187	-1947.6333473711693	-131.44440796900957
19000	-4559.485378477541	-172.8800315165655	-4386.605346960976	173.1110195333141	2314.2995545542276	697.310035301593	173.20304294611552	277.99546799408154	75.72553976193441	5.0	2.0	5.0	5.0	3.0	8.971610156009824	0.5536957312790654	0.7032520910313023	1.7430521776896326	1.235257991469207E-4	-1238.0839992981382	-1196.3694077757589	-1952.151939887079	-135.43582478305544
20000	-4560.571959091326	-170.09060248761324	-4390.481356603713	207.45992204643392	795.1158957784114	279.32869525513735	190.87978634760617	124.33862553114443	52.36408426331206	8.0	2.0	2.0	7.0	1.0	12.790348196848766	0.46134923672837036	0.6294603415527229	1.909190421718907	1.2970056067043833E-4	-1241.034842042293	-1198.7450853201872	-1950.701429241233	-136.3706981502336
21000	-4559.557773604873	-169.03538860221295	-4390.52238500266	186.3850583669561	1035.1762431423215	300.7069598943637	289.9360210652903	261.9890695022622	44.25242397277543	5.0	3.0	2.0	7.0	3.0	7.104642806974626	0.6772147748283122	0.6914589754275926	1.6313262497440955	1.0787949246241582E-4	-1240.8948075083624	-1195.7306188326472	-1953.8969586616504	-133.9186975627831
22000	-4547.765875344193	-170.03515398894535	-4377.730721355248	172.20797871620556	1077.858209256373	786.8221960259579	292.2561067139748	85.52923721293094	16.417892571620996	9.0	1.0	4.0	5.0	1.0	7.786428951402856	0.5772423533999108	0.5990628743880084	1.8236947722120809	1.231454015380201E-4	-1236.5203422067154	-1194.2334440476566	-1946.9769351008752	-135.63678469695174
23000	-4554.979996380949	-171.04855002337456	-4383.931446357575	206.89055530190217	1079.7377479711563	482.3928455381846	181.7284780528449	90.86826626672085	25.74336909017736	7.0	7.0	4.0	1.0	1.0	7.832090087424815	0.5014531987885834	0.5990628743880084	1.8994839268234083	1.1532940525703605E-4	-1239.2070113121567	-1196.7956953320859	-1947.928739713332	-137.52387237377354
24000	-4564.402067745382	-181.01176168780992	-4383.390306057572	336.668833685016	2197.633554146934	291.3548438134585	340.5126055690046	288.0833613937396	43.42451142799743	5.0	8.0	1.0	4.0	2.0	8.768009727819521	0.7013018801053574	0.5868118978414143	1.7118862220532285	7.266615657523924E-5	-1239.1976308670899	-1195.5528312952317	-1948.639843895251	-143.98407278314613
25000	-4604.8958092653365	-220.29506942455987	-4384.600739840776	1553.1197655681265	9835.18291154492	959.3161696661242	402.64081707551236	811.3714047480598	57.04334855146569	5.0	10.0	1.0	3.0	1.0	7.982479864644408	0.6073368425194877	0.4452569333354582	1.9474062241450545	1.2977604483070493E-5	-1240.1218880954304	-1197.9182814463813	-1946.5605702989646	-177.66470098695532
26000	-4600.044637369804	-215.7773394273075	-4384.267297942497	1106.3136008775184	13985.907832992454	1937.254223944832	775.4451637223508	353.213760616467	115.2868917376549	5.0	9.0	2.0	3.0	1.0	9.309797943503773	0.510737692053445	0.6320893846586252	1.8571729232879304	1.8380203445406077E-5	-1236.0219713667302	-1193.30995979051	-1954.9353667852563	-173.04443597520938
27000	-4584.092888407006	-205.8130421096123	-4378.279846297394	907.5565230101575	6945.144831720356	1563.474548126246	927.0867675902743	279.63680819743126	99.24855478600357	5.0	10.0	2.0	2.0	1.0	9.413794701108111	0.5526680150524816	0.5901590616595885	1.8571729232879304	2.4582637488510994E-5	-1234.009068700909	-1197.746292488915	-1946.5244851075706	-164.58443263444227
28000	-4600.394941134369	-223.232940699138	-4377.162000435232	1961.2623244864792	7381.59447439243	2167.7573922600127	392.9955765354302	613.0507825504606	916.2809207569936	5.0	12.0	1.0	1.0	1.0	9.71661202232153	0.6788275630657775	0.5577219559762548	1.7634504809579685	1.155992164746452E-5	-1237.2860508748397	-1195.8841342493417	-1943.9918153110507	-179.54238925262584
29000	-4593.196285893589	-213.13912761632184	-4380.057158277267	1024.5841032410774	4421.533616689303	1694.0110595133265	1117.8649271414538	771.4813017999784	434.81301092380136	5.0	11.0	1.0	2.0	1.0	8.102388813786819	0.5170806526188114	0.6659808849136915	1.8169384624674982	1.9456350606311278E-5	-1237.2644663319018	-1193.8000360545573	-1948.9926558908085	-170.8593762281797
30000	-4595.251200569193	-211.46103218173573	-4383.790168387458	890.3746745941602	5817.081458730792	1973.947162982656	995.6708879776511	871.0983693304379	284.16311040433544	6.0	9.0	1.0	1.0	3.0	9.193611356545922	0.6840686242963289	0.5630607907620143	1.752870584941658	2.0848183048324095E-5	-1235.5015889980457	-1195.2422060931005	-1953.046373296312	-168.59961266507352
31000	-4587.800839031413	-213.03873290361008	-4374.762106127802	1156.3481411913554	9082.294077229855	1231.2039561119602	383.35642193141797	548.1673976038542	204.5273669199032	7.0	10.0	1.0	1.0	1.0	7.848139524325587	0.6070516209085234	0.5873037376573058	1.805644641434172	1.9904438152729205E-5	-1236.3009850257731	-1191.782274069756	-1946.6788470322733	-171.1290436100021
32000	-4588.802146436193	-203.3723738787387	-4385.429772557454	725.9949180886939	6711.858032774221	883.9568119342617	578.5065942430126	507.53436925084054	23.287438070983807	7.0	7.0	3.0	2.0	1.0	11.013448889040758	0.7394604343322717	0.588460644740771	1.6720789209269584	2.7592193029597826E-5	-1237.9486764276398	-1195.2220668336452	-1952.2590292961693	-162.26621831210497
33000	-4596.172011045995	-209.99738660341885	-4386.174624442576	1095.8510591421839	8851.280758239434	2909.2066012853365	881.1085814140413	507.1590781834595	10.160137213451499	5.0	7.0	4.0	3.0	1.0	9.216549982117051	0.5451875456507118	0.6009250559147215	1.8538873984345678	1.8320406078434775E-5	-1237.7919049275308	-1197.7152606943253	-1950.6674588207197	-167.38693883257446
34000	-4605.412858895402	-219.727436903026	-4385.685421992376	1300.8991079004904	12443.278973757355	1687.9169793684573	2277.328568984559	1403.487713935641	280.46032014111097	5.0	9.0	2.0	1.0	3.0	7.255099950657375	0.5451875456507118	0.6009250559147215	1.8538873984345678	1.7213001786066615E-5	-1234.9761899321607	-1195.9661849436375	-1954.7430471165778	-174.178174522355
35000	-4598.307002340285	-218.89474392400697	-4379.412258416278	1497.40506355234	8125.572755016966	1528.5305989858957	919.9800505107684	1124.8799005287865	747.2336678397281	5.0	5.0	5.0	3.0	2.0	8.406596211488665	0.5303982857616466	0.5296921740450828	1.9399095401932716	1.6844425755199457E-5	-1236.260200495382	-1196.762868154822	-1946.3891897660744	-174.90135212387318
36000	-4603.316529177497	-216.43694139474985	-4386.879587782747	1286.6820632951644	11154.09198321629	2315.4407218050774	751.1336727562157	1440.033939222166	200.87261421449233	6.0	1.0	9.0	3.0	1.0	9.90848000068882	0.5380893833547676	0.4951309484548231	1.9667796681904104	1.496784472461169E-5	-1238.5465850902501	-1199.225874213693	-1949.1071284788045	-171.27443847802903
37000	-4598.408867033694	-214.27063246581386	-4384.13823456788	1389.603001377991	6664.942446448911	1574.0323801221148	801.6081688009937	517.5473847996972	301.56376911876197	7.0	4.0	6.0	2.0	1.0	9.616144348174673	0.6759571344499267	0.4243231200905519	1.899719745459523	1.7129447222151986E-5	-1234.3495736573188	-1199.4467281666791	-1950.3419327438824	-172.12708755984767
38000	-4591.007461312012	-206.79636587457057	-4384.211095437442	846.3531930991895	4673.349958322329	1349.2622011936846	1593.7320613280508	254.93943628678622	399.91694015738045	6.0	3.0	8.0	2.0	1.0	8.62828756147267	0.5106513504593561	0.5205877091686076	1.9687609403720379	2.8912190674941795E-5	-1239.3638585027686	-1199.0818560381322	-1945.7653808965415	-164.42134395097452
39000	-4586.878487829886	-207.14976251287675	-4379.728725317009	778.1677627217508	8561.550855582957	2082.3585353132075	981.5799543052816	629.292788158967	207.69265996298626	5.0	3.0	7.0	3.0	2.0	7.055504179904902	0.5383713435867951	0.6268115353493152	1.8348171210638915	2.9678254256399283E-5	-1232.9054272167689	-1195.2316273303875	-1951.5916707698527	-164.42512031708054
40000	-4574.0385874299745	-194.8578182010549	-4379.180769228919	581.7609053167218	2905.732655269392	2013.6959029469658	465.6588541840778	112.40939073825825	100.97702664354411	5.0	2.0	10.0	2.0	1.0	6.428199319386152	0.5998349169279875	0.5222139612903685	1.8779511217816456	3.764977855860987E-5	-1235.082441072184	-1196.924280879207	-1947.1740472775282	-156.5109647116403
41000	-4576.43855042999	-196.7028463127048	-4379.735704117285	444.5263501874253	2319.538785917443	3596.5344337524466	417.6970322613551	1007.2661226359761	96.47185297927888	4.0	4.0	10.0	1.0	1.0	8.664241970878017	0.5579977285457388	0.6442663745659937	1.7977358968882688	4.793625325886675E-5	-1236.3176421400508	-1196.0824640794197	-1947.3355978978157	-153.73398837816808
42000	-4581.032157056921	-200.4273552581154	-4380.604801798806	708.4431869615801	4871.018936652209	319.95970796983556	1033.270143100265	428.9020639364001	99.4430655396688	8.0	2.0	5.0	2.0	3.0	9.946277534116117	0.5721143903142902	0.484405726502386	1.943479883183325	3.748188491120894E-5	-1236.0973685137387	-1200.579745048649	-1943.9276882364181	-158.436123361278
43000	-4567.355758607916	-188.89965298111355	-4378.456105626802	400.84101872288295	2680.2719079498124	195.25580226429577	734.8974671773478	80.70601172027582	86.19025391966183	7.0	2.0	8.0	2.0	1.0	8.226794217616428	0.541507829783978	0.5867095406673064	1.871782629548717	5.2461269203726915E-5	-1238.274721622255	-1197.211090174618	-1942.970293829929	-149.72566532816117
44000	-4588.795544940028	-207.0176351546126	-4381.777909785415	680.2586027367173	2790.5904738068675	5863.60998608433	1180.7873039907674	220.15845949294481	168.74548174867047	3.0	3.0	10.0	2.0	2.0	8.168666611987748	0.6903671996842871	0.6356822105380878	1.6739505897776266	2.8370957534682967E-5	-1237.1765003735406	-1192.6181511585025	-1951.983258253372	-164.64900096485476
45000	-4592.1360809728	-211.283422698539	-4380.852658274262	1050.6345648527	4213.9823549821795	1001.0118505797146	1494.0277983412336	77.39039942111158	243.6318944937025	5.0	6.0	6.0	1.0	2.0	6.996649331389557	0.6513402634884664	0.6524860265180106	1.6961737099935241	2.2380244926795258E-5	-1233.4176642120394	-1196.5799708134205	-1950.8550232488014	-169.14885204506018
46000	-4577.132239156298	-199.8927557624999	-4377.239483393798	523.2178433601586	3330.891076974292	1699.263476101009	1106.6113874697326	401.01521430461213	193.5171790468605	5.0	9.0	4.0	1.0	1.0	9.030227285100493	0.5522985984775116	0.5935864603339158	1.8541149411885738	4.5763052789306816E-5	-1235.055276684308	-1191.6768333966538	-1950.5073733128359	-159.022848315326
47000	-4549.824751191006	-168.0939620674674	-4381.730789123539	173.2737951070559	1030.3119482002967	164.95920653304296	411.76461876347685	178.6607295760659	72.48076998968828	6.0	6.0	1.0	3.0	4.0	7.403523615715447	0.6481682967050979	0.6213392891418917	1.7304924141530118	1.319085146124151E-4	-1238.3289896465756	-1193.2641744906155	-1950.137624986348	-132.40928727198644
48000	-4544.463721756161	-156.5583631126957	-4387.905358643466	112.40973036136552	725.0833738500536	77.74861878868269	100.64388343809875	92.94336214030574	97.92276627314322	8.0	3.0	2.0	2.0	5.0	8.362266305289307	0.6954755142071185	0.5158737012412837	1.788650784551599	2.0989351549535298E-4	-1238.3781380583457	-1193.9505033414857	-1955.5767172436347	-124.38623359784094
49000	-4548.074419954507	-161.42896344165868	-4386.645456512848	136.11118224162317	399.4780325014713	148.17592254228327	225.18874193124634	128.63070457520956	40.784019415186336	6.0	8.0	4.0	1.0	1.0	8.140130554810426	0.5441885200966023	0.6038522901705637	1.8519591897328354	1.5936439432381812E-4	-1238.6062776770668	-1197.7923911216553	-1950.2467877141257	-129.30061634696577
50000	-4537.835902161756	-152.199085926417	-4385.636816235339	94.20517495431164	507.8407065407823	80.1998192052854	91.28364306446011	119.11436288401985	93.87926372846488	6.0	8.0	1.0	1.0	4.0	9.847861181777763	0.6005576779478132	0.6662171867674936	1.7332251352846946	2.564361398690782E-4	-1236.707648765459	-1197.2622630552792	-1951.6669044146008	-120.38376752578871
51000	-4554.208627049465	-154.88891768108704	-4399.3197093683775	114.1946886380798	1827.3414032349128	126.04447597027709	109.59534162442466	102.92854207731929	88.15321184791715	3.0	4.0	3.0	1.0	9.0	10.228180477073153	0.747855642511055	0.5649833825087597	1.6871609749801868	2.22326486158816E-4	-1240.6455406511425	-1200.4270195071401	-1958.2471492100954	-120.64097758439777
52000	-4550.287453662749	-169.97688624036812	-4380.310567422381	162.77026388716885	2387.855243238442	670.7559236704019	165.18913138749312	111.23823325877049	75.55062284685549	6.0	2.0	1.0	1.0	10.0	7.554104285920478	0.6525608466495878	0.6169335086924008	1.730505644658013	1.401016764938876E-4	-1236.8261049344871	-1195.9622427637573	-1947.522219724137	-134.19156900290986
53000	-4553.533664796169	-165.24608979848495	-4388.287574997685	148.69816814852263	1101.9275912686167	615.7734463500616	162.75259145646186	50.089091834331796	85.65795834856344	6.0	1.0	3.0	2.0	8.0	6.979517163415719	0.5998439994340818	0.5611442588119159	1.839011741754004	1.3587838926134186E-4	-1236.1846503357172	-1192.5322503621558	-1959.5706742998113	-131.0235689595724
54000	-4545.254866179004	-160.08167515559995	-4385.173191023404	140.88819277929898	1052.0423946780156	113.57764738030642	163.0153183594177	156.1734664139668	21.574759009256372	6.0	4.0	4.0	3.0	3.0	10.146436776936698	0.588294827333903	0.5692916632617997	1.842413509404299	1.7748678287995574E-4	-1237.281567585296	-1193.8162927303688	-1954.075330707739	-126.33086581442913
55000	-4549.2958081467905	-170.6541507163803	-4378.64165743041	164.23335040686734	668.5951494808322	229.72744927126786	198.88449771448572	424.8991220290738	73.15316792287939	6.0	5.0	6.0	2.0	1.0	9.127133233477412	0.6739425348470354	0.5755768497227912	1.7504806154301753	1.4885966378223598E-4	-1238.141819084829	-1191.884505789079	-1948.6153325565024	-135.1331562090696
56000	-4566.92857544448	-183.04005209124892	-4383.888523353231	246.625870772095	1255.1801610409325	318.0035749064648	135.66759609166263	206.88776258206764	693.0587091590326	6.0	2.0	4.0	5.0	3.0	9.127133233477412	0.6391605643298793	0.49385770875122637	1.8669817269188964	9.294945236990231E-5	-1243.1007606734236	-1195.6396506898127	-1945.1481119899947	-144.99942219797046
57000	-4561.370888031057	-176.8528431611436	-4384.518044869913	206.95966447244456	1316.0576125342557	395.4734788245901	227.3340315587206	168.8663497097843	413.92406839359217	4.0	1.0	6.0	3.0	6.0	8.26175918046662	0.6174132200294539	0.49385770875122637	1.8887290712193219	1.1985137432542157E-4	-1236.6612708143828	-1199.1230639811038	-1948.7337100744264	-139.77145845704686
58000	-4564.697425256958	-180.95513668519072	-4383.742288571767	197.64626145362328	1486.0192898302241	1932.2662539128303	2188.725025607434	380.17839067026847	182.8724711371483	1.0	3.0	5.0	2.0	9.0	10.915737867287879	0.7800289792946572	0.46397581188018	1.7559952088251647	1.2536283720742048E-4	-1238.9616336787585	-1198.0687179033555	-1946.7119369896527	-139.67131747712668
59000	-4572.800030114987	-191.15401888763557	-4381.646011227352	437.43945932986264	983.5311633253517	1047.983971347597	3811.1041507784203	619.424218819518	342.07825491382704	2.0	1.0	2.0	5.0	10.0	7.733394887640059	0.7263014676780818	0.6214805818509674	1.6522179504709524	5.376494177085753E-5	-1238.1874332673553	-1194.1869631047743	-1949.2716148552217	-148.2801632784723
60000	-4585.348814526876	-202.83394350719	-4382.514871019685	427.6845789112346	3582.0153587842146	5814.99598906314	2533.3988104235154	254.86079290746542	614.8310506678771	2.0	2.0	1.0	5.0	10.0	10.21463900664671	0.5638604861322825	0.38480837557900605	2.051331138288713	5.7416092209014045E-5	-1235.7704409018345	-1197.6337965282428	-1949.1106335896081	-157.5244573185997
61000	-4586.611936823874	-205.53508762439506	-4381.0768491994795	682.8690121945647	7213.615873265899	4224.234059378092	3643.7300163473233	505.2927093686442	1163.4593721295455	1.0	1.0	4.0	3.0	11.0	7.692789380274885	0.5135419976164303	0.5162348400588832	1.9702231623246882	4.049434231612072E-5	-1237.231170672583	-1196.8674304884091	-1946.9782480384872	-159.06346930922908
62000	-4577.891037011249	-195.013470279438	-4382.877566731811	484.8347051539548	3757.7827410587975	1668.4182344510243	856.7791293063013	213.39231027026332	332.750072010916	1.0	5.0	1.0	1.0	12.0	7.177095768640548	0.5961647953341617	0.47579943712585365	1.9280357675399862	4.172224686046625E-5	-1236.6413536608782	-1198.514936377214	-1947.7212766937193	-154.27754685371266
63000	-4590.2539154407705	-206.03135387372723	-4384.222561567043	646.484004357961	2937.9541459592606	1540.2055897543007	934.6787946647183	679.2977605266732	744.1868447027375	1.0	5.0	1.0	3.0	10.0	9.035399326821059	0.5322437669536471	0.5025850385839837	1.9651711944623707	3.840151983483845E-5	-1235.1703449761858	-1195.005784877499	-1954.046431713358	-164.2049399361067
64000	-4570.547923965339	-182.16757525488828	-4388.380348710451	218.64933644022878	7643.548435247906	1453.675131075617	311.99354290680674	381.7837253255021	186.23117567422292	1.0	5.0	1.0	7.0	6.0	9.375834672155287	0.5322437669536471	0.49140734751764925	1.976348885528705	9.493279293868286E-5	-1241.7700801864826	-1194.7469260764374	-1951.8633424475308	-140.96022750726183
65000	-4556.395900308225	-173.17450946253695	-4383.221390845688	229.36029872598982	647.3181772760137	663.4427395773373	226.34623274790093	223.5394790303834	220.795101770292	2.0	3.0	3.0	6.0	6.0	8.412674023429629	0.5724601492139514	0.7603881199190132	1.6671517308670365	1.1206281975352988E-4	-1234.376199431177	-1200.170957522379	-1948.674233892132	-137.42859596105478
66000	-4560.063808561833	-179.82026508550163	-4380.243543476331	280.5913498911278	1849.4770438640867	414.3086713896925	216.41706977840786	358.4675905575834	32.87887170749477	5.0	4.0	6.0	2.0	3.0	7.989782538217265	0.5888086528950104	0.5704994403458093	1.8406919067591816	7.694094814766722E-5	-1237.66069504363	-1195.7614779039982	-1946.8213705287026	-142.91666259868322
67000	-4556.231039569931	-173.10725904864057	-4383.12378052129	172.56449616004596	1115.6622707553383	265.65573855276295	519.1640412299862	306.76221483524404	106.34347247696327	2.0	1.0	5.0	7.0	5.0	8.721090118637159	0.5839909955709143	0.5739430543077322	1.8420659501213548	1.2773086423574373E-4	-1236.8544249118136	-1193.760567020354	-1952.5087885891226	-136.21668377270385
68000	-4563.239088551254	-184.67591957380867	-4378.5631689774455	274.9178921921375	1933.4864607300487	1060.2682051945692	289.78665831779534	632.5182028262943	407.70448558045666	1.0	5.0	8.0	2.0	4.0	8.522989691577763	0.5643086310461145	0.5798605064952611	1.8558308624586257	8.737473308935557E-5	-1236.5448992145048	-1194.78153403722	-1947.236735725721	-144.66489886217806
69000	-4565.7953537032245	-178.9276538162987	-4386.867699886926	232.66607847673978	1375.3109190682173	632.2353335626377	390.12053469122935	371.3215830814985	95.77551960384054	4.0	5.0	4.0	6.0	1.0	9.152901514055932	0.6771696196181145	0.5928525988034079	1.729977781578479	8.719396617923218E-5	-1237.5681822679103	-1195.1534295632691	-1954.1460880557465	-141.64142969284305
70000	-4553.507086024034	-169.8105819817559	-4383.696504042278	222.8337736058138	1103.2050895682373	342.35383190214327	350.91998707924563	202.6505343422074	52.332832082950034	5.0	1.0	2.0	10.0	2.0	8.776360077392319	0.6557838825137263	0.596049248669207	1.7481668688170682	1.0367100606717929E-4	-1237.2565860270745	-1196.012134935632	-1950.4277830795722	-134.44761106041628
71000	-4567.006251710807	-183.3535591151279	-4383.65269259568	276.3348159649716	2482.0417800898226	5567.681598281327	441.82125401329284	617.9269106179773	51.53141960968964	5.0	1.0	5.0	6.0	3.0	7.94529806790209	0.705597028723046	0.5088627931432623	1.7855401781336933	9.083303918700968E-5	-1237.78966602664	-1198.4258179049148	-1947.437208664125	-140.70077057950505
72000	-4557.412803303926	-175.11047708611113	-4382.302326217815	215.6207945952755	1708.9669170077902	236.10704259707873	298.4313208773966	450.60134034132477	203.00763460381816	5.0	7.0	3.0	2.0	3.0	7.967311056510095	0.5841942629426788	0.6338506158456596	1.781955121211663	9.278741197299773E-5	-1236.4683574304947	-1193.362329130149	-1952.4716396571712	-137.51188366305757
