# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:43 BST 2015 [seed=1430143301943]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep6.treeLikelihood	CP2.Flu_Rep6.treeLikelihood	CP3.Flu_Rep6.treeLikelihood	skyline
734000	-4524.004296066722	-138.43000450386285	-4385.57429156286	71.52813752092545	141.5296119350275	269.4633372994564	65.8730740390703	10.981716353989942	6.345100272751006	2.0	7.0	9.0	1.0	1.0	7.994321901560159	0.6384739718085369	0.45723017600950927	1.904295852181949	4.025476156298205E-4	-1235.9430353893422	-1196.087834870278	-1953.5434213032395	-111.37296693206933
735000	-4527.8751191033625	-141.72945394368296	-4386.14566515968	72.44761758038514	333.63396677120835	613.6401618084902	65.61827035859956	34.45464495912184	1.8806937756121487	4.0	4.0	9.0	2.0	1.0	10.364172435407497	0.5676294243520278	0.6110319496066424	1.821338626041325	2.9312099427272834E-4	-1236.9179504958508	-1197.1216598333674	-1952.1060548304617	-111.1022472862583
736000	-4534.04309243425	-150.42259049912875	-4383.620501935121	94.13154801489671	243.6843947623418	375.0739531135845	131.70138118326548	26.006360273638947	2.5626609865479235	3.0	5.0	10.0	1.0	1.0	8.684357710284141	0.5927462100734437	0.5699556182651858	1.837298171661366	2.38215707433218E-4	-1240.3345313246152	-1199.1149662368243	-1944.171004373681	-121.01699974471178
737000	-4536.761524247663	-157.56238603860754	-4379.1991382090555	121.98292031836145	1106.9071755895327	173.93530593798465	96.86221472607545	28.936112076524434	3.888269314169875	6.0	7.0	5.0	1.0	1.0	10.632986458387613	0.6286460260852785	0.5445938882370001	1.8267600856777169	1.5941921256936014E-4	-1235.8520478750088	-1197.5917483435435	-1945.7553419905037	-126.93557967567493
738000	-4545.743304557066	-163.2857985188122	-4382.457506038254	161.85528535178526	1115.074710169109	143.0649942973974	151.98165501908156	117.4077355788183	22.34455096366463	7.0	9.0	1.0	2.0	1.0	10.286419753046296	0.5866502679815583	0.5027211583623313	1.910628573656106	1.1869991283077476E-4	-1239.0002178016841	-1196.922838636062	-1946.534449600508	-130.01545380078556
739000	-4550.169678819977	-166.8094336892776	-4383.3602451307	191.40919372807642	1112.8191814480215	166.64956949055178	297.11525356140123	56.3626866469145	1.8174121965213295	7.0	6.0	3.0	3.0	1.0	10.935632439109353	0.5502093219092704	0.5315232510084029	1.9182674270823226	1.0398431762870135E-4	-1236.612876828253	-1200.7606700071265	-1945.9866982953195	-133.39170923716304
740000	-4559.243675297552	-171.4641586170822	-4387.77951668047	193.68681086183682	783.628849974951	256.3664096211332	121.65871002806571	178.36067400492718	14.532720942502204	5.0	8.0	1.0	4.0	2.0	9.059966286255557	0.6347708492190485	0.6534733423595163	1.7117558084214313	1.1125633473285394E-4	-1235.9404261956233	-1193.097724380617	-1958.7413661042299	-138.05153069326386
741000	-4544.520996349867	-164.73756549914634	-4379.783430850721	157.78851189714086	960.8862574368121	243.31891320543582	117.60607346482799	103.22587248230599	2.529923647343344	5.0	5.0	6.0	3.0	1.0	7.65349472854653	0.6034258364475367	0.5637623238934286	1.8328118396590307	1.3454455119073165E-4	-1236.8714067683688	-1198.3087887472745	-1944.603235335077	-132.42925883836813
742000	-4524.539483921978	-139.62705857103575	-4384.912425350943	74.07331079791915	503.8028028871335	41.65089946666661	83.61750985429238	44.92937813257352	25.70242248646999	5.0	6.0	6.0	1.0	2.0	8.175257564078974	0.512149988788003	0.6317502832021861	1.8560997280098073	3.041116994940944E-4	-1236.2250186653687	-1199.578230526033	-1949.1091761595408	-109.92127281298268
743000	-4540.86348010519	-154.65645558955813	-4386.207024515632	107.93758924926125	918.1516509009506	238.87875794968744	82.24031485392464	40.49487998503742	38.1368451248741	6.0	3.0	8.0	1.0	2.0	10.196013610800344	0.5595064854861728	0.5226543402004303	1.9178391743133931	1.8178896772603519E-4	-1234.0915842720758	-1196.6893821983363	-1955.42605804522	-123.06433989126394
