# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143302762]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep5.treeLikelihood	CP2.Flu_Rep5.treeLikelihood	CP3.Flu_Rep5.treeLikelihood	skyline
20000	-4590.539430802909	-207.69286232678783	-4382.846568476121	768.8540996798298	21934.404531014774	2745.9851891236044	439.47978013121764	810.0834098775084	243.75019637523724	3.0	2.0	6.0	6.0	3.0	8.409947920224583	0.5935794761082921	0.6047790060399133	1.801641517851793	3.269319021799579E-5	-1237.2031675169733	-1199.931753169077	-1945.711647790071	-162.44179114813875
21000	-4598.917715866232	-215.81236647492656	-4383.105349391306	888.7151940753407	34810.04674515573	5162.401368940772	1722.3551571933579	1458.5838797541142	211.2872427137184	2.0	3.0	2.0	11.0	2.0	9.059342665919022	0.6948880353874478	0.5682688398150539	1.736843124797497	2.3283798537625767E-5	-1236.7648406823841	-1193.8131856367263	-1952.527323072195	-167.93377227978402
22000	-4585.926850193547	-206.58052829540316	-4379.346321898143	731.9798773663359	25789.857404622053	7686.234410289292	2308.025902834234	613.7204567355633	539.0593850831004	1.0	4.0	2.0	12.0	1.0	9.508896527127282	0.7496291873651608	0.4658156786404919	1.7845551339943462	3.3859214673289496E-5	-1238.1822876587091	-1198.5665763609697	-1942.597457878464	-159.15938611468664
23000	-4580.941903973673	-197.2176317302763	-4383.724272243397	478.35233903187657	10425.925775921443	6395.499541283032	2609.522773991495	425.098372666355	247.66687704088238	1.0	1.0	3.0	14.0	1.0	9.191337262518813	0.6748526097136128	0.6242018279320186	1.7009455623543677	4.841166452953872E-5	-1235.8441814606397	-1197.5376899351068	-1950.3424008476502	-152.0457145084099
24000	-4570.46067896127	-188.3999191250361	-4382.060759836234	323.4654840372833	5923.755583439782	3522.986695154004	2391.8011793049413	225.30681801514504	164.57660155934408	3.0	2.0	2.0	10.0	3.0	8.404860323704652	0.6466713691227841	0.5055492390348474	1.8477793918423677	6.731047751315592E-5	-1237.5317833772776	-1198.87644079453	-1945.652535664426	-145.43503777345745
25000	-4567.433107894398	-185.38653533648468	-4382.046572557913	321.45984896226304	1412.40139234219	1231.497552867641	3882.8457524105816	368.0263868745136	52.56009991730385	1.0	3.0	2.0	12.0	2.0	8.490634996735118	0.5083555811757936	0.5840987858686678	1.9075456329555378	6.707564199870207E-5	-1236.8506583909148	-1194.923026566675	-1950.2728876003237	-143.19055108431203
26000	-4561.596083462789	-182.5784160286258	-4379.017667434163	295.51789041274844	1217.5065717044113	1573.478055401517	1718.6425116323958	331.5294296399144	42.07212244720534	1.0	1.0	5.0	11.0	2.0	8.750178123359877	0.5898384661372068	0.5254849275594788	1.8846766063033134	7.4997877397258E-5	-1234.2603624258	-1194.533498489166	-1950.223806519197	-142.88173152640215
27000	-4576.169362025167	-196.1880477722321	-4379.981314252935	445.47140974525087	2561.1428097187872	1726.036238050611	4118.702626770233	335.8320184570301	52.03198630050209	2.0	1.0	6.0	8.0	3.0	8.750178123359877	0.49789109308023316	0.5740110468143366	1.9280978601054293	5.031731000353157E-5	-1237.6392911473035	-1194.612903513808	-1947.7291195918233	-153.43244339608793
28000	-4562.176576636598	-184.58660916626323	-4377.589967470335	282.4447747673777	1720.0668055211845	2159.6318223293224	3560.859621894704	418.95085584395576	85.10106647956586	3.0	1.0	3.0	10.0	3.0	8.56147911650086	0.6207675687909473	0.5732045114273662	1.8060279197816858	8.302734996425059E-5	-1235.9197421361507	-1190.918859202267	-1950.7513661319172	-142.42073374997477
29000	-4564.098755255762	-177.41457762851465	-4386.684177627247	257.77047268032254	1188.9089133837547	1535.620758509826	1031.6034156777816	392.97486503643614	27.49878587270149	2.0	1.0	2.0	13.0	2.0	10.246260350750024	0.507096716242296	0.5732045114273662	1.919698772330337	9.552823204294714E-5	-1240.7582324757882	-1197.857337230316	-1948.0686079211425	-138.26246056903472
30000	-4560.143625054426	-181.38363135061735	-4378.7599937038085	246.55514857974117	773.5910024637896	1749.1997257169783	1366.216331151895	381.2021483523434	23.016194056651372	2.0	2.0	2.0	13.0	1.0	8.108624304047135	0.6141735650356981	0.6573269660601043	1.7284994689041968	8.354241545544219E-5	-1236.3399981750695	-1194.7885072733916	-1947.6314882553477	-141.97697934637765
31000	-4549.729557646105	-168.89911406191408	-4380.830443584191	165.8878299094717	4034.3920977490643	698.1474207371109	459.91549401707726	137.85115518667962	33.6441797647909	2.0	3.0	1.0	11.0	3.0	9.129204184844369	0.6981970298172511	0.5733035012785513	1.7284994689041968	1.303120116698748E-4	-1239.0659965853206	-1197.0311729308885	-1944.7332740679822	-131.10115845162395
32000	-4555.495371572527	-177.3316492702334	-4378.1637223022935	222.32876980919934	1434.3905773951633	728.9012822689958	610.5079758231943	440.34457451965113	35.95525491545467	5.0	2.0	5.0	5.0	3.0	10.900157108597632	0.6289847769536056	0.543504040001103	1.8275111830452904	9.15853152816038E-5	-1235.8928133738216	-1194.7984965212895	-1947.472412407183	-139.1638320222508
33000	-4549.126352459522	-169.8431814257836	-4379.283171033739	216.9329919669216	1534.46338017451	205.6768189046057	150.53439300419367	110.10452434395707	249.56292705720574	5.0	5.0	2.0	1.0	7.0	8.417327980451214	0.6474905788397122	0.460205560440368	1.8923038607199185	1.0166217614421116E-4	-1238.1653479154918	-1199.4556025802294	-1941.6622205380174	-134.13512868713252
34000	-4575.095874461431	-194.0663984648998	-4381.029475996531	475.87000827077145	1669.7020651279508	701.5298422002369	1110.2419722655104	245.33560026591192	409.35558217134866	7.0	1.0	2.0	3.0	7.0	7.260530576893872	0.5782009323396984	0.5294952069403818	1.8923038607199185	4.721456145152046E-5	-1236.4047242202232	-1196.9870103298945	-1947.6377414464132	-154.2826384792811
35000	-4575.926315409459	-197.1742297004479	-4378.752085709011	507.6921832659368	2740.8489959969615	746.6501919886236	371.0394775134582	489.39249804280803	316.61193654919134	6.0	5.0	2.0	4.0	3.0	8.081590627848701	0.6846799866915148	0.6451134067026028	1.6702066066058812	4.3289157186226266E-5	-1235.439016464264	-1194.7407512416949	-1948.5723180030525	-157.79224461122928
36000	-4582.384888330728	-209.60187373951763	-4372.78301459121	881.7648165738315	3378.2121223596855	2084.7338241814205	1861.024498846098	1269.3797564179179	284.55064794212126	5.0	6.0	2.0	2.0	5.0	8.730331162617553	0.5728411113460499	0.5729641749965434	1.854194713657405	2.902788282742725E-5	-1235.4454484980615	-1195.1396893022643	-1942.197876790884	-166.4512492060605
37000	-4590.868537166731	-206.0100813082918	-4384.858455858439	760.1787955857066	7723.289810113773	2575.843908779272	250.47894262539256	505.2475984374471	176.52373160418824	1.0	13.0	1.0	2.0	3.0	8.556049318321973	0.6463260301579044	0.6981974401750966	1.6554765296669975	3.304313173160045E-5	-1234.685851180755	-1198.3371453772927	-1951.8354593003917	-163.5598308096366
38000	-4573.685096139121	-197.03652821139048	-4376.64856792773	566.6598985766524	3365.9381500912746	1551.5284498629646	296.5535087777137	148.20143543498196	34.48708561206318	3.0	11.0	3.0	2.0	1.0	9.354363566786798	0.5972952949640886	0.5852573648261233	1.8174473402097866	3.829162043685613E-5	-1234.4108801951663	-1194.0871415817185	-1948.1505461508457	-159.13542910521582
39000	-4578.315525521661	-200.40046671987275	-4377.915058801788	556.8232342888049	4490.720392014407	2936.3049299577424	1100.4657740963396	556.1287636379366	142.4402863957644	2.0	7.0	8.0	1.0	2.0	9.365110773228192	0.6777178832419104	0.5195053166540147	1.8027768001040736	3.837366631916693E-5	-1236.1699992559663	-1195.236755397819	-1946.5083041480032	-158.24441729001117
40000	-4585.124762340947	-210.32373795281353	-4374.801024388134	854.8011915473681	7511.860161043467	3217.9644848274766	1043.4527106817848	1318.8453192925792	292.53589535197	3.0	4.0	8.0	3.0	2.0	9.25080484474305	0.6367633848138068	0.654919182534951	1.7083174326512407	2.7196538660484945E-5	-1235.425780834606	-1196.0862780050938	-1943.2889655484335	-165.80086437798704
41000	-4596.668248978276	-210.24471558599058	-4386.423533392285	847.1203855119155	10782.306886136543	4171.422481518822	1033.6813024066396	274.0588887471264	234.96303418336888	1.0	3.0	11.0	3.0	2.0	11.124378730796629	0.6740821197178696	0.49325180392775914	1.8326660763543698	2.675012038737858E-5	-1238.8813366016739	-1197.1215806865791	-1950.4206161040322	-166.61686443727285
42000	-4596.672852341452	-212.13600589759588	-4384.536846443856	1022.2103103159475	12355.333419094542	6642.214437113074	1107.9122171985048	1468.0063910327333	147.7772757428023	4.0	2.0	10.0	1.0	3.0	9.253143134821025	0.5636345469824502	0.6769526623729626	1.7594127906445858	2.382705849361414E-5	-1236.1791570313515	-1196.5231335610504	-1951.834555851454	-165.834179150763
43000	-4610.799211191515	-230.41810589223485	-4380.38110529928	2026.9672841604456	5142.077205607294	7591.236424984483	1714.8556320738587	924.6121717499038	865.8692665566856	1.0	5.0	8.0	3.0	3.0	10.254161922447608	0.4720598094381663	0.6186670628252592	1.909273127736573	1.1614183150187478E-5	-1237.5298690574386	-1197.102182407578	-1945.7490538342627	-184.61094672286447
44000	-4630.448455948359	-238.49814389177794	-4391.950312056581	2136.338942264981	13706.24404427285	21424.707993697288	5270.966549574768	2400.2888614891403	781.2563764545679	6.0	1.0	4.0	4.0	5.0	10.119836760748639	0.6664473846564593	0.6243943583688626	1.7091582569746768	1.0342168549019285E-5	-1233.5270124441317	-1198.781771027969	-1959.6415285844807	-188.21679804752088
45000	-4631.529382304424	-249.77662910633387	-4381.75275319809	3656.1508741567504	72277.45697208664	15686.791552772127	8525.362750281072	4460.485571884927	3447.769696379	4.0	3.0	2.0	8.0	3.0	10.382883302965316	0.5842648724571244	0.5783944330870299	1.8373406944558444	6.25894144139228E-6	-1236.0625409138338	-1198.0913101271874	-1947.5989021570692	-195.88887733681085
46000	-4619.94851996652	-238.94554502650612	-4381.002974940014	2706.057379164713	23774.08697440088	4065.8408883867987	3957.488205061719	1530.6771542586027	1355.6862382076351	8.0	4.0	5.0	1.0	2.0	9.23364421848521	0.561744358151734	0.557305789837573	1.8809498520106918	7.2241974176490784E-6	-1239.5780336853225	-1199.4160722625984	-1942.008868992093	-190.2259543351769
47000	-4625.759962891063	-239.73642895428944	-4386.023533936774	3206.0228321940717	16476.189135940498	3281.8420552112007	7106.622654582568	2311.6338199354223	2488.3096024499164	5.0	3.0	1.0	9.0	2.0	6.283317258034826	0.5764722778966254	0.6243647375481032	1.79916298455527	6.846689201036269E-6	-1239.8288090391907	-1197.9285517899061	-1948.2661731076773	-190.0022035599994
48000	-4599.648738715412	-215.60540530796933	-4384.043333407442	1217.0799766480839	9830.077660039982	1448.2724124115298	575.1701232032736	1028.5751868728664	135.77256752712233	7.0	6.0	1.0	5.0	1.0	9.615078262173203	0.6180313010662051	0.6845909482357596	1.6973777506980336	1.6786210231663083E-5	-1239.5306473199041	-1196.7578081346928	-1947.7548779528452	-171.92217532324628
49000	-4589.605035528069	-210.35664259025083	-4379.248392937818	869.294244612721	9462.646403997069	2065.1659518530746	478.1172374115894	919.6869848171236	527.4248749625805	5.0	6.0	2.0	4.0	3.0	10.248573189950914	0.6170061671109859	0.5420782252108083	1.8409156076782043	2.4116413099402163E-5	-1237.8405847323606	-1198.2906929780218	-1943.1171152274355	-166.14563237096135
50000	-4584.721567347398	-200.78703713247043	-4383.934530214928	594.3220012272642	4020.3493608198964	688.8065212913425	769.5216602270181	1476.3137696921044	716.7797595439516	6.0	4.0	2.0	2.0	6.0	9.1925157990357	0.6456161452315142	0.6149467439173889	1.7394371108510955	3.9240597910535526E-5	-1240.4031359932271	-1200.6849120313955	-1942.8464821903053	-157.7998527210959
51000	-4585.048378640934	-201.7777519422511	-4383.270626698683	514.6110154444622	7543.1869721853	2128.9042532825347	793.8272437187541	425.7922844639426	350.92775901578074	6.0	4.0	3.0	3.0	4.0	10.104110935838873	0.6178061380105366	0.5646354237400898	1.8175584382493724	4.2732066237965806E-5	-1236.718123242407	-1195.6756344750181	-1950.8768689812584	-159.19816490389067
52000	-4588.2162308742	-202.49587448389778	-4385.720356390302	514.0804937306657	3165.6603236017077	1745.309128572715	1349.5110834063823	488.6054590872779	335.2816717028098	7.0	8.0	2.0	1.0	2.0	11.496280261118054	0.5660435762172515	0.5432478109570418	1.8907086128257053	3.84991879939462E-5	-1237.3316482532673	-1197.477579263326	-1950.911128873708	-160.69706751585218
53000	-4582.943690998176	-199.38844997828286	-4383.555241019893	654.6233115298386	4515.356691754477	950.529868276816	453.14100886723685	331.9616832291974	108.89780139447885	4.0	10.0	2.0	3.0	1.0	12.192078801249501	0.6016687182388124	0.5146453481602701	1.8836859336009164	3.776477669153146E-5	-1239.6884600640624	-1196.4989479554638	-1947.367833000367	-159.53108448754975
54000	-4585.877611717535	-200.1969601634414	-4385.680651554094	516.5194334279647	2715.0567487993244	1496.398514504294	3605.699186766346	866.994160786911	105.253519524588	3.0	4.0	2.0	9.0	2.0	8.52989389223152	0.6385139788381781	0.5501267464140416	1.8113592747477791	5.083199954711979E-5	-1238.4975089713241	-1195.954944935053	-1951.2281976477166	-156.65154269438293
55000	-4581.1124282999035	-201.67550439959732	-4379.436923900306	521.7700242251346	2684.4965063195955	3456.5217370201026	4081.8268603920988	367.3649627332352	19.372637628808025	6.0	5.0	1.0	7.0	1.0	9.637665153939105	0.5155390216302841	0.6559761916275132	1.8284847867422014	3.8876629575932936E-5	-1240.0622999225072	-1195.0898798135036	-1944.2847441642948	-158.6394281148385
56000	-4590.561166483935	-207.55783901635368	-4383.003327467582	787.6836606693857	4516.2768894228775	926.8371736633168	2206.2543624895548	797.4382417869164	167.20763735794853	4.0	5.0	1.0	7.0	3.0	9.493337748219199	0.6013473799855101	0.600736724222055	1.7979158957924335	2.9628195423859686E-5	-1237.989355656482	-1195.3756486390014	-1949.6383231720984	-164.10736957471352
57000	-4608.792154868304	-222.13889637455986	-4386.653258493745	1360.988490356177	7619.488599644127	2108.3496214140555	1610.252630148321	597.5123128600453	1152.9192269714076	6.0	7.0	3.0	2.0	2.0	9.938964355615372	0.5435081845369336	0.7622630203230094	1.6942287951400554	1.6180179902210117E-5	-1239.398222624899	-1202.7147693348418	-1944.5402665340043	-177.1938677210429
58000	-4603.656475883335	-223.5259289925687	-4380.130546890766	1419.9835235535966	11455.869342362908	9354.546837809232	1918.217603942031	1679.1620724029021	356.9330062306442	2.0	5.0	9.0	3.0	1.0	8.574197616470293	0.6656413660413053	0.5748644704699684	1.759494163488725	1.5724445643825292E-5	-1238.8780254388157	-1195.9424056276	-1945.3101158243499	-176.44626491011243
59000	-4587.858060592885	-208.56363236472745	-4379.294428228157	798.2630408759806	3727.2041434068105	3442.1540403518798	1203.072796590637	2016.819187752621	271.3692058524769	5.0	2.0	9.0	1.0	3.0	8.842605400100465	0.6057132569212054	0.4615035025357611	1.9327832405430323	2.603755326263924E-5	-1237.154723365793	-1196.4128578258394	-1945.7268470365245	-164.00748321699302
60000	-4603.6696009923935	-225.71928067768346	-4377.95032031471	1564.561683660645	6326.39546504528	9275.295806944518	4345.750112882257	1831.4468556715249	1410.5513518830273	5.0	1.0	3.0	3.0	8.0	8.504488126175133	0.6071584986863715	0.5382523293402383	1.8545891719733891	1.5026964934914572E-5	-1237.838240496953	-1194.1872665563785	-1945.9248132613786	-177.92251563654713
61000	-4612.658105293368	-234.08816821722093	-4378.569937076147	2446.3516683948837	11220.512529157224	10792.254184527148	2612.4338144526237	2163.32141981336	2841.7593785827635	4.0	1.0	7.0	1.0	7.0	9.214514385352615	0.6431294389376083	0.6407206717295849	1.7161498893328058	1.10905310404943E-5	-1236.4603832027003	-1198.0343609507747	-1944.0751929226722	-185.03677489593042
62000	-4612.996695761481	-226.97770784397545	-4386.018987917505	1830.670344641893	15951.419434623056	2155.1045050386424	1229.5366018395775	2365.5596183167872	1165.120187315157	5.0	4.0	3.0	4.0	4.0	8.95601351007622	0.4488337914136077	0.7621215467701568	1.7890446618162348	1.1910346422487018E-5	-1236.9600243696682	-1196.864066260665	-1952.1948972871724	-179.74991347441164
63000	-4597.101771394156	-215.590629041252	-4381.511142352903	1321.2994132987446	11174.269420121262	1914.7982825891738	1125.8319781516013	512.3337994587679	173.69938950346105	3.0	8.0	6.0	2.0	1.0	8.498922954560951	0.5377202308538264	0.4876137138904042	1.9746660552557684	1.7059707622119853E-5	-1237.6745169830797	-1200.3781527988692	-1943.4584725709547	-172.4319015919766
64000	-4601.721821335416	-214.93257175589295	-4386.789249579523	1042.8820391808592	17352.850228827807	4859.660407449802	2013.8852725421325	854.9426256258394	315.5526215633121	2.0	4.0	8.0	2.0	4.0	7.617671381251552	0.4440362202663751	0.7050103637816435	1.8509534159519803	2.630998359537475E-5	-1236.2471751497626	-1199.732957393133	-1950.8091170366276	-169.0434231215762
65000	-4599.046979839444	-216.94243910677085	-4382.104540732674	1072.5635390449581	8609.381280857315	2306.7924554966658	1859.7651062303232	928.6530748642582	511.7121985569437	5.0	4.0	7.0	2.0	2.0	9.641564657425008	0.6809903684752621	0.5146647615332358	1.8043448699915012	1.9136315635125066E-5	-1235.582198771364	-1196.9140508861578	-1949.6082910751522	-172.32506912498232
66000	-4585.327372875403	-194.05981647038575	-4391.267556405017	462.4306038148735	1618.503504634824	1298.3144277864455	948.16407313163	80.06795834462113	98.36192667277608	6.0	2.0	9.0	2.0	1.0	9.417518151971233	0.6446907892598307	0.5827208103270881	1.7725884004130803	3.9395084192327384E-5	-1234.786024473744	-1199.913181864908	-1956.5683500663647	-155.78710565162643
67000	-4562.924819578318	-179.1791929956012	-4383.745626582717	251.39510624997794	1183.6261310171892	1157.3568665427022	543.2292049918161	229.64861527767744	61.09925524986194	4.0	1.0	12.0	1.0	2.0	7.66404117059515	0.6319784722569488	0.6130117988365847	1.7550097289064657	8.452816035434756E-5	-1236.6599766996596	-1198.4000196748966	-1948.6856302081608	-142.0660225174536
68000	-4570.623339978211	-183.30870575743876	-4387.314634220773	280.6161889863952	1844.3321546433535	1048.5134163793275	446.0647570054815	323.49656661995084	132.58131412753588	3.0	1.0	13.0	1.0	2.0	8.67733901366326	0.6977713108958696	0.6961333114721864	1.606095377631943	8.463852550395018E-5	-1234.8636136881717	-1199.0972392330198	-1953.3537812995817	-145.1444711716544
69000	-4572.1249661615475	-190.82978813640824	-4381.29517802514	445.09943976378645	2133.637998652016	785.5000895774068	1101.2128798711701	89.8553157672588	84.52712723678437	5.0	3.0	9.0	2.0	1.0	8.13070447522762	0.5184132177363262	0.6112461673089185	1.8703406149547546	4.6513611145832515E-5	-1237.6831601580634	-1196.0111024575515	-1947.6009154095248	-152.4419084864257
70000	-4571.399602288698	-190.9029788797041	-4380.496623408993	398.977451012324	1065.0229980968077	286.2714885186665	477.4729761533711	699.9118651404843	273.8270500574669	8.0	1.0	6.0	2.0	3.0	8.13070447522762	0.6038201211678954	0.6614538630018616	1.7347260158302424	5.4130626752463085E-5	-1237.0882949698637	-1194.6467227994513	-1948.7616056396782	-152.69563125755408
71000	-4569.563333488724	-185.12110830377512	-4384.442225184949	342.5486672578464	1946.7821673209965	355.68448001366653	611.3219771307022	110.72239511212564	14.719338294582323	8.0	5.0	5.0	1.0	1.0	7.314274690443887	0.5880979987252698	0.5656995155851628	1.8462024856895665	6.403465632630291E-5	-1238.581677930089	-1192.0404479231954	-1953.8200993316652	-148.7712378621618
72000	-4572.989931608681	-189.64222081242013	-4383.347710796261	457.69831293811643	3825.8587422727855	2661.8051517128174	295.83148496112506	308.9530303974114	105.7011369238865	4.0	3.0	5.0	7.0	1.0	10.73508419279679	0.5710502495357215	0.5827472647747112	1.8462024856895665	5.583278877614115E-5	-1238.8144972772495	-1199.7307903482204	-1944.8024231707907	-149.26652636285831
