# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143302651]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep4.treeLikelihood	CP2.Flu_Rep4.treeLikelihood	CP3.Flu_Rep4.treeLikelihood	skyline
10000	-4584.863832692339	-205.25630142827308	-4379.607531264066	810.7849796532843	4607.347701120596	1661.4115030900753	1140.0554637048706	225.41256161394855	152.05874847351518	5.0	5.0	8.0	1.0	1.0	9.454875455412608	0.5728703391199972	0.563199307213212	1.8639303536667904	2.9154849984475608E-5	-1236.6173342546335	-1198.5850985671095	-1944.4050984423232	-164.34767049876635
11000	-4600.291262716453	-216.51177470024453	-4383.779488016209	1389.7234160207145	6349.398405292885	4874.864713322854	1337.4527684815394	456.09581158063463	475.3420118931678	6.0	2.0	8.0	2.0	2.0	8.905172872460428	0.538270124345625	0.5302288810449717	1.931500994609403	1.7685248675848245E-5	-1238.2333770631587	-1196.8307859332447	-1948.7153250198053	-172.57449813932647
12000	-4603.378698939681	-223.8954927854645	-4379.4832061542165	1847.6068952433538	7210.848735424676	3643.9075696207797	2246.4352447999245	404.93228508380486	258.3443308504841	8.0	2.0	7.0	1.0	2.0	8.905172872460428	0.5799846753053086	0.5607562281750895	1.8592590965196016	1.1855471603272104E-5	-1236.1365729592058	-1198.865027083201	-1944.4816061118102	-180.08046794751039
13000	-4603.9428820998755	-218.59963017034076	-4385.343251929535	1081.8914634164964	11118.22818152662	4349.647497531427	1616.2209057974699	800.9518201520781	732.9240750347733	4.0	5.0	4.0	2.0	5.0	8.562778331420875	0.5657126139091586	0.6386586109371605	1.7956287751536804	2.0379226129871775E-5	-1237.9469888408012	-1199.9235125447383	-1947.4727505439948	-173.19459625226835
14000	-4603.813789133678	-222.26209560282535	-4381.551693530853	1202.2120691628086	6791.833488787192	7797.461559850339	2251.1423805302184	1900.5549807483192	1526.0590287128618	5.0	1.0	6.0	4.0	4.0	8.988075496196096	0.5657126139091586	0.6386586109371605	1.7956287751536804	1.741543825763387E-5	-1236.7652930168251	-1197.4177375561544	-1947.368662957874	-175.10461347171176
15000	-4588.448294049495	-208.4613839395935	-4379.986910109902	955.1742272896727	4843.697377882549	2709.164056561443	4307.4614031599385	776.262282983734	511.4544736162179	1.0	2.0	2.0	10.0	5.0	8.796574224542372	0.7473432963395413	0.49574717086750475	1.7569095327929536	2.6602189448820818E-5	-1238.5375576013412	-1197.5808712698972	-1943.868481238664	-163.4008059693431
16000	-4595.61462305765	-213.78650662257607	-4381.828116435074	1222.2588688407116	2909.6038237375064	4674.887088206755	8281.34073298927	1188.671570625301	489.66916946794316	2.0	1.0	4.0	12.0	1.0	10.047126024344523	0.7165872881503357	0.5690732842663505	1.7143394275833135	1.86590919094181E-5	-1234.1491687165437	-1199.8617790757824	-1947.817168642748	-167.04171908966117
17000	-4577.770995764019	-198.8554224000062	-4378.915573364013	455.048377746059	2353.5085526849934	4687.156426970552	3726.803543249476	981.0654208828101	434.16022471348003	2.0	1.0	2.0	13.0	2.0	7.9020783215528	0.6618428305756294	0.7202009225462833	1.6179562468780868	5.123981335465105E-5	-1236.6096378271234	-1198.4710774024113	-1943.834858134478	-154.20398862068237
18000	-4570.431295047433	-190.38734173363184	-4380.0439533138015	341.93035772022483	565.3726025818784	1458.5122639978567	1903.8530434259778	316.08343176047913	294.8013137995887	1.0	1.0	4.0	10.0	4.0	9.769735230395668	0.595200110022387	0.6462372189376321	1.7585626710399804	6.429191018107864E-5	-1235.4724402875152	-1195.857064010266	-1948.71444901602	-149.85650120244622
19000	-4562.5265976295395	-183.2322128602124	-4379.294384769327	252.13207065072115	523.5390582728079	1329.9758440099693	1034.089423380708	399.0602887424195	382.4304086949905	1.0	1.0	7.0	5.0	6.0	8.39488293395369	0.6498953438456087	0.5915419851144105	1.7585626710399804	9.268680179527124E-5	-1235.0019020145883	-1195.1783061689123	-1949.1141765858265	-143.79794827731334
20000	-4558.739074628321	-183.56673281084693	-4375.172341817474	273.35803093824336	150.19526895912364	578.7588583988679	1168.1252090496967	390.2927777095461	486.5425229805798	1.0	2.0	5.0	8.0	4.0	9.5479407976474	0.6764707150724736	0.5649666138875455	1.7585626710399804	8.021552869842875E-5	-1234.3792597367803	-1198.8209573406564	-1941.9721247400373	-144.44316424851465
21000	-4568.420536445986	-182.32545320470564	-4386.09508324128	250.53342239965252	624.9944679545564	895.5652097024773	1624.7555267443238	206.25255027819827	502.82160896974005	1.0	3.0	4.0	8.0	4.0	13.124569658238048	0.8073787847878768	0.5661402618442991	1.6264809533678235	9.78299205757988E-5	-1241.005177381208	-1199.3191074322585	-1945.770798427814	-141.5438353635184
22000	-4567.233405279001	-180.94169177293554	-4386.291713506065	221.38596009494591	545.8494270786668	865.2182715309028	2501.4125695385123	226.28114955276672	156.19597712964665	1.0	5.0	2.0	5.0	7.0	12.980080179122996	0.78152231200336	0.5419268012799452	1.6765508867166943	9.964532093897457E-5	-1236.7735183198472	-1200.6509473325282	-1948.8672478536903	-140.50732045689162
23000	-4551.1587039177175	-167.05458682038784	-4384.104117097329	112.71813778370448	598.6431080984784	629.5281620490296	1598.8339681814948	104.48015426251318	145.60024343982963	1.0	4.0	2.0	6.0	7.0	9.74372990969934	0.6857754886675151	0.63767362461579	1.6765508867166943	2.0158137800060761E-4	-1236.8200218886564	-1199.0876214781638	-1948.1964737305095	-128.46739227845356
24000	-4560.703473829329	-186.25630912195058	-4374.447164707378	280.80171395074905	3165.2538899844117	4592.644429015948	2724.589140317232	183.1795908691301	126.81642025270953	4.0	2.0	2.0	8.0	4.0	9.064582684811015	0.699481913496507	0.5694070932068809	1.7311109932966118	8.696119763602115E-5	-1236.4946482775792	-1195.7716949647436	-1942.1808214650553	-143.57546077436155
25000	-4551.845476482502	-173.8640682061726	-4377.98140827633	173.33395104560125	2327.3228419378606	2120.9378442065904	2267.753859722078	206.61895353737663	69.29840208103661	1.0	5.0	1.0	9.0	4.0	10.068217334547064	0.6024950547453773	0.6365714613319506	1.7609334839226716	1.3430289133350986E-4	-1236.7699282336403	-1198.151267466465	-1943.0602125762246	-132.92565461569976
26000	-4545.345504372365	-166.7523371118083	-4378.593167260557	103.87865686538088	1180.2734205940224	585.0212528753037	2428.1949034853396	78.68196921567943	74.84688755004248	2.0	2.0	4.0	11.0	1.0	8.313052259247307	0.583344732362238	0.5583929922731606	1.8582622753646008	2.0480803607555572E-4	-1235.5279774970745	-1195.7787023376436	-1947.2864874258382	-126.32560432074848
27000	-4545.1933124317675	-165.23224599301602	-4379.961066438752	162.03395179199208	561.1789621209521	694.0370701758906	480.9186403959583	128.52317466854498	51.94154902210263	1.0	1.0	5.0	9.0	4.0	10.148903101210548	0.5763819256139953	0.5730209145590702	1.850597159826934	1.401070723416438E-4	-1236.151639463554	-1195.9196145138928	-1947.8898124613054	-130.07940374277527
28000	-4541.359281581303	-155.5045728172118	-4385.854708764091	97.29093502458883	1130.6197051915462	527.4832728102591	427.79525344968744	85.55383786926676	43.19141368634742	2.0	2.0	2.0	7.0	7.0	8.188695443143214	0.6964859562973049	0.5083068054672064	1.7952072382354884	2.3828272213711582E-4	-1232.613290458922	-1194.6512489409106	-1958.5901693642581	-120.5824800218681
29000	-4525.866188104459	-150.68556537173978	-4375.18062273272	97.95402464532188	501.33909008623124	451.84458131640184	253.63645543230012	65.74296331242988	60.862586643174396	1.0	1.0	6.0	4.0	8.0	8.045585861823856	0.531351656882991	0.5463256238038694	1.9223227193131394	2.774250659919644E-4	-1237.6310009891868	-1195.946891971384	-1941.6027297721487	-117.68330514557188
30000	-4535.843099824202	-159.15876900455845	-4376.684330819644	88.3795723306879	1150.754593380442	573.4066480849012	330.88890389607116	170.2796182048301	74.29285414160839	2.0	5.0	3.0	1.0	9.0	7.16764535084304	0.602155116235983	0.6279649854984194	1.7698798982655972	2.2212909688163447E-4	-1234.045181084996	-1196.5513015979654	-1946.0878481366829	-123.77576838015783
31000	-4526.371695570253	-152.41150191260243	-4373.960193657651	74.22623483677083	614.8432137213027	393.05749676434505	761.4869099431812	107.0375952442922	84.29674572875348	2.0	5.0	1.0	1.0	11.0	8.424444359544763	0.5064235932067219	0.6196222488314839	1.8739541579617938	3.171998276736911E-4	-1238.0470082544562	-1196.7561315274809	-1939.157053875714	-116.65049035493044
32000	-4520.449881778632	-147.4529280257498	-4372.996953752881	64.90654688703543	297.92452108161535	363.63078417667015	224.65837792648117	147.98490093880787	71.62633436905105	1.0	2.0	3.0	2.0	12.0	7.962430711578663	0.6421070667302264	0.5675516941641745	1.7903412391055984	3.176846636458954E-4	-1235.802549399748	-1196.4534895716595	-1940.7409147814744	-114.69559456976202
33000	-4523.38228395225	-142.55977598934444	-4380.822507962906	70.09016983071028	208.51597850813107	213.64999521869572	103.21764953013906	33.66753481880014	25.759680220456662	2.0	8.0	2.0	1.0	7.0	9.73325962506037	0.5936489556882747	0.5675516941641745	1.8387993501475504	3.700510518410107E-4	-1235.6944445231723	-1199.116010680619	-1946.0120527591143	-113.48744616100305
34000	-4528.626136712188	-149.36591163588082	-4379.2602250763075	63.20435626160306	560.6003320080051	372.8483390297027	72.32348285483481	88.05260662848293	136.65665393753514	1.0	3.0	2.0	8.0	6.0	9.07206320610309	0.525765858480887	0.5954392282467027	1.8787949132724098	3.868853870225606E-4	-1236.0729952840672	-1196.89653219307	-1946.2906975991702	-116.19390550377452
35000	-4524.617859597367	-145.97707761096257	-4378.640781986404	65.18377304310279	788.5526615514686	718.4859092520336	245.037654287479	69.58510528112112	32.66593313564824	2.0	1.0	4.0	10.0	3.0	8.930357928348377	0.5763583189786233	0.6248331670240825	1.7988085139972934	3.842830001702609E-4	-1235.0396183585572	-1199.0431510459623	-1944.5580125818851	-112.12050606973068
36000	-4535.710299114603	-154.14071321147077	-4381.569585903132	84.13176040452785	581.9280808352382	241.57396571680442	489.7546850648292	121.4232449105922	52.81689021245139	1.0	4.0	2.0	11.0	2.0	8.997309710345691	0.5252571099184663	0.4791849409351163	1.9955579491464168	2.4306465928667067E-4	-1241.757169075862	-1199.5365413160812	-1940.2758755111888	-119.60534721351938
37000	-4526.626220542238	-149.1336142939045	-4377.492606248334	85.17920758636221	407.90544542472384	295.383641374073	177.50729914915706	110.48325212319442	11.761304647083852	5.0	1.0	3.0	9.0	2.0	8.475931429687517	0.6686434084967409	0.6262680041713874	1.7050885873318713	2.5993782537228063E-4	-1235.5253910336796	-1198.8768146613938	-1943.0904005532598	-117.34820825686033
38000	-4542.222538827993	-166.04240139266588	-4376.180137435327	173.40245428715014	1277.1985308049652	774.7193941575435	561.5312584811742	155.5171505209481	31.645304386024144	3.0	4.0	2.0	8.0	3.0	9.120406861892604	0.6444688834384557	0.5853983999586679	1.770132716602876	1.599896052172769E-4	-1238.6401100338778	-1197.7735542032835	-1939.7664731981654	-129.6852817541022
39000	-4547.7284757392745	-167.2776431478536	-4380.450832591421	173.1078203479222	2664.07388648477	418.37347847226215	319.18561621089435	172.0692510532464	31.662858694599468	3.0	5.0	2.0	7.0	3.0	8.271496869377271	0.6444688834384557	0.5853983999586679	1.770132716602876	1.4765976901944702E-4	-1233.0993477475106	-1196.0231280151675	-1951.3283568287432	-130.79649607890684
40000	-4558.892907581035	-175.3155937620528	-4383.577313818982	203.69624012236713	1204.2661570810444	319.0309933733128	1210.7612858751227	262.32235560393286	211.31693853902422	2.0	1.0	2.0	3.0	12.0	7.376613017985426	0.5363284965905669	0.6418092525759492	1.8218622508334834	1.1290006967663343E-4	-1239.2838617335196	-1196.5727399754867	-1947.7207121099757	-135.6139012436881
41000	-4550.730565200607	-172.48757669791684	-4378.24298850269	131.11529098403875	774.7539171059366	2953.000684728761	645.3348823250049	790.9743721854874	142.40003678663874	2.0	3.0	1.0	1.0	13.0	8.859296280191282	0.5680424474656133	0.6136032677659573	1.8183542847684289	1.61851354447102E-4	-1235.1306339328362	-1196.1653096552243	-1946.94704491463	-130.43162572331903
42000	-4538.944917491719	-162.99371310831248	-4375.951204383407	119.2566421529903	448.501283505973	1172.640895896837	722.5596908961568	343.5845024196434	124.52374891583167	2.0	1.0	3.0	2.0	12.0	7.820657706612727	0.4823860987163849	0.5425397134892507	1.9750741877943638	1.9013838950477098E-4	-1238.1200317581465	-1196.1397249387023	-1941.6914476865577	-125.16718098165553
43000	-4546.57917767084	-167.7893547290144	-4378.789822941826	135.86814033563093	1265.3992076415145	2223.02879531231	933.7121936553074	193.49855385443553	158.05520872381575	2.0	1.0	2.0	4.0	11.0	8.219755051897767	0.6932182072244645	0.5832012806974667	1.723580512078068	1.6564682564143183E-4	-1236.594664691102	-1194.6483060674452	-1947.5468521832795	-128.38460100800557
44000	-4546.3092400558735	-163.78409101536192	-4382.525149040512	130.01447673852576	137.84082096967043	683.741932647235	372.288805283389	220.32461824529676	136.90475390577876	1.0	4.0	4.0	1.0	10.0	8.219755051897767	0.6781284685357024	0.5883596990300713	1.7335118324342254	1.6363589733318153E-4	-1238.1208487995318	-1200.4714656395472	-1943.932834601433	-127.26494991159588
45000	-4564.845969146667	-184.112667698842	-4380.7333014478245	296.1116558979821	2658.7604032895956	917.1101876894743	83.16132519833184	324.4419264867774	212.79625555482514	4.0	3.0	1.0	4.0	8.0	7.742064794421533	0.5961183197552055	0.5883596990300713	1.8155219812147223	6.888816894377334E-5	-1238.0345961663438	-1195.3983433939823	-1947.3003618874977	-144.2777956953978
46000	-4539.360121464478	-162.82530007654512	-4376.534821387932	138.03848534993026	719.2751992263984	679.054015237619	188.7314451413487	102.06797652770034	94.42419804594248	5.0	1.0	1.0	6.0	7.0	7.785762248176517	0.6339576952065579	0.5421798247045932	1.823862480088848	1.505499162811135E-4	-1233.9180660089048	-1194.75175215523	-1947.8650032237977	-128.54191510401418
47000	-4541.382786437155	-164.86304320154238	-4376.519743235613	170.1702997176874	979.2254889094678	244.32781061164204	49.68109322457387	160.4179319969104	175.01453228758405	5.0	3.0	1.0	4.0	7.0	9.486415694723945	0.5714722514873718	0.5253312472580108	1.9031965012546164	1.362788879636925E-4	-1236.4180828411231	-1197.555888507754	-1942.5457718867353	-129.58494717248047
48000	-4530.674390694688	-152.5853808181616	-4378.089009876526	100.498375055756	578.2280990719562	230.32172744410056	287.40225219183856	65.99188399983737	79.0385878456058	6.0	2.0	1.0	4.0	7.0	8.375966439267449	0.5935675938269807	0.49023451339029855	1.9161978927827197	2.2464076395108744E-4	-1235.8415832155008	-1199.543877583057	-1942.7035490779679	-119.37671624893142
49000	-4530.909471894149	-150.77498943425786	-4380.134482459891	76.710000982848	562.7645315561939	268.94909206556827	132.10676565341961	174.78357507801195	75.25194287463357	2.0	3.0	1.0	5.0	9.0	10.877387813387287	0.5299967636145024	0.5658315317166138	1.9041717046688826	2.926546878289432E-4	-1240.1947767931858	-1196.6933069460615	-1943.2463987206436	-117.35820509580165
50000	-4526.482489604861	-146.85347724544388	-4379.629012359417	81.84878359737785	308.86709466540213	426.6726726017062	188.95062141135162	80.79903388137917	23.16588761442618	4.0	2.0	3.0	8.0	3.0	9.221369397043867	0.4837916770434071	0.5658315317166138	1.9503767912399779	3.1161456921284124E-4	-1234.6292263926305	-1199.46895905656	-1945.5308269102268	-114.93807522679437
51000	-4525.677317404292	-147.67362952214438	-4378.0036878821475	71.01862946936723	1695.7810184003786	549.8911960307887	87.51318823860133	63.55912543151205	7.4066897976491255	1.0	4.0	2.0	11.0	2.0	7.3895303849123835	0.5660102902578334	0.6747409336471514	1.7592487760950142	2.928544856235283E-4	-1236.3648474515107	-1196.7241745363224	-1944.9146658943143	-114.54205807676021
52000	-4534.750379376617	-154.21960214503275	-4380.530777231585	66.43153907047986	325.87133712050326	569.5941070877443	137.154744934732	154.37360501688704	487.2850065606519	2.0	2.0	6.0	9.0	1.0	11.40015268279616	0.6370099974837506	0.5349436224640957	1.8280463800521525	3.849646881402364E-4	-1236.8146931836586	-1198.8352658455563	-1944.8808182023697	-117.6367818725625
53000	-4523.620678280551	-144.506438077529	-4379.114240203022	71.88083509875318	106.54894287238041	279.0637198210433	240.23195615706962	60.91046656355849	14.923374777350551	2.0	4.0	2.0	9.0	3.0	7.118728298529853	0.6329481815117768	0.5020667876575139	1.864985030830708	3.8086306724318075E-4	-1237.243948553257	-1198.2619518224146	-1943.6083398273508	-114.00553352252798
54000	-4522.756569654018	-144.95010582276802	-4377.80646383125	57.975194605177485	681.9772416652892	311.44038961933563	330.04533141594743	38.52453964402751	4.66976925263306	1.0	3.0	4.0	11.0	1.0	7.7129154170038365	0.6329481815117768	0.5731929743977838	1.7938588440904382	3.5368101501503794E-4	-1236.9340374745923	-1193.5376454364718	-1947.3347809201855	-112.91113208403092
55000	-4523.404205620767	-146.61456679339943	-4376.7896388273675	58.04576197850135	4054.861956732016	269.7536318963103	81.98713455426582	74.69615630355695	13.230814050417173	1.0	5.0	1.0	12.0	1.0	9.311529822619287	0.5427031663233515	0.5802158284886556	1.8770810051879923	3.535902843565293E-4	-1237.6631278612508	-1196.778368447818	-1942.3481425182988	-111.99181002459775
56000	-4538.176420345862	-159.71813723852802	-4378.458283107334	131.45112969663583	1975.6056902658258	487.31487916217674	570.6774388601482	92.47245303967573	13.44146840086148	3.0	1.0	1.0	12.0	3.0	7.158952278644246	0.5954161276936464	0.6406520744521629	1.76393179785419	1.8480642601239716E-4	-1236.6201310675879	-1196.710554823911	-1945.1275972158353	-123.78474016075958
57000	-4544.211790573733	-166.1717982746788	-4378.039992299055	177.12896492733637	884.2865738787511	1308.2101414253984	604.1956388019904	222.66826862533136	93.50625881125463	1.0	1.0	4.0	9.0	5.0	8.114850058691044	0.5980935379428173	0.640483688414307	1.761422773642875	1.526640998447236E-4	-1236.9281966010692	-1200.954228563047	-1940.1575671349383	-128.7928266877448
58000	-4542.0061493087605	-160.5250113752051	-4381.481137933555	129.16609389619404	555.1975160734661	542.0302843627005	552.1794874449877	216.8709183547679	98.80452595885572	1.0	1.0	2.0	13.0	3.0	7.8490218648269625	0.6713122216754978	0.5951471454232377	1.733540632901264	1.7886594287100038E-4	-1238.643007018084	-1197.7682063530171	-1945.069924562454	-124.9941233134795
59000	-4524.71290065371	-150.56556676342493	-4374.147333890285	61.870394941697	344.4627784685186	528.5062104357438	548.3756498914361	98.59105471849895	68.1915886128742	5.0	1.0	1.0	7.0	6.0	9.221638043451113	0.6109118411304348	0.5926925371282555	1.796395621741309	3.599130614582563E-4	-1234.0978245343192	-1196.4239181835376	-1943.6255911724286	-116.04871124077525
60000	-4521.709298072913	-147.5273220518616	-4374.181976021051	79.26191362820683	434.3594332521269	101.83188703138757	121.25291693233179	132.85412373393842	79.59004035026553	6.0	8.0	3.0	1.0	2.0	9.707098595393868	0.6109118411304348	0.5926925371282555	1.796395621741309	3.080627563956632E-4	-1237.2686044961997	-1194.3414198497076	-1942.571951675144	-115.67635197923042
61000	-4528.691368047269	-142.52106701726547	-4386.170301030003	65.52121475110027	143.73358589557606	183.18200615697455	86.47951743977801	40.43327105077099	1.4757211442847442	3.0	7.0	2.0	7.0	1.0	6.14417462433254	0.6737660831351967	0.620091191907199	1.7061427249576038	3.6104377889761916E-4	-1237.0121514958257	-1193.8856678282714	-1955.2724817059063	-115.14900248210819
62000	-4527.8208375069335	-148.73860970870822	-4379.082227798225	79.47076057935516	160.3019136503318	351.80219832805074	108.82565908714976	82.2257701570717	9.978231694980673	1.0	5.0	8.0	5.0	1.0	10.333704383987135	0.68347439202656	0.5751155987374187	1.741410009236021	2.9853460718219725E-4	-1234.652465547606	-1198.2661991170733	-1946.1635631335457	-117.90591069365624
63000	-4529.722641179005	-143.5668253982771	-4386.1558157807285	72.32763401707403	279.7036271540088	226.90139621320037	110.59888922500878	34.580701925171184	18.55920263515634	4.0	4.0	6.0	5.0	1.0	7.364232376797736	0.7663779972446987	0.5821404330289753	1.6514815697263256	3.110759151919392E-4	-1236.914082913408	-1196.0292578206668	-1953.2124750466535	-114.4809955886783
64000	-4534.245469990933	-153.45934047072404	-4380.786129520209	84.72474464198893	314.7806933988514	751.8008310031372	138.1713881335127	124.62530506757189	17.17278502639416	4.0	2.0	6.0	5.0	3.0	9.499461031758369	0.6324944110113777	0.6769239526295544	1.6905816363590676	2.461883096293932E-4	-1237.917740076095	-1198.6137224630945	-1944.2546669810197	-119.71619868811419
65000	-4522.04486672797	-145.6332489488708	-4376.411617779099	69.59662091299238	451.29608087559654	559.4036443167183	65.98122987903166	62.389125304524434	25.97652971431551	1.0	5.0	4.0	7.0	3.0	8.997389864932241	0.6324944110113777	0.6237331285295445	1.7437724604590776	2.99640327873351E-4	-1237.5512782258454	-1195.2982186956165	-1943.5621208576374	-113.84301448709763
66000	-4521.456228252052	-144.93852694486745	-4376.517701307184	69.05850569006448	250.9376796021394	140.6629953192034	84.79121326947201	102.78918815712848	33.99833630482575	5.0	1.0	5.0	6.0	3.0	9.45399500448525	0.5993967532994049	0.5816775691288864	1.8189256775717086	3.6109348968622337E-4	-1234.8128704916421	-1198.6083044579746	-1943.0965263575677	-114.91607472718324
67000	-4515.32468168525	-141.67523296353184	-4373.649448721718	58.55154388228941	234.75399814566114	396.0711928522029	67.65289903546156	53.69163554965415	15.107768780247003	1.0	6.0	11.0	1.0	1.0	7.639260829868426	0.5638107287410365	0.5874226106921612	1.848766660566802	4.1161986853870304E-4	-1235.385330556241	-1196.1742149516788	-1942.0899032137984	-111.6126147407979
68000	-4516.859584757669	-138.1865617285756	-4378.673023029093	62.79526808231948	193.36488014305078	104.21740214818169	61.32492862153537	55.42659363793551	30.888136968361	5.0	3.0	7.0	1.0	4.0	9.285870026997554	0.6775781756741919	0.5348410494449521	1.787580774880856	3.6145208771456424E-4	-1235.6844102012233	-1198.9758768335814	-1944.0127359942883	-110.06268613120601
69000	-4538.533609825735	-153.53017810842448	-4385.00343171731	104.36186971508923	381.14248265190577	42.98247867180605	79.82783697723441	167.7951960339681	34.60000764971567	5.0	2.0	1.0	6.0	6.0	9.549636664633521	0.7440756017271277	0.5833433607926473	1.6725810374802248	2.6095064260021395E-4	-1240.6177332296224	-1197.1218314208415	-1947.2638670668464	-121.84576136640797
70000	-4535.560409624588	-155.4360726267264	-4380.124336997861	111.24817916532749	443.2071815703433	129.5423605883012	125.48465132997713	132.13162318259197	20.922315344096674	6.0	3.0	3.0	4.0	4.0	9.721435666340156	0.567837811649008	0.6108467868391682	1.8213154015118234	1.9004125436735328E-4	-1236.7624245475024	-1195.4323394475214	-1947.929573002837	-123.92139921852221
71000	-4531.866035264924	-154.6001196459494	-4377.265915618975	120.08117736002504	727.2091388405794	211.82388628623536	79.53869168581232	94.7504776951352	44.52627571228672	3.0	8.0	1.0	5.0	3.0	8.793184220268529	0.6600664841139537	0.5717171512550563	1.7682163646309894	2.1316125871630677E-4	-1235.183944974398	-1199.0530978922054	-1943.0288727523707	-122.63650901146943
72000	-4529.918892579931	-155.72215587916503	-4374.1967367007655	95.77032590176873	819.4815039705252	379.6877984105024	91.16227963554891	47.19066137005524	49.78722677384784	2.0	4.0	1.0	5.0	8.0	9.804792374344393	0.7250354890957975	0.5599511516064271	1.7150133592977748	2.516686680893008E-4	-1234.6462144611946	-1195.6398137068002	-1943.9107085327705	-123.43965108115879
