# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143302680]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep1.treeLikelihood	CP2.Flu_Rep1.treeLikelihood	CP3.Flu_Rep1.treeLikelihood	skyline
10000	-4583.762251590316	-205.52179667809608	-4378.240454912219	801.9189000508021	2699.233795244318	918.3052507427169	393.19493826848264	835.4767252118988	26.60824704979978	6.0	7.0	1.0	5.0	1.0	10.596339012823131	0.5653028938764622	0.5279813258698351	1.9067157802537025	2.7469263302905162E-5	-1238.3211109941203	-1195.046389912062	-1944.872954006037	-164.9099306597302
11000	-4570.987685179204	-195.06984325099825	-4375.917841928206	469.39404195871776	1234.435717208868	1769.9784629548808	358.49432429232724	622.2442711672334	176.86990891968088	1.0	4.0	2.0	11.0	2.0	9.726288108353764	0.5853743585041705	0.5279813258698351	1.8866443156259942	5.0819907181315775E-5	-1236.410387218285	-1197.582961318545	-1941.9244933913758	-155.10796555897969
12000	-4575.430293468052	-196.45078514836786	-4378.979508319684	585.0747479954762	1667.385651721814	5235.187697222003	599.8790291733693	483.1857877569537	277.7737916018877	3.0	2.0	4.0	10.0	1.0	8.645744831891058	0.5937442157126324	0.625881620632576	1.7803741636547916	3.8047955932181994E-5	-1236.1805321667298	-1197.6689109640922	-1945.1300651888628	-153.68071019573867
13000	-4582.631826415161	-200.91165883937765	-4381.720167575784	590.3408351680822	5212.448229941582	1890.8871197436633	1051.6411325785887	661.4043627717789	733.0138275640434	1.0	5.0	4.0	9.0	1.0	9.842402362013503	0.5937442157126324	0.6671001170790237	1.739155667208344	4.854094023929116E-5	-1239.0024519138767	-1195.3710490085452	-1947.3466666533618	-157.85395388999072
14000	-4587.267720683675	-212.6833482387538	-4374.584372444921	814.0904185972937	5660.225641387233	2288.0442290323435	297.0951940304737	1009.6927534124354	985.194531818637	2.0	6.0	1.0	10.0	1.0	8.483525708647546	0.5779858960279713	0.6642104028528679	1.7578037011191607	2.7277490159355243E-5	-1235.7856667483506	-1194.2275499602765	-1944.571155736294	-168.0075120608038
15000	-4572.520436113301	-196.76649079831938	-4375.753945314982	515.2755587436584	4013.962579045934	818.778539216348	247.8220948653892	529.4723065517244	525.0229608720706	6.0	1.0	5.0	6.0	2.0	10.454490759336322	0.5779858960279713	0.4914281895577707	1.9305859144142579	4.222503118478863E-5	-1236.2532881105778	-1196.5742573200446	-1942.9263998843596	-155.69723133851087
16000	-4575.4900207307	-193.28630714119535	-4382.203713589504	529.695096894354	2962.917258913506	1895.1606882883218	242.81698983574614	505.70174904394224	541.8029025746573	5.0	2.0	3.0	8.0	2.0	7.451506530123481	0.5392601177557795	0.7379007749688787	1.7228391072753417	4.177918403956497E-5	-1239.4933498689788	-1197.1311050638574	-1945.5792586566686	-152.10293242148933
17000	-4570.527798678255	-191.7126539929284	-4378.815144685326	416.77069220289934	2399.2821689359357	2703.5158461192204	119.57387087700235	482.6876475833979	725.9834140158678	6.0	2.0	4.0	5.0	3.0	9.737352621343284	0.6355778282977671	0.5624731328508177	1.801949038851415	5.9200287388090236E-5	-1236.8962151440169	-1197.3850597496748	-1944.5338697916343	-148.2934158049274
18000	-4593.304186861088	-208.9503311286836	-4384.353855732405	717.474516146472	8474.264455040144	1145.310932409766	342.2234239937151	847.3113040975003	115.77678230877818	6.0	5.0	3.0	3.0	3.0	7.127279436815676	0.641199747540403	0.5624731328508177	1.796327119608779	2.9696637622106375E-5	-1236.199225973227	-1195.9566434249184	-1952.197986334259	-166.2293630822165
19000	-4580.78429217757	-191.20341884104997	-4389.58087333652	412.5853637155641	3221.765833553548	1847.848786036861	756.2683500402923	374.18460270538793	62.92739233954522	5.0	1.0	6.0	5.0	3.0	8.958049456677466	0.7331073430941337	0.6316619220355688	1.6352307348702972	4.558287486111043E-5	-1237.543862957428	-1196.8144747007218	-1955.22253567837	-151.1348028405204
20000	-4558.354177347181	-179.06768016320245	-4379.286497183978	287.8335364628522	1863.7176202043088	592.3257680428846	431.7299905279423	282.32160149130607	57.50880908511094	5.0	3.0	7.0	2.0	3.0	7.73878633873878	0.6747158949507884	0.5551820845921426	1.7701020204570688	7.671300659265399E-5	-1237.5036739316376	-1197.3491191882285	-1944.4337040641121	-141.9615517003456
21000	-4572.843749183526	-188.82262047189465	-4384.021128711631	362.07330326853787	1705.50000820676	770.5200375431871	167.06618864882722	92.35956075436424	27.097875522391327	6.0	3.0	8.0	2.0	1.0	9.226273659151229	0.7216052960570096	0.6758222314441695	1.6025724724988206	5.982070347914125E-5	-1239.672299140685	-1195.8251252922712	-1948.5237042786748	-153.91135738029385
22000	-4559.405380202512	-175.37002453954517	-4384.035355662967	258.7333469451664	1364.1375643142474	891.174781430769	317.18397182520965	103.80697518605982	46.88978963690047	5.0	1.0	11.0	2.0	1.0	8.530741264602316	0.6079689307921781	0.6481969177251218	1.7438341514826998	8.645212442360599E-5	-1237.8189126741227	-1196.3540122759175	-1949.8624307129262	-139.80705388256294
23000	-4573.226006079413	-191.17595908104948	-4382.0500469983635	462.7426578121805	1666.5693805159956	2902.3153355035997	413.05055155785215	39.851904471192114	23.367929826929977	7.0	2.0	9.0	1.0	1.0	8.92377538505682	0.6599272824139216	0.5985821573411968	1.7414905602448811	4.7577682413396396E-5	-1236.2797472929697	-1197.1330612249897	-1948.6372384804047	-153.90153107277075
24000	-4571.247508523051	-191.14242065688626	-4380.1050878661645	488.35495423146784	1845.8401250487757	1967.783653698446	231.18498533878284	62.70659817149429	10.660737010798051	3.0	6.0	9.0	1.0	1.0	8.643674162283304	0.622310164220943	0.5687789779916059	1.8089108577874506	4.5138912012786886E-5	-1237.0122286884891	-1195.2435344124503	-1947.8493247652252	-155.15306662595535
25000	-4546.608161246136	-168.76628593260307	-4377.841875313533	205.07789628480535	720.5255182251839	1010.9600002973525	245.89700081978108	141.3899863240907	7.710678261951023	1.0	6.0	10.0	2.0	1.0	9.081703026631343	0.622310164220943	0.5687789779916059	1.8089108577874506	1.002527229787905E-4	-1238.6037505197055	-1194.5045502992068	-1944.7335744946201	-133.7491223754088
26000	-4560.709499741904	-183.18687437150965	-4377.522625370395	283.9820917233767	557.6501747227958	1448.4534584269022	245.9617246496395	222.9603335845932	146.45518166126675	2.0	3.0	6.0	7.0	2.0	7.920807784316525	0.6878528599555633	0.5618733179264612	1.750273822117975	8.272280227975855E-5	-1237.296413003751	-1195.0542694349933	-1945.1719429316504	-145.94891259305814
27000	-4566.491485189136	-181.87621277770353	-4384.615272411433	261.384479929805	819.4867069992437	1458.142018406343	235.19584294214275	315.50345772460673	116.41888593965649	2.0	6.0	1.0	8.0	3.0	8.768997320350024	0.723854530857254	0.6655923375283954	1.61055313161435	8.19291652560062E-5	-1238.5387280622836	-1196.833447370072	-1949.2430969790767	-144.13704938314112
28000	-4558.045998521631	-182.38335165325387	-4375.662646868377	251.70003875317727	1452.1472974241053	1628.8799328584562	215.71004612391982	381.82374988730066	241.18460569582484	3.0	4.0	3.0	7.0	3.0	9.506691438235105	0.5916543677036965	0.5730290124556743	1.8353166198406288	8.462938516080427E-5	-1238.0150263778826	-1192.9831850616777	-1944.664435428817	-143.1993401164162
29000	-4563.311717568287	-187.8883097061459	-4375.423407862141	343.230976453045	1000.5115576025336	2203.1748057422656	149.03963481269008	258.6760322607085	263.0937188320179	4.0	1.0	4.0	3.0	8.0	8.996082003891464	0.675182198804287	0.6115231821215464	1.7132946190741662	7.493946821085502E-5	-1236.6248256237473	-1196.662205649593	-1942.1363765888007	-148.59515060428436
30000	-4570.360851709831	-183.7534694995134	-4386.607382210317	264.2347959156026	1091.9043461335564	1352.6238160363584	1371.373732236196	254.09987843577082	360.40113661044467	2.0	1.0	6.0	7.0	4.0	8.340756386605976	0.74463005336325	0.5420753275625834	1.7132946190741662	9.31388372411786E-5	-1240.2795881877407	-1197.5096029840117	-1948.8181910385642	-143.81359142074365
31000	-4568.477131671363	-186.47534882928085	-4382.001782842082	317.4374185276572	2537.790787778782	2628.3563160321078	1214.0183075977523	272.2188881408629	185.7892676303353	2.0	2.0	5.0	6.0	5.0	9.523227770185256	0.5695956078410128	0.5072620173751671	1.9231423747838194	7.898901071760364E-5	-1238.6328135439192	-1196.2473706007684	-1947.1215986973943	-145.55679653945828
32000	-4563.191618199286	-181.30202770997613	-4381.88959048931	297.05171183016967	1979.4497927239886	1725.6679321387674	351.82636131539215	651.3712366045493	124.87184510255874	1.0	4.0	10.0	2.0	3.0	9.77899872529177	0.6390503891406952	0.42314861805398585	1.9378009928053184	6.886788894622288E-5	-1235.4677313543104	-1198.5222010580355	-1947.8996580769633	-140.9262793058704
33000	-4557.853673283721	-179.65580891740223	-4378.197864366319	260.1116283444162	1262.1535474165562	1028.9344042174453	250.189481848141	142.5480585658221	95.71408206352248	3.0	2.0	11.0	2.0	2.0	8.994877009012589	0.49530259919728625	0.6113328387648844	1.893364562037829	9.066691272344708E-5	-1239.5592878058733	-1195.3284959965665	-1943.3100805638787	-143.46024062838336
34000	-4565.118060145023	-179.66120796793803	-4385.456852177085	269.8748621274285	1301.739880526528	1665.9195079010392	405.55149418446973	62.954779082070175	17.640593171794176	4.0	4.0	9.0	2.0	1.0	11.686281259884073	0.6861925560178851	0.6205366117251029	1.6932708322570118	8.48645318480836E-5	-1240.5414450380597	-1200.1736641834086	-1944.7417429556172	-143.3354344391189
35000	-4571.828883876994	-188.01542744945445	-4383.81345642754	410.1083175224615	2571.7655143738853	918.9381332464111	589.4229318919923	273.75839855364825	31.88358095795855	6.0	2.0	9.0	2.0	1.0	10.08153402671354	0.6052475761193327	0.7295615568983208	1.6651908669823465	5.4788431345828506E-5	-1236.4884329104589	-1201.3776434492045	-1945.947380067876	-149.60576432953087
36000	-4583.510408770613	-200.85950723872838	-4382.650901531884	670.1643265871559	4135.045426704105	744.4512488559668	592.9688702918506	461.9749678511161	441.5139411548435	5.0	1.0	8.0	1.0	5.0	8.54413876552323	0.5684142646861794	0.4617630605798922	1.9698226747339287	2.9479390161202036E-5	-1235.1620686796043	-1197.234260924035	-1950.2545719282457	-160.21510415759295
37000	-4567.529441811997	-182.4764985269382	-4385.052943285058	321.21515860383874	2501.2455968536683	572.4058278153517	541.9620196114945	86.34829483104104	120.69252292954964	4.0	1.0	7.0	2.0	6.0	8.54413876552323	0.5729882631703818	0.49352650160044015	1.9334852352291785	7.766747335460288E-5	-1236.8017171710158	-1201.3541642805874	-1946.8970618334554	-144.84600291256086
38000	-4574.056808667799	-197.4247813674769	-4376.632027300322	582.8896980230229	4306.684625790885	1243.7282325808715	1172.259991803088	602.7162135743238	263.7401872611511	6.0	4.0	2.0	5.0	3.0	9.961827395487905	0.656666391876026	0.5210765050132875	1.8222571031106867	4.201108655320573E-5	-1236.4698475474295	-1198.039104962001	-1942.1230747908915	-155.61310727741085
39000	-4585.528636383262	-203.0626871404847	-4382.465949242777	662.0820047323418	2322.2833943742676	1914.5156547025258	558.7894854070922	479.5224638112226	95.48559947041487	6.0	3.0	2.0	6.0	3.0	9.961827395487905	0.4999041032617986	0.6060877814174395	1.8940081153207622	3.323290005115239E-5	-1234.6839624661252	-1197.5231961261875	-1950.2587906504648	-163.03397840377212
40000	-4592.685697911027	-204.08097885638608	-4388.6047190546415	493.6821552095632	3187.007623862742	2426.7767299353673	1225.0356075793818	658.2697301464633	563.8721792089448	3.0	2.0	2.0	9.0	4.0	8.03572366799387	0.628819174899867	0.6060877814174395	1.7650930436826937	4.1261381079444724E-5	-1234.4573274343998	-1191.7715106030853	-1962.3758810171562	-161.80854351580933
41000	-4589.781130965594	-207.75801204252411	-4382.02311892307	763.9626443169539	4501.575446429467	7918.9725802196	637.8589053782696	900.4456346556216	2147.3709757360316	4.0	1.0	2.0	12.0	1.0	9.791847541688577	0.6255723640208325	0.5650205437168065	1.8094070922623613	3.013669343845218E-5	-1233.7586876563116	-1194.3566555545617	-1953.907775712197	-160.77791290329242
42000	-4579.415054717264	-201.16020368439962	-4378.254851032864	543.3370905883083	2573.0788398029063	2731.072346399573	2235.2578383321775	605.3240109672477	646.5548244775811	3.0	1.0	4.0	11.0	1.0	9.569468094458832	0.716199448101275	0.5650205437168065	1.7187800081819187	4.033448506935604E-5	-1233.4970968467492	-1195.495609546644	-1949.2621446394714	-157.94680615184245
43000	-4574.0779018417325	-189.4228074178193	-4384.655094423913	330.1615870083286	2927.095035366779	3951.7144257216532	531.8797266749557	481.93468917117923	61.00600614717926	3.0	3.0	2.0	10.0	2.0	9.569468094458832	0.5042242198386829	0.5312087904270097	1.9645669897343074	6.830675427705426E-5	-1239.1222925039965	-1197.0101502964364	-1948.5226516234804	-147.9472435639929
44000	-4571.657791001423	-192.99906104468093	-4378.658729956742	433.6087184690358	3065.8884121403953	1604.6786689928092	825.9842371952466	543.4491096317244	174.01005680275506	2.0	6.0	3.0	6.0	3.0	9.274624269473493	0.649545246472808	0.5443100652126914	1.8061446883145007	5.187110264978211E-5	-1235.662346329518	-1195.7010727565853	-1947.295310870639	-152.3041335267936
45000	-4576.7564864812275	-199.87906463726443	-4376.877421843963	575.6648143804935	2793.487979609184	2435.8046153521063	703.2862046596924	654.8950049088471	357.24235732667876	4.0	3.0	7.0	4.0	2.0	9.0203400515912	0.5627382380777767	0.5443100652126914	1.892951696709532	3.820695147359519E-5	-1234.9706996591399	-1194.003999076571	-1947.902723108252	-158.33384379611942
46000	-4582.691490401909	-199.75173687456675	-4382.939753527342	618.1964363234933	7190.380461437534	2308.599324866425	732.8814544583967	491.6361667022036	64.16357959792627	3.0	3.0	6.0	5.0	3.0	10.5830428185939	0.6586499680998958	0.5443100652126914	1.7970399666874126	3.955295459331916E-5	-1238.4678274033358	-1194.9933602945555	-1949.4785658294504	-157.65250443045127
47000	-4578.442231820791	-198.00048396528803	-4380.441747855502	450.4235625407681	3518.2280042195284	618.5363569758018	481.56985545307685	2215.6098069082263	372.4059842673655	7.0	7.0	4.0	1.0	1.0	11.989993553473417	0.6528823979065012	0.5494323712116292	1.7976852308818694	4.874651835495732E-5	-1234.7758562245187	-1198.3684330775993	-1947.297458553384	-153.15403372615972
48000	-4583.096888077356	-193.84008291713786	-4389.256805160218	565.2601360056932	1475.5122828410606	814.342255865528	328.27077302777	229.8114190975619	58.0593168176237	8.0	6.0	4.0	1.0	1.0	9.730371526216562	0.6401474548773025	0.562167314240828	1.7976852308818694	4.208192166389102E-5	-1243.6278612871638	-1200.0159992680856	-1945.6129446049692	-157.13010929126892
49000	-4561.489248819191	-181.39150058744934	-4380.097748231741	286.86393390770877	1269.1406374654275	376.2946429268212	987.8724290480311	398.0275591400657	18.068274270530978	6.0	7.0	2.0	4.0	1.0	8.595589748169733	0.7408389732614121	0.4505605119509409	1.808600514787647	8.217779533221615E-5	-1240.2732448987808	-1191.0955693040755	-1948.7289340288849	-142.76554633637002
50000	-4565.159215854833	-183.4424949521209	-4381.716720902712	312.6609638084558	1432.1946626287388	481.7238100796331	205.55066994892903	273.1041634424339	25.048518121244467	6.0	1.0	6.0	6.0	1.0	7.712757734174765	0.6387180598870887	0.6795335003253705	1.6817484397875408	6.174434135667731E-5	-1235.9163860227286	-1194.3611069196072	-1951.4392279603758	-147.5693598001375
51000	-4550.126537536888	-168.5837136578612	-4381.542823879026	148.06454241141242	825.4620028060117	375.1615174634766	176.86407214128712	141.18311602173904	322.7054728208823	5.0	2.0	2.0	6.0	5.0	7.579178446232809	0.610024308725345	0.47302703430072124	1.916948656973934	1.4541086578357697E-4	-1239.2168700334248	-1195.675539252688	-1946.650414592914	-133.06372472979723
52000	-4555.838730136396	-172.13998844338713	-4383.69874169301	226.9941061429115	1119.5195777800602	344.6304996532906	175.1800701688867	95.34530662339141	157.40213838207444	7.0	2.0	1.0	5.0	5.0	10.580533821787203	0.6218669933887011	0.5965618076053361	1.7815711990059633	9.184535616929853E-5	-1239.8469634022035	-1197.5939768015826	-1946.2578014892233	-137.16258545416875
53000	-4574.407275811026	-186.03880158228395	-4388.368474228742	318.72093784058296	3253.5855246752994	2736.493447341737	238.17438625733013	309.767092177974	28.440010770661335	6.0	1.0	4.0	8.0	1.0	7.4244691740738755	0.5593222170646783	0.652303004121459	1.788374778813863	7.158363012683572E-5	-1234.6487812219252	-1202.4975054468453	-1951.2221875599719	-146.41523132548346
54000	-4559.01236406149	-182.5744861448273	-4376.437877916663	293.44277495212975	1350.7028781062336	226.8971118428983	373.22197448614344	413.79497451135654	83.59641302161309	5.0	4.0	1.0	9.0	1.0	9.184967629515059	0.637845583772614	0.5246372068087951	1.8375172094185912	6.736211678144084E-5	-1234.3612062317764	-1193.179497708103	-1948.8971739767828	-145.44450299688265
55000	-4556.62302943369	-175.18149801773342	-4381.441531415957	262.0045579940684	1037.7277517797104	334.2376909631497	206.7843709119261	278.9598842309505	311.09462212516615	6.0	1.0	1.0	7.0	5.0	8.117023141127447	0.54922541222997	0.6430780199027821	1.807696567867248	9.455655678573238E-5	-1237.9940833408284	-1197.5969509555807	-1945.850497119548	-139.01836699264095
56000	-4563.995772735026	-182.3968110172218	-4381.598961717804	306.2794994127738	1029.553354931586	510.8825762570673	333.1486756334645	240.88381956874326	195.63868727103682	7.0	1.0	4.0	6.0	2.0	8.73347807398121	0.5701625424606381	0.5213388378229664	1.9084986197163958	7.408284207157844E-5	-1233.9813168681928	-1193.8399989949094	-1953.7776458547016	-146.14329903678947
57000	-4562.822649879941	-182.31320304319934	-4380.509446836742	306.50609271418716	1204.4192745736646	265.8477754711327	413.77436928707857	361.03501995473255	45.98233004106472	11.0	2.0	4.0	1.0	2.0	6.783077051382552	0.6032921335228345	0.5792134230428276	1.8174944434343383	7.107004564833756E-5	-1236.8731518072648	-1196.5816365529197	-1947.054658476558	-145.93698324074248
58000	-4568.480534079653	-188.7545955415983	-4379.725938538055	351.349255419012	2235.189131552151	616.5850416298885	654.671737002006	346.69514436642396	152.08392610425278	10.0	2.0	1.0	6.0	1.0	8.762609069461327	0.6032921335228345	0.6373824610475585	1.7593254054296075	6.396166089285451E-5	-1235.9663798777135	-1200.1061596730408	-1943.6533989873	-150.09730096012268
59000	-4569.436302849663	-190.4949029773622	-4378.9413998723	431.4224184104922	1539.332277496376	392.6617130600539	557.3855824098695	348.7345032796722	137.2779077023441	10.0	1.0	2.0	6.0	1.0	9.806666980685451	0.747336145515941	0.5187833430462502	1.7338805114378095	5.2382965049924434E-5	-1238.5138935099449	-1197.7413220285046	-1942.6861843338513	-152.6892172849328
60000	-4592.00702254563	-204.6303371680065	-4387.376685377623	716.7872606654137	2987.9990231468087	421.7831487311379	475.74371675048775	1150.6515017949146	575.3806271968357	8.0	4.0	1.0	6.0	1.0	8.911529901998163	0.6783651165628084	0.4628933389152917	1.8587415445219007	2.8203450194456273E-5	-1237.0110208004758	-1199.839310378598	-1950.52635419855	-162.99304014766827
61000	-4593.746956403602	-212.9177293615915	-4380.829227042011	887.1405070119695	2543.537401653096	2823.2461839115695	793.2151591103054	716.5050860650408	316.96747472235813	12.0	1.0	1.0	4.0	2.0	8.634971894667842	0.554188297251411	0.5997291629252165	1.8460825398233731	2.5836090808616897E-5	-1235.3398649958485	-1195.862656254082	-1949.6267057920804	-171.14656515147965
62000	-4576.037934698781	-198.79799501641924	-4377.239939682362	503.32924755162173	3570.317949077412	2327.4202980316372	857.4794674529567	1340.733744863505	141.72749117235213	7.0	2.0	4.0	4.0	3.0	7.081111063789316	0.5498270466071995	0.5250322067722953	1.925140746620506	3.907562888202626E-5	-1234.308572270913	-1195.365247557061	-1947.5661198543883	-156.08266952973048
63000	-4575.958938867811	-196.9008336151835	-4379.058105252628	557.5829472557865	3401.7641907494917	500.1689144788732	513.2842290175746	776.4760911978746	139.71491473553746	5.0	2.0	3.0	8.0	2.0	8.712319627700612	0.5807432157559214	0.5747339769581152	1.8445228072859643	3.850425167584914E-5	-1234.7155047003532	-1193.7420055386856	-1950.6005950135886	-156.4955061123018
64000	-4581.021978233173	-196.6748034172895	-4384.347174815884	592.4205682115596	2769.7310012750036	1451.036690050037	656.3985935292376	284.4581925393871	353.03212355506616	7.0	2.0	6.0	4.0	1.0	9.778661654519661	0.6754690509037691	0.5565870614160718	1.7679438876801603	4.583091925657407E-5	-1235.5295267835431	-1198.3285231312382	-1950.4891249011027	-156.47351512349485
65000	-4575.52026215441	-193.6744373993733	-4381.845824755037	506.5699790505522	2033.5286689117024	109.38526491779024	327.3130902833107	413.3999373876462	86.26393811798134	7.0	2.0	6.0	3.0	2.0	10.492792392547635	0.6012420564438349	0.6748331133581205	1.723924830198046	4.451712621883162E-5	-1237.0232954443559	-1200.2414722245317	-1944.5810570861493	-155.06071728875997
66000	-4581.738556569425	-199.73237180403828	-4382.006184765387	698.7840922567946	3441.856133802927	392.25578031555534	361.5660347949364	663.3988207130565	173.86900275803572	7.0	1.0	4.0	4.0	4.0	10.147651178764157	0.6083513976595063	0.6096358621373684	1.7820127402031267	3.5992879775137836E-5	-1237.725735561187	-1197.5663504201823	-1946.7140987840176	-159.63525359963117
67000	-4591.323532391859	-207.6039380026828	-4383.719594389176	824.3141161201559	4023.971515793831	1648.4612182765227	1455.286265039275	610.6145972545621	379.5338180045245	6.0	1.0	6.0	4.0	3.0	10.455819216135819	0.496606572369333	0.709671480427915	1.7937219472027535	2.761619811158227E-5	-1236.1641900326583	-1197.6647691323917	-1949.8906352241256	-165.2180891954054
68000	-4606.399448276818	-223.11605338517342	-4383.283394891644	1679.1988832854936	10235.229808166354	3627.689055474041	2276.4201476189537	231.64610087794424	104.7694439772826	8.0	3.0	7.0	1.0	1.0	7.6108753183729325	0.5915818238353157	0.6146962289619322	1.7937219472027535	1.23921668319069E-5	-1240.004780664269	-1197.3442273711125	-1945.9343868562628	-179.71138664821703
69000	-4612.825978295876	-231.42354772154968	-4381.402430574326	2425.9713172164	12850.936833486221	1884.659637747512	1881.689278207327	935.2997571212114	7.586612220852742	7.0	1.0	7.0	4.0	1.0	7.552728779165308	0.6277014983880462	0.6720959354485238	1.7002025661634312	8.724655753112748E-6	-1237.1018634999652	-1198.724003449622	-1945.5765636247393	-186.9067559901237
70000	-4623.064843617804	-238.88466986451562	-4384.180173753289	3339.3192121332863	18015.60185305799	5254.682533503615	4092.2556411277615	644.8580459792532	39.26599084670308	7.0	5.0	6.0	1.0	1.0	7.754498882862369	0.7123036378146348	0.5582233885059096	1.7294729736794567	5.848975496420372E-6	-1238.68126680123	-1196.9735163904072	-1948.5253905616516	-192.5967254920438
71000	-4611.978421655309	-227.35361704985925	-4384.62480460545	2302.004712141165	16370.819615659764	3031.630119547675	2365.3260400990775	792.2880279756447	259.4397549774935	5.0	3.0	9.0	1.0	2.0	8.730036498293513	0.5628283759166983	0.6184258346633694	1.8187457894199335	9.982925828060907E-6	-1239.1849158280472	-1198.8395514332592	-1946.6003373441433	-181.69206753657173
72000	-4587.119514299243	-207.2501693426847	-4379.869344956558	907.6453823072013	7442.635480334381	2261.2139829723524	1599.6996996353305	201.48406046765373	50.21765188686845	5.0	3.0	9.0	2.0	1.0	9.488548540086684	0.633171387140972	0.6300152050936114	1.736813407765418	2.2806845343596682E-5	-1235.7608885310776	-1196.0806017430039	-1948.0278546824761	-165.37672380195025
