# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153532123]
state	age(CHICKEN_HONGKONG_915_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1760000	7.9771027587293455	-4674.076567796039	-308.67273876163415	-4365.403829034405	10.857412585044495	349.4433338340889	27.304627729391566	21.456949328358643	7.345474125050155	2.4821244174438624	1.0	3.0	1.0	6.0	9.0	8.175852712484655	0.6677926310957489	0.5303761930834282	1.801831175820825	0.003566050336822319	-1235.0808695017938	-1193.0076380792782	-1937.3153214533331	-54.6889518439785
1761000	8.259969399304442	-4666.423917970512	-303.1603477007379	-4363.263570269774	11.541810056667476	98.29773403532471	18.938921773146554	8.201224500098895	11.74654400810396	2.8270013552541924	1.0	2.0	3.0	3.0	11.0	7.586802883866221	0.5959520416891655	0.589956162171564	1.8140917961392724	0.003244860404119479	-1232.6941759598612	-1191.9565791792957	-1938.6128151306177	-51.8917019395281
1762000	7.7067570613657415	-4669.716403909502	-308.59460374669635	-4361.121800162806	11.070983525336356	21.819962385272724	35.74657171304223	19.00236519553858	32.169672910398454	1.278534124736429	6.0	2.0	1.0	1.0	10.0	10.085984713261208	0.582056207476735	0.5129677647873471	1.90497602773592	0.0031835905068885585	-1229.4775715574813	-1191.7074079065933	-1939.936820698731	-55.96474522328924
1763000	7.816808908163087	-4672.302197675901	-308.2354961757716	-4364.066701500129	12.137638546742334	96.53007010039228	22.630392408415563	12.154956634226734	34.96928173011365	1.339756784424	2.0	2.0	5.0	1.0	10.0	9.087788726380856	0.5545078517441702	0.6018086025833924	1.8436835456724399	0.003065731454986823	-1232.655546269106	-1194.1326905750784	-1937.2784646559448	-53.7720299426126
1764000	8.119722163713428	-4677.129933007356	-308.31667104702706	-4368.813261960329	12.397904928350089	41.602142519777196	12.76949738483219	10.826112559900874	16.24504462173026	2.483774266580339	3.0	4.0	2.0	1.0	10.0	9.087788726380856	0.6389895147221951	0.4586925211970724	1.9023179640807348	0.0028932094499313134	-1231.3453284694674	-1196.1176225077097	-1941.350310983152	-57.869927857391424
1765000	8.350561735733564	-4674.847622828964	-311.43777255051054	-4363.409850278453	11.979696222716548	410.3549297547979	8.586361016623522	9.9589795130049	1.9542946224476383	2.4416659192474546	2.0	4.0	6.0	2.0	6.0	12.232195099291278	0.6221102921103004	0.5056313615659024	1.8722583463237996	0.002947912481686494	-1232.9207928338435	-1193.0543916859028	-1937.4346657587062	-58.896064207092145
1766000	8.350561735733564	-4667.472472803534	-300.507782759327	-4366.964690044208	11.007358495190843	84.38288001237328	16.128241822593854	5.193093056566773	3.6616310475299647	0.679155049443351	1.0	3.0	10.0	2.0	4.0	12.232195099291278	0.6236312570308581	0.5484110517332252	1.827957691235919	0.0030044693480756257	-1232.9104006195937	-1192.992537939369	-1941.0617514852443	-51.74496847637488
1767000	8.350561735733564	-4669.268042341643	-301.1534498199095	-4368.114592521733	11.060329646966736	252.45052807809827	34.28934116554389	5.770705972308424	1.0592650823571146	1.052714545312003	1.0	4.0	7.0	3.0	5.0	11.630624176951013	0.575929604173733	0.5833165942579766	1.8407538015682927	0.00358803988457542	-1236.6654656701203	-1194.3170343715449	-1937.1320924800689	-50.552168546972744
1768000	8.350561735733564	-4662.451156588612	-297.43887107720855	-4365.012285511404	10.81681862779596	89.18823463179963	15.057425914045936	4.16586182053877	1.375676024240549	1.6016591434950989	2.0	4.0	7.0	6.0	1.0	7.862762625492103	0.6567964006095484	0.5770850294480272	1.7661185699424264	0.0035237202336711377	-1234.6951460721284	-1189.7619723378134	-1940.555167101462	-49.738996707100966
1769000	8.393685229857892	-4670.591123128926	-297.5902553778966	-4373.000867751029	11.499920889143707	83.99559357365236	4.216433609102729	6.33689964567334	2.3230216753204767	1.6027545267590606	2.0	4.0	7.0	4.0	3.0	6.656535430083436	0.7198659689313125	0.5913061958054102	1.688827835263279	0.0035488420758129423	-1240.5479154600557	-1194.15424264048	-1938.2987096504935	-49.83673646965979
1770000	8.02466911514555	-4672.940295022403	-306.11561264657894	-4366.8246823758245	10.518768075578862	254.98246889670983	109.45408209655726	14.969629458280522	1.228235555522699	1.0597167959996208	1.0	1.0	7.0	6.0	5.0	7.556085860934124	0.6457739382186405	0.568892190983591	1.7853338707977706	0.003598342778239311	-1231.7372407637647	-1191.4390391151371	-1943.6484024969227	-53.6343811951437
1771000	8.02466911514555	-4672.940236027907	-302.0110499839443	-4370.929186043963	10.037351122044715	65.98357838517701	36.42513660252051	16.438641122101178	5.89096457812591	1.2862992929293946	3.0	1.0	3.0	6.0	7.0	12.491006431591266	0.5921118050819613	0.5223002778164243	1.8855879171016166	0.004081535490602499	-1236.8669967877127	-1192.8847397240336	-1941.1774495322172	-51.10036165813651
1772000	7.724535575427987	-4675.923849174474	-305.15746027796115	-4370.766388896513	11.191138509944818	177.87977595704473	53.635411384626096	8.914828178403239	5.063142157748203	1.7473204698454627	1.0	2.0	1.0	8.0	8.0	9.18003385617034	0.5777013987015598	0.6314377500667638	1.7908608512316784	0.0034184040572589986	-1237.7409665721916	-1195.2128484917919	-1937.8125738325289	-53.14700163555846
1773000	8.041191941007689	-4669.27540143432	-304.99940236209017	-4364.27599907223	10.177175155040658	245.96361827028713	62.52639173035744	3.8786119724295736	3.3130603663255456	1.3122253830663364	3.0	2.0	5.0	3.0	7.0	9.18003385617034	0.6687041413789262	0.5568943512280364	1.7744015073930395	0.003676078084863471	-1234.947462396783	-1196.509311052579	-1932.8192256228676	-53.25805133621369
1774000	7.9900659174963025	-4664.608622839634	-296.35630113781883	-4368.252321701815	9.905313935678263	91.88980390321225	33.40851914447073	6.013431293742282	1.1512047791850506	1.310564435989627	1.0	1.0	11.0	3.0	4.0	9.18003385617034	0.6687041413789262	0.5576784947884531	1.773617363832623	0.0033621823704649036	-1235.7210706031276	-1194.488956858356	-1938.0422942403313	-47.52252930874452
1775000	7.9900659174963025	-4665.701539571356	-295.373160685784	-4370.328378885572	10.865568038262088	52.835348667825265	6.710783088550236	3.835741594286385	1.3293146555916535	1.3248937444914277	1.0	3.0	11.0	3.0	2.0	8.651160621633442	0.5571211138638089	0.6690015227623949	1.7738773633737985	0.003030599286963577	-1235.5694962884777	-1189.4123483832652	-1945.3465342138297	-49.44802877290035
1776000	7.829798130985154	-4669.9571546596335	-299.14964286740087	-4370.807511792233	10.706010713865115	37.3645632838473	5.334350853502136	4.920865518742001	2.3271363174367035	0.8963560955356124	3.0	2.0	8.0	2.0	5.0	9.16687687467878	0.6015193460103146	0.7499814619398739	1.6484991920498135	0.0033658609901827956	-1238.5187122356067	-1194.623742453856	-1937.6650571027699	-53.39846248462603
1777000	7.952775372260795	-4670.181094954731	-299.94664832725925	-4370.234446627472	10.68174694078407	52.84128669199426	5.268633472407725	3.771228630324865	1.7769170372339687	1.556746802510532	2.0	1.0	10.0	1.0	6.0	9.84606344572369	0.5745710146181424	0.705954583214648	1.7194744021672117	0.0032816251154719617	-1236.602400514318	-1193.818311034342	-1939.8137350788118	-53.73966291310954
1778000	8.248610512498434	-4661.484715811219	-294.71059821158497	-4366.774117599634	11.052165484776634	70.76029267658316	6.272595983910636	4.69900585259575	0.8046376359814507	1.504326277831448	2.0	3.0	9.0	5.0	1.0	10.633817666630646	0.7246452877254412	0.4964191602150118	1.7789355520595487	0.0033105786162152097	-1237.3097364320172	-1195.280821466224	-1934.183559701393	-47.5246917675974
1779000	8.361972636982822	-4664.275461368667	-292.9363034228253	-4371.339157945841	9.661318271292975	299.54264427473396	13.885404356407376	2.9134037755025033	0.6267628842728126	0.3038864401213794	2.0	1.0	11.0	4.0	2.0	8.7183318612718	0.6476144935029264	0.5013675126309487	1.8510179938661264	0.00334585726381144	-1237.9846210163869	-1193.7031032722487	-1939.6514336572052	-44.918724692432235
1780000	8.042447711129247	-4666.577242903054	-299.23825961246445	-4367.33898329059	10.355787783456543	168.35962663575208	8.119595160382614	7.884817026174565	1.249621595708995	1.6844726515698278	1.0	3.0	9.0	3.0	4.0	10.97901824032325	0.6184509463087509	0.551200014114377	1.830349039576874	0.003461025986938728	-1235.576255814412	-1189.0270860334376	-1942.7356414427402	-49.42371614063946
1781000	7.625766760042273	-4677.514369547935	-304.55599658625965	-4372.958372961675	9.65573078844893	29.719687366796524	62.23509292962672	12.925720974884996	2.784387563979119	1.3229113696588857	1.0	1.0	12.0	3.0	3.0	9.049236138772887	0.588457742818798	0.612234503364299	1.7993077538169049	0.003168273597389609	-1238.5421294070845	-1191.8180282380144	-1942.5982153165755	-54.604727918860085
1782000	8.146854925681078	-4665.385580283425	-302.0764057224509	-4363.3091745609745	10.005762618737949	26.163072466120138	80.40555600352668	5.217516947694376	2.0083542353635258	1.1437548416583367	2.0	2.0	10.0	1.0	5.0	9.049236138772887	0.5670216267124453	0.5514596809910591	1.8815186922964975	0.0034157766081668152	-1232.7310581739814	-1190.6604221406178	-1939.9176942463757	-52.25753786436104
1783000	7.156187437382503	-4672.843639549963	-296.67197809466995	-4376.171661455293	10.674654944029564	101.9212245644016	58.40336177262152	3.2966035401692677	1.931176991221869	1.0819897704867425	1.0	2.0	12.0	2.0	3.0	9.163950066117048	0.6582076311574347	0.6353539410265505	1.7064384278160167	0.0038567235656346995	-1236.7720509835806	-1194.1040123869566	-1945.2955980847562	-47.255842413298396
1784000	8.159843596849939	-4658.552003213755	-295.7202165883524	-4362.831786625402	10.115887334411594	90.33484837887481	6.987920232342797	2.4737123118304374	0.9154953940801246	2.1195899152501965	1.0	4.0	9.0	5.0	1.0	8.173462504782652	0.5771341976835246	0.6066872277534148	1.8161785745630625	0.0036357696575596817	-1234.3034046664513	-1191.1643662302895	-1937.3640157286613	-48.47547304055823
1785000	8.159843596849939	-4667.438367400173	-299.5391450076842	-4367.899222392489	12.114483719905857	170.2244002573426	3.9996984544282355	1.2440596715743557	1.3277229945705538	1.8446125146887693	2.0	11.0	5.0	1.0	1.0	8.446443196017425	0.5918224053520387	0.5775076356472898	1.8306699590006732	0.0031481005269001256	-1233.6382928421679	-1193.7626776454438	-1940.4982519048767	-52.19350029099405
1786000	8.159843596849939	-4666.797451279006	-301.4428306112128	-4365.354620667793	11.569785042443057	39.94747776934175	10.575892564209344	2.2261841674576432	1.165163282369124	2.7869146725188183	3.0	9.0	3.0	2.0	3.0	8.062683077297379	0.7072571564229669	0.510888524456132	1.7818543191209026	0.0033641443794749214	-1234.6330034269965	-1191.4126127236857	-1939.3090045171107	-55.01971893016856
1787000	7.839322740717865	-4665.180574673609	-302.4087695802728	-4362.771805093336	11.69658797098155	27.43679533128207	12.793595260640265	2.1242968586866433	1.863259978882848	2.960379198287523	2.0	10.0	3.0	4.0	1.0	9.666706859913502	0.7049403020708664	0.48907592704248354	1.8059837708866517	0.003254416933952242	-1234.5620250706224	-1191.9198045698784	-1936.289975452835	-56.23481678338526
1788000	7.839322740717865	-4673.573473437904	-301.81897733792493	-4371.7544960999785	10.25123473443147	168.01387513205196	9.286873768006451	1.6575325832259542	0.8699260069795245	1.8294371479134084	2.0	12.0	1.0	4.0	1.0	10.925318712699546	0.46476960835083003	0.493224875971194	2.0420055156779777	0.003375085781294256	-1238.2754801106973	-1194.3679692453354	-1939.1110467439455	-53.465139268185695
1789000	8.212165180205417	-4660.969699745508	-293.67970167737735	-4367.28999806813	11.290407414147532	51.75871623097588	3.3857873338351774	1.2668175340588936	0.34758842951614116	0.7079025345535853	3.0	10.0	3.0	1.0	3.0	9.374683543910354	0.6497363370203827	0.5002911542379149	1.8499725087417043	0.0030304789121010857	-1234.298367017581	-1196.5583694044508	-1936.4332616460988	-50.14007285033202
1790000	8.097998871729263	-4668.714373606188	-303.76727936486367	-4364.9470942413245	11.230447965370411	23.769699324060625	12.926021617374802	3.1311330672932196	1.8783282200126277	1.3674336800424263	7.0	6.0	3.0	1.0	3.0	8.935946912523443	0.5165028156587943	0.6464155204158017	1.837081663925406	0.003196709526063579	-1234.1951825865192	-1192.387274411092	-1938.364637243713	-58.53691437629505
1791000	8.097998871729263	-4668.036373504769	-301.48289669888214	-4366.553476805886	10.891968970775627	30.28032530423283	6.392687515801538	7.644288427454817	1.764049503812621	0.8593144501529193	5.0	4.0	2.0	7.0	2.0	8.418958706612875	0.5870530393386777	0.6383301409406159	1.7746168197207082	0.0033403990646764256	-1231.1093165118725	-1191.6707021934656	-1943.7734581005477	-55.69138311051459
1792000	8.097998871729263	-4668.822944188501	-307.0990948569138	-4361.723849331587	12.636742914330155	15.823155981880792	17.41274125122466	8.008568513029468	4.252176797192535	2.7030618015828867	3.0	3.0	3.0	5.0	6.0	9.268363301393332	0.6426058384787927	0.49053534015424627	1.866858821366963	0.0030739727803474354	-1232.8170213437845	-1192.2478044224993	-1936.6590235653034	-59.97885704346147
1793000	7.799841266146668	-4672.9714472641135	-299.48686079743464	-4373.484586466679	9.770857054622937	33.933928496296915	20.885024578926707	8.916896533428027	4.710016790835751	1.9702395070626415	3.0	1.0	4.0	7.0	5.0	8.427491212521884	0.7249054332273128	0.524508006211632	1.750586560561057	0.0034656405646699665	-1237.38535561861	-1195.777159739478	-1940.32207110859	-51.28241577199787
1794000	8.031240878324594	-4670.161244763895	-300.4998005440629	-4369.661444219832	11.642562674816984	88.79789774973688	22.450900779375484	7.071458016149866	2.6412573763420606	1.4416599339139735	2.0	1.0	7.0	4.0	6.0	9.989959626089247	0.6618060592020437	0.5649649512667722	1.7732289895311861	0.0032053406710550077	-1235.2694808116241	-1195.874865200269	-1938.5170982079394	-51.44119350384698
1795000	7.867237485364006	-4660.321492910069	-297.416592823488	-4362.904900086581	11.370657208916292	105.19538208200714	3.05531127964559	2.863752774083491	0.918903715334856	1.8125549120462212	2.0	4.0	8.0	1.0	5.0	8.248249343339653	0.576601985460592	0.6501690250082238	1.7732289895311861	0.003282856220911759	-1234.9412752570356	-1192.7692610670977	-1935.1943637624474	-50.39226316992316
1796000	7.9584693786261855	-4668.392937101804	-302.40878483816533	-4365.984152263639	10.48001050432092	28.122581810103764	4.822618509169788	9.379530219417594	5.098678430147539	2.384606511886988	3.0	2.0	8.0	3.0	4.0	9.25287615641465	0.6537196733735969	0.5391127872695537	1.8071675393568514	0.0033725272891025797	-1235.3021457523764	-1195.523327709964	-1935.1586788012985	-54.683690137235686
1797000	7.9953084234555085	-4664.880773665414	-296.32778079533284	-4368.552992870082	9.596099480839007	82.79554727833732	13.358246244901238	4.911440482640413	1.9932725236578401	4.527117732425262	1.0	3.0	1.0	14.0	1.0	8.791416845179791	0.5607726995652146	0.6788444899995639	1.7603828104352233	0.0034233014280615243	-1234.6493441662715	-1190.359557969439	-1943.544090734371	-46.983215560708786
1798000	8.060921471030905	-4668.700026940675	-302.1025830333283	-4366.597443907347	9.212785959497282	914.7421137738585	15.494203326721575	7.4072315203123065	3.7392642438864128	0.9641962012044444	1.0	1.0	6.0	10.0	2.0	8.791416845179791	0.7314255453532692	0.6068498400999244	1.661724614546808	0.0044475783383406695	-1238.941377473933	-1192.5378777592614	-1935.1181886741526	-48.7135290072389
1799000	8.193006350051142	-4672.122744036866	-296.53125656255645	-4375.591487474309	9.160188853524083	318.9769165387041	13.459503531001504	3.405273202152994	3.5642024112624013	1.0262984424702173	1.0	2.0	1.0	9.0	7.0	11.377839791533138	0.6015591756002201	0.553566984791281	1.8448738396085007	0.00437824767588142	-1238.2980579535936	-1195.729139094541	-1941.5642904261751	-45.585076364385046
1800000	8.08869657484667	-4661.681794091605	-296.5670776198143	-4365.114716471791	10.326162099650979	40.87147751171816	43.64248478650618	4.746539010924668	5.357156759503707	1.6134758937191942	3.0	1.0	1.0	6.0	9.0	7.5748430703844	0.6140297130145691	0.6640666153198307	1.721903671665602	0.0037846336331627895	-1235.7891056357098	-1193.0733852812457	-1936.2522255548351	-47.2446066992623
1801000	8.057339954318847	-4669.286363755194	-294.4620158061468	-4374.824347949047	8.494914327142935	32.764009107916245	26.001362099511415	18.004688259941243	9.14557326328386	0.8656397069812453	2.0	2.0	3.0	3.0	10.0	6.735453897281229	0.5937772949877407	0.6407162615452124	1.7655064434670487	0.004205211526608397	-1232.6740141709865	-1192.7081138368048	-1949.4422199412552	-44.86675565918094
1802000	7.932874428433674	-4660.7707302574445	-291.46016361288935	-4369.310566644555	9.136330287213202	32.014381918480254	13.571185261004144	1.3491915928755605	4.523560170872721	1.5688660146270468	1.0	3.0	5.0	2.0	9.0	6.628483152493191	0.643935341338765	0.5679825810129859	1.7880820776482507	0.003972318936230621	-1233.7165293198989	-1191.8885345642545	-1943.7055027604024	-43.73821507873221
1803000	8.172671470020733	-4659.576937678201	-296.7818243992849	-4362.795113278916	9.646603135594074	50.21295298866584	9.138433645418017	4.323036114953419	5.183013379817084	1.1771162833032498	1.0	5.0	3.0	5.0	6.0	9.576641705892932	0.6825273782053927	0.4992590476958435	1.8182135740987653	0.004139101165629992	-1234.9008181101733	-1192.0399202219799	-1935.8543749467628	-49.02851458809559
1804000	8.151547144103688	-4666.143701259629	-298.21923827626233	-4367.9244629833665	10.126275272142335	11.469127119947347	13.620919100552538	3.6421645351752847	2.0256063727482894	1.4785278288509842	1.0	7.0	7.0	1.0	4.0	9.965837695737205	0.5931639722016883	0.4982478682037148	1.9085881595945984	0.004304478722918361	-1233.7942378605073	-1192.806112333706	-1941.3241127891538	-53.43111015639638
1805000	8.206885379647355	-4663.342661616294	-299.8486039047531	-4363.494057711541	10.00121005530024	128.91163693415064	10.460930445587543	6.5009532097561555	2.5260811911099066	0.6104102467847606	1.0	10.0	2.0	2.0	5.0	9.965837695737205	0.5893544918868728	0.5015826776771201	1.9090628304360084	0.003660301192434681	-1233.0477952161275	-1193.1756068036536	-1937.2706556917597	-51.09359894813141
1806000	8.056634626536415	-4663.590481808853	-298.0414011330939	-4365.549080675759	9.979840533573126	99.4738434791891	6.661240554121666	10.664208079707501	2.5625465412414505	2.1231935989342374	2.0	7.0	1.0	3.0	7.0	9.04238392172309	0.6109789238026918	0.49872861728379064	1.8902924589135188	0.0035003874452326756	-1232.0511268632822	-1196.1081344257277	-1937.389819386749	-48.44023777178893
1807000	8.058357125521006	-4663.871927905104	-296.0937299985724	-4367.778197906531	9.359120604684158	35.95132893340616	21.289980552357935	7.872176166915308	1.6524302894665372	0.6079121861185689	4.0	3.0	7.0	2.0	4.0	9.04238392172309	0.6704231985382733	0.5609951369987353	1.7685816644629928	0.004050172163102924	-1234.3859862702295	-1195.3853357825935	-1938.0068758537086	-49.30540145026828
1808000	8.058357125521006	-4650.905935244483	-288.3641058832938	-4362.541829361189	9.73089465179767	64.65245894852262	12.601180624714113	3.4592901791704747	3.239398398087045	0.5354594609180812	1.0	2.0	3.0	7.0	7.0	7.959211192707696	0.5768128652787148	0.5247748838840313	1.8984122508372554	0.004229503080904112	-1234.252723865579	-1194.2521729490832	-1934.0369325465267	-41.17181490988556
1809000	8.05552098451269	-4659.519215694081	-289.55875425111736	-4369.960461442964	9.029479006431925	90.23042621005004	13.410245797851822	1.986778915518887	0.4225651520014363	0.5929737274518087	2.0	2.0	9.0	1.0	6.0	8.58694413249691	0.6099966532000212	0.6295366993084165	1.7604666474915638	0.004396443558948527	-1235.2849213561874	-1188.8245854922343	-1945.850954594542	-43.811410266314255
1810000	8.244982967885038	-4670.382639966416	-296.92738945547717	-4373.455250510939	11.233314787949947	43.06715189923661	33.79864410197135	4.241093143068915	1.3255506433377784	0.8555979605467462	2.0	1.0	10.0	5.0	2.0	7.600390946556409	0.713178701963747	0.7255396638001561	1.561281634236098	0.003725117571840498	-1235.091105028521	-1195.3608717828645	-1943.0032736995533	-49.99980372534547
1811000	8.296810742995634	-4666.175680654315	-294.5660040199701	-4371.609676634345	9.832861940254407	20.59399545372733	51.562339349913074	4.396738100806362	1.6398856244816784	0.7367625130583214	2.0	1.0	12.0	1.0	4.0	8.449711042933886	0.5728026721530981	0.5705065224587876	1.8566908053881153	0.004343539305534254	-1235.5694880562853	-1195.3572983930471	-1940.6828901850133	-46.793801531342254
1812000	7.92047708592859	-4667.056373696239	-296.90687465111046	-4370.149499045128	9.53491397830991	48.422626250061604	36.73582091695123	3.168909844903729	2.9196243335690797	0.41028735274990163	3.0	2.0	10.0	2.0	3.0	9.125695480979761	0.6719366726221241	0.6434439832955162	1.6846193440823605	0.004311849598683208	-1237.838920456775	-1195.743462198759	-1936.567116389594	-48.941968488107264
1813000	8.083973641613035	-4664.907884431106	-296.7455987043035	-4368.162285726803	9.563339857678717	12.658447770539858	27.227776980519685	8.030266183567592	4.215707960755075	1.5123506316528126	1.0	1.0	8.0	6.0	4.0	9.125695480979761	0.6648748246048042	0.5477069458736464	1.78741822952155	0.004644169075051772	-1237.003787742388	-1194.5153496831822	-1936.6431483012334	-49.043467455172625
1814000	8.179826331261088	-4660.396779433443	-290.40794312575116	-4369.988836307692	8.696699009067638	54.70725657719105	10.516626116114624	4.428222729086001	1.0292153799000308	0.42175744151769246	1.0	2.0	9.0	6.0	2.0	9.128114222367879	0.610016427916754	0.6075112750233587	1.7824722970598879	0.004580561152855461	-1235.3879358875504	-1192.8460514835108	-1941.7548489366307	-44.808818960516604
1815000	8.184428371872372	-4660.257431383302	-290.4584733492546	-4369.798958034047	9.524799612821088	18.942490361207476	5.775477170705145	5.388301247474933	2.085746775468977	0.4981595551075836	3.0	2.0	5.0	7.0	3.0	8.277214299688014	0.6227718766264966	0.5812658423625113	1.7959622810109928	0.0045528830244484	-1237.2865341599522	-1194.0914834805822	-1938.4209403935124	-46.16687909663631
1816000	7.991023407946285	-4665.243833185449	-297.03158231937107	-4368.212250866078	9.19590545553571	29.035904066239134	4.086193219102491	3.307941653068903	3.8852644112579227	1.258647080132087	2.0	3.0	1.0	12.0	2.0	9.217337858118794	0.528678857874231	0.7064954559359183	1.7648256861898513	0.004214112428664115	-1235.1492033152465	-1191.3774373433037	-1941.6856102075274	-51.40503905382291
1817000	7.991023407946285	-4665.767002896661	-299.79279645319235	-4365.974206443469	9.424153180076177	19.483345292969275	10.975979800958248	17.87661186762325	3.1325010503527397	1.042583016051917	3.0	1.0	1.0	13.0	2.0	9.217337858118794	0.6665813185129146	0.5701487204244737	1.7632699610626124	0.004435465574527958	-1232.43162341614	-1195.0279936716336	-1938.5145893556955	-52.25293498589518
1818000	8.02356161789358	-4658.491985846023	-292.0020324334189	-4366.489953412604	9.26728647674186	62.780910952572334	7.881278763368296	7.79576824755761	1.4345483545101376	0.9192862647760002	1.0	9.0	1.0	5.0	4.0	8.746489864492968	0.586916090206956	0.6022708261289126	1.810813083664132	0.004690320301684334	-1234.0170971499294	-1194.54199926078	-1937.930857001895	-44.877125275007664
1819000	8.075690629923892	-4655.319810987413	-291.0283219014701	-4364.291489085943	8.983896969745333	53.93151987566369	9.276685446087514	6.1730808926742915	2.8881207858242033	0.243586090837821	1.0	7.0	1.0	8.0	3.0	8.049416681258315	0.5875311591126748	0.5252442486822841	1.8872245922050415	0.004339669682842853	-1233.2090556793985	-1191.5331325897016	-1939.549300816843	-44.21082746850468
1820000	8.232388476534654	-4656.958496460712	-290.6548012728048	-4366.303695187908	9.074453479945923	64.30222868872549	8.102311822684662	2.2600056103343453	1.7985260177645852	0.7315476946020509	2.0	4.0	3.0	9.0	2.0	9.046992757298971	0.6335582664591625	0.4916594056007371	1.8747823279401008	0.004694303069541819	-1235.2770776522023	-1193.6431944563126	-1937.383423079393	-44.764695321758325
1821000	8.07437072850465	-4666.676931652622	-297.43445039121497	-4369.242481261407	10.980057320187464	56.61796206351886	18.45465617820238	1.6437852253957406	1.551397073365205	2.6166132926305847	1.0	5.0	3.0	10.0	1.0	9.992824824870247	0.7483716571912388	0.5422347861344639	1.7093935566742975	0.0038230439310479873	-1235.6699194715557	-1197.188520908298	-1936.3840408815538	-49.90451197924903
1822000	8.011179785044055	-4658.425970948504	-288.86388726125307	-4369.562083687251	8.941252581129351	40.253840273953074	23.634198408338424	6.361434192731278	1.674062131974704	0.2486943219478016	2.0	3.0	1.0	11.0	3.0	10.678901527442294	0.7062570637716381	0.5252825019093177	1.7684604343190442	0.0045062543303822705	-1236.5414872240758	-1192.8744538749115	-1940.1461425882635	-42.05048880893162
1823000	8.011179785044055	-4656.611412558172	-285.6449145450661	-4370.966498013106	8.331891629141769	11.974008749852425	11.793548442579167	1.3637195554614603	2.010178160754241	0.11667472784141991	3.0	3.0	2.0	9.0	3.0	10.678901527442294	0.6136936534068106	0.5271893198510351	1.8591170267421542	0.004219433972016971	-1235.8700270050497	-1192.894859224515	-1942.2016117835412	-41.94402223441668
1824000	8.198006587886557	-4661.938721375761	-288.7209212046377	-4373.217800171124	8.693967519425545	22.32520880564722	16.40929960718725	0.8203591221942056	1.3451437797433359	0.3396755280884585	1.0	5.0	2.0	7.0	5.0	10.927141980017398	0.5597078878616641	0.585875531147896	1.8544165809904398	0.004776235246885645	-1238.8847887258341	-1192.7512809088676	-1941.581730536422	-44.28616642180381
1825000	7.781280464621979	-4666.954925849206	-283.52246610080886	-4383.432459748397	8.346591160095766	51.27982668554896	9.099878931123559	1.4115385838627081	2.156589362125681	1.2161296412451839	2.0	2.0	6.0	4.0	6.0	12.784199334335566	0.6410002328804999	0.650336537851191	1.7086632292683088	0.004482134908296022	-1241.0464802989175	-1194.5550713071782	-1947.8309081423013	-37.09536879156744
1826000	7.781280464621979	-4661.072942089962	-289.1982195174237	-4371.874722572539	8.34222340638044	129.1756024203363	10.862139789042473	1.2810732266881697	3.481634079611045	1.024039411284522	2.0	3.0	4.0	5.0	6.0	10.12020926856648	0.6389840349244249	0.6500842149343757	1.7109317501411994	0.005026081514350147	-1238.1092998818513	-1193.992124315607	-1939.7732983750811	-39.8084456711657
1827000	7.976403059847703	-4662.658957850945	-287.81678678418257	-4374.842171066763	8.669164096088032	33.01125096119707	5.158144141269201	2.1078708780702384	4.730295750569033	0.4406256543647197	2.0	6.0	3.0	2.0	7.0	8.639020571587672	0.5797737925010445	0.5953938801231509	1.8248323273758047	0.004177582171063857	-1237.4875645376944	-1194.8726897561664	-1942.4819167729022	-41.56588474048831
1828000	7.768453516807362	-4656.884506768725	-286.8478940388028	-4370.036612729922	8.320307837863295	48.00078595900732	10.022557010457811	5.905081927219709	1.7620540026923597	0.18134460646722902	2.0	3.0	7.0	4.0	4.0	11.227470256378387	0.5803072888005751	0.5410805844399834	1.8786121267594413	0.004314991361420856	-1237.6244060718968	-1193.8350849647177	-1938.5771216933074	-40.58216290805081
1829000	7.930197482368107	-4655.746069242769	-290.54533084381063	-4365.2007383989585	9.27919088786921	33.531790489488415	3.5723400642606595	1.404292728486054	1.0390393550247266	1.4495470635898091	7.0	6.0	5.0	1.0	1.0	8.363531837948848	0.626507204066127	0.5735806473536775	1.7999121485801954	0.004744593491480215	-1233.9792615927538	-1194.1922994824804	-1937.0291773237243	-46.852277892956074
1830000	8.05744046698585	-4659.750860614902	-286.7129702005094	-4373.037890414393	9.368247953506255	29.018469811957157	0.6214772708406908	1.3249552341338007	0.48621121749443513	1.1662696466051234	6.0	4.0	4.0	1.0	5.0	13.65293883361804	0.5884824432025473	0.5735806473536775	1.8379369094437752	0.004246602461666002	-1236.8130014560988	-1200.4800242228446	-1935.74486473545	-43.10101550963329
