# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153532291]
state	age(DUCK_VIETNAM_272_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
646000	0.032163135212766876	-4657.400680061148	-291.05615211315546	-4366.344527947992	8.638238449052691	56.86211124158277	16.37444411625294	1.2020325638520815	0.8725656928681707	0.22716363596313252	2.0	8.0	7.0	1.0	2.0	7.386997700142129	0.6380634618631784	0.5848798273979622	1.7770567107388502	0.0044994550030912185	-1232.5328125209155	-1189.6320538091372	-1944.179661617939	-46.52561949797856
647000	0.7672288042498514	-4663.331161402015	-293.098577471948	-4370.2325839300665	9.202301157112075	214.83974850556555	6.7725350610628405	3.578591009373851	0.27731687918135345	0.5779361483955728	1.0	9.0	7.0	1.0	2.0	7.676080738622625	0.5643216186226387	0.5831575069052506	1.8525208744721016	0.004779996522261793	-1233.2440840118313	-1189.8316331965163	-1947.156866721719	-45.43548156202658
648000	0.02028614971735454	-4658.085725482546	-288.85953699691385	-4369.2261884856325	9.576835133221119	52.69872506659495	6.468837720844096	1.275852073473246	0.5136054427709562	0.839463998140258	1.0	12.0	5.0	1.0	1.0	11.887584301336561	0.663771195790855	0.5464606364857761	1.7897681677233597	0.004416564772888115	-1236.9988345397066	-1194.6261596974994	-1937.6011942484263	-44.395046220755866
649000	0.03848047194463211	-4652.030516240307	-284.8039901886804	-4367.226526051627	8.60678386387461	19.140008954586445	6.7713712995584405	1.9004655026891613	0.43627224475474985	0.18493212373536888	3.0	8.0	7.0	1.0	1.0	11.711474429629908	0.4898528930318835	0.5863039081134475	1.92384319885466	0.005359795777041087	-1235.2959280440705	-1196.2755681555118	-1935.6550298520442	-43.16814131986007
650000	0.04436362469082322	-4664.969877881649	-294.69915864919994	-4370.270719232449	9.623646346735217	33.447229524008925	7.894684456779382	3.013926787517571	0.658525993703595	0.3503898271275994	6.0	6.0	5.0	2.0	1.0	10.8022261887569	0.6154271155703145	0.6048725116458881	1.7797003727837886	0.0043538789987186246	-1236.0589127611686	-1190.1954309298828	-1944.0163755413976	-50.92090000598521
651000	0.7980306543930676	-4654.876803124636	-281.8389018504354	-4373.037901274201	8.233648384153717	16.736382241863417	2.8161662168957196	1.5558976237588804	0.5240210552551726	0.39135432783894597	6.0	5.0	2.0	5.0	2.0	7.915361115576848	0.5758555570774172	0.6549637987438605	1.7691806441787135	0.005026276840063832	-1236.1423972385494	-1192.2026470093756	-1944.6928570262758	-41.24083171191666
652000	0.7611608102646832	-4653.621979354643	-277.59048766881403	-4376.03149168583	8.257888354132762	27.656418992347124	0.8761161885072365	1.7414724011802518	0.9249149433231646	0.3805601928537499	5.0	2.0	3.0	7.0	3.0	9.033041455727096	0.6556738145360067	0.5501622971036724	1.7941638883603122	0.0061767384499822435	-1236.9133291504686	-1194.4122349817803	-1944.7059275535803	-35.18499035722974
653000	0.37096789971718414	-4662.184352862227	-286.89528229585386	-4375.289070566373	8.251220618087013	14.920435648638698	17.99727035615946	3.7801636264354226	2.402332846601972	1.0396221204982865	3.0	4.0	2.0	4.0	7.0	8.048907153521306	0.5464326605272853	0.6597098823095332	1.793857457163173	0.00634385793259095	-1234.2436903921068	-1195.6986386963652	-1945.3467414779013	-41.564822800576366
654000	0.5975658480033854	-4658.787569207424	-286.26277167754193	-4372.524797529882	8.188624172985676	23.222555827637066	12.28882822600464	13.656568040801696	1.7843039093704598	0.5882293919568194	2.0	1.0	3.0	5.0	9.0	8.341862542845403	0.5464326605272853	0.5969055038547771	1.856661835617929	0.006366135380959844	-1231.8702539096873	-1195.4633162015737	-1945.1912274186209	-39.78998821036767
655000	0.8607079243549112	-4652.03404508848	-281.0826647748686	-4370.9513803136115	8.216157788089172	15.300194484730033	6.017467366809915	4.045216488073831	1.2282857100791076	0.5351981349311542	3.0	4.0	3.0	5.0	5.0	8.012079977637736	0.6840841119846399	0.5410839324367769	1.7748319555785748	0.0058679660047524585	-1231.8364314819019	-1193.8144843876862	-1945.3004644440236	-38.08474700771989
656000	0.11908720203410184	-4658.119114961534	-281.8035148272626	-4376.315600134271	8.290014590734575	14.192185362964935	10.034267478731053	2.1577994022655775	1.0300913812083359	0.5560460253660662	2.0	4.0	3.0	7.0	4.0	9.158551995137652	0.594630909967716	0.5004643541157845	1.9049047359164912	0.00614700863171216	-1232.9831553203992	-1192.7891063460565	-1950.5433384678151	-38.98093823685259
657000	0.10116695833794576	-4656.083241333889	-284.2713339797319	-4371.8119073541575	8.226400267091934	38.920725040479475	4.78497080147326	2.973492098687158	1.913426947575604	0.15685556972430326	4.0	2.0	4.0	6.0	4.0	9.935622746127892	0.5601293035058121	0.4694069926983201	1.9704637037958594	0.005612032173660831	-1233.866429578934	-1196.7703161664278	-1941.175161608796	-39.619695684912
658000	0.22565362804531836	-4662.953667350522	-293.84461184558245	-4369.1090555049395	8.746326198115629	49.37050716756062	22.444376169808002	3.9419312946676337	1.645001659901748	0.07648416975891806	2.0	2.0	8.0	7.0	1.0	10.042517277055133	0.6138139388016673	0.5493151960604636	1.8368708651378605	0.005158186739220426	-1233.263108135705	-1195.215271860019	-1940.630675509215	-47.40607044426125
659000	0.5708654017366905	-4665.929301359789	-290.03598127274427	-4375.893320087044	8.558713172713022	16.47271359246568	39.22589959403576	3.350418051722263	1.247583022035046	0.3707976360091446	3.0	1.0	6.0	8.0	2.0	8.56653478260503	0.6238515356197271	0.5177172369825551	1.858431227397709	0.004663889528767353	-1235.1188494631986	-1189.7546761741735	-1951.019794449672	-43.79030984355995
660000	0.20537547612927365	-4651.411367945944	-289.165939046646	-4362.2454288992985	8.874533375709305	13.94840686881235	5.505724273287528	4.374783471718625	1.0273722597562527	0.5536738388228939	3.0	2.0	9.0	4.0	2.0	9.744157852249202	0.579618587734176	0.5767404355663301	1.843640976699485	0.00456269863988434	-1233.2323700024162	-1193.7206411116113	-1935.2924177852708	-46.18831082026278
661000	0.32299158258993454	-4656.504627983174	-289.94090911957875	-4366.563718863596	9.58968384842521	35.80656094811282	1.9181806930314484	3.654708683679142	1.3742666601455085	2.880495910179245	4.0	2.0	7.0	6.0	1.0	7.64838562684763	0.7443770799711094	0.682530304336422	1.5730926156924594	0.004412950931578574	-1236.2175021359838	-1193.3898103962294	-1936.9564063313828	-43.795408659905206
662000	0.32299158258993454	-4663.541131017999	-290.80133001478947	-4372.739801003209	8.553669205585381	15.252053708157481	51.423082343947826	3.1035255095452543	0.9536579547389501	1.7881268419803138	3.0	2.0	8.0	6.0	1.0	7.685149382426465	0.8794269431873485	0.5249369258664767	1.5956361309461655	0.004535109087849243	-1237.95642406694	-1194.2479489668724	-1940.535427969397	-42.41472158836578
663000	1.580376746312392	-4660.307146007982	-287.85405085293314	-4372.453095155049	8.391534053383126	43.655645549953604	27.80194608292707	3.5256681386090283	0.5860216012223063	0.25143028067255396	3.0	1.0	11.0	4.0	1.0	7.685149382426465	0.5390337940390774	0.6066149995626242	1.8543512063982885	0.004763628755312083	-1234.8027370629775	-1192.9392137537031	-1944.7111443383685	-42.59388706740645
664000	0.3288883325010974	-4661.494647334372	-292.01228779016395	-4369.482359544208	8.324519139170258	27.608783044473444	47.58003982934344	5.017811120277684	0.4310452011554181	0.0815161640528293	5.0	1.0	8.0	4.0	2.0	7.779049006842376	0.6067812366225348	0.5610333170272332	1.8321854463502218	0.0052629513252179195	-1235.8847431080942	-1191.181891276947	-1942.4157251591662	-46.32836934801399
665000	0.4925888825381753	-4668.390265926864	-294.1584071044883	-4374.231858822376	8.30698218525555	23.452372193404617	9.701032806274954	13.052855550868603	1.2392772945212205	0.061413568170567784	6.0	2.0	4.0	7.0	1.0	10.066681537932238	0.6901434355252907	0.5508983120549062	1.758958252419793	0.005218410194279613	-1237.565871832848	-1191.0808434085466	-1945.5851435809816	-48.32129657185561
666000	0.06940509751296575	-4668.90951731675	-294.413398591032	-4374.496118725718	8.413008845956462	33.715230338487956	7.639240326181447	18.42516205219545	1.0794355047012127	0.09869569064118655	2.0	5.0	5.0	7.0	1.0	7.109138904950464	0.5319644898878512	0.559771208344535	1.9082643017676038	0.004273922405303651	-1235.2578106451151	-1191.152760964661	-1948.0855471159412	-47.34564610970739
667000	0.7653285287944631	-4660.376694471875	-291.0716385207138	-4369.305055951161	9.25059731931877	75.79789132682406	7.157375802238019	3.961402027979206	2.8972634618660154	1.1128194705224035	1.0	6.0	2.0	8.0	3.0	8.403085503885286	0.5881267433865185	0.559771208344535	1.8521020482689363	0.004705204258099516	-1235.5936685229158	-1194.2140597692967	-1939.4973276589485	-43.85651629793464
668000	0.514158862213292	-4656.7238477489345	-293.50718748819605	-4363.2166602607385	9.666407563275545	14.242965828903284	6.979006285696079	8.880666124712256	3.488040093793518	0.5551667787669367	4.0	6.0	2.0	2.0	6.0	8.785573303003012	0.5632526426788502	0.6113898088176064	1.8253575485035332	0.004077145022477518	-1232.794844806459	-1192.7741825035625	-1937.6476329507166	-48.072507382490535
669000	0.7116663150732687	-4661.520645652236	-292.0099098973324	-4369.510735754904	9.274963493551772	12.949456584522014	15.734252801925557	1.217280678205157	0.3241272680499907	0.8913588273136038	6.0	6.0	1.0	2.0	5.0	6.882321235997217	0.659182626117921	0.4234153095444668	1.917402064337602	0.004706872317185774	-1231.1807058009556	-1196.2308236827375	-1942.0992062712116	-48.56578145516518
670000	0.2811714734961376	-4656.490587808209	-288.8961057273069	-4367.594482080902	9.629276068452514	17.871716012860254	6.304995112335052	0.3931984907525629	0.8228282764026955	1.0071824072726572	3.0	9.0	1.0	3.0	4.0	6.281916024151164	0.698975501424799	0.44691649671565326	1.8541080018595375	0.0042226082450822254	-1232.6261781477122	-1190.9569996764492	-1944.011304256741	-46.58873111601707
671000	0.04156328968624978	-4659.9194818391825	-294.29563673827437	-4365.6238451009085	9.349782587087404	23.43557838941951	10.05222859910105	3.448181304126821	1.3052006278658963	0.9468894268330665	2.0	9.0	1.0	4.0	4.0	11.030380168028877	0.6314548777895835	0.41003166195399054	1.9585134602564154	0.003783774784260118	-1231.6108511101709	-1198.615498883154	-1935.3974951075838	-49.64001585275431
672000	0.33467599745532517	-4662.951919403102	-291.39849977430345	-4371.553419628798	8.688658296927917	13.18214897242053	3.3425964005843154	4.617377549708927	1.219693784390514	1.050536898626646	5.0	1.0	9.0	1.0	4.0	8.287742338243271	0.573189058694906	0.4942212980045342	1.9325896433005494	0.004323804284966074	-1236.1679528596612	-1191.4349698121052	-1943.9504969570314	-48.171901755272955
673000	0.9167024526635595	-4661.804984743976	-295.9966469066746	-4365.808337837301	10.32160270720695	18.72276253359455	17.349649178363926	5.467824624517212	2.0437816838455585	1.322282212797866	7.0	3.0	1.0	4.0	5.0	7.626415482619458	0.5301751726795761	0.568383959774667	1.9014408675457464	0.0043098778994044434	-1231.1306610649747	-1192.2937272879756	-1942.383949484351	-50.31720755987875
674000	0.2787245191125969	-4663.2977379151025	-294.8748007726072	-4368.422937142495	9.62145704709736	13.024860084341055	3.5956381508580475	2.6986486295385044	2.0216663144697904	1.7983393105355392	6.0	9.0	1.0	1.0	3.0	11.795221798907665	0.6420937075649399	0.5310321475196242	1.8268741449154255	0.00391917327100198	-1235.289529668405	-1192.136937426845	-1940.996470047246	-51.37321548286323
675000	0.42465699984125366	-4654.618267958761	-292.210892247956	-4362.407375710805	9.596465998467735	22.501508013609858	2.7553756504983964	2.864338464278539	4.573724688265034	2.3848139290659858	4.0	12.0	2.0	1.0	1.0	9.387377454093263	0.6488820052404737	0.564321445118305	1.7867965496412108	0.004421640163047444	-1234.9576539366133	-1193.0141444350618	-1934.4355773391298	-46.61943638781919
676000	0.42465699984125366	-4654.939679152474	-290.6875041548645	-4364.2521749976095	9.735880738809572	19.317058835529263	3.8387816034271283	1.8124722544621632	2.1736654359176484	1.173601137723071	4.0	9.0	3.0	2.0	2.0	7.295460583824696	0.5862276736954783	0.4845898298924968	1.9291824964120141	0.004312973179874144	-1235.2944459936732	-1192.827696910191	-1936.1300320937457	-47.39343085302369
677000	0.5089096508339311	-4655.425665596027	-289.9909317246807	-4365.434733871346	9.837163444223288	25.675815150981688	4.3397499403099244	1.5425593002235414	1.3152205069248262	0.7751011302979414	5.0	8.0	3.0	2.0	2.0	8.531064768438524	0.5410388690547805	0.6668755797729622	1.7920855511722469	0.004249231780299676	-1233.1785753755546	-1194.0913802640769	-1938.1647782317143	-46.95592141220485
678000	0.3013883369448193	-4664.489174499578	-295.87021169262414	-4368.618962806954	9.441728008240888	32.95382472422421	6.143588967313902	0.9752308775743116	1.78905426983677	3.0362192425996053	3.0	10.0	2.0	3.0	2.0	8.531064768438524	0.55307320407371	0.5167898744140765	1.930136921512203	0.0037529654662050264	-1235.6080699784645	-1188.5580081645032	-1944.4528846639862	-50.228986956001215
679000	0.34071661571828066	-4660.416235286459	-293.1885411147883	-4367.22769417167	10.45008626492518	25.965028732858645	4.819502496601875	1.7070172509411052	0.7090488292343585	0.5573814597924801	5.0	9.0	1.0	4.0	1.0	8.531064768438524	0.5739484431196106	0.5798383275855833	1.8462132292947957	0.004297864278582605	-1232.4547505708424	-1191.7975605196596	-1942.9753830811683	-50.76795404034441
680000	0.11467959279878595	-4658.777095790461	-288.84211619908285	-4369.934979591379	9.711467781203696	28.128326264451292	4.278153335852166	0.13186714155806778	0.8781687171498173	1.2111441915875356	3.0	9.0	1.0	6.0	1.0	8.531064768438524	0.7357609931258635	0.5504094714517455	1.7138295354223807	0.004221984943496102	-1233.8021520945053	-1192.3992091431126	-1943.7336183537604	-42.24711003274667
681000	0.35819041293695864	-4661.476031626745	-290.4006442203305	-4371.075387406414	9.234966314477816	33.9309570626758	6.49531224027398	1.4745183694443702	0.6120002214411369	0.53062538377892	2.0	9.0	1.0	4.0	4.0	8.531064768438524	0.5219701520360356	0.5955852784448141	1.8824445695191399	0.003810392571002018	-1236.1648311917888	-1189.1869735280743	-1945.7235826865503	-47.48085009491927
682000	0.2242641026256033	-4655.472796425048	-287.81494496611975	-4367.657851458928	9.365437231999236	27.220671471746513	5.435898068800511	0.4345025589194002	0.9442987475891931	0.4328953797710936	1.0	12.0	2.0	1.0	4.0	9.139265113956888	0.5979144613120361	0.5955852784448141	1.8065002602431395	0.004293805734180336	-1233.767921958353	-1196.0945566267167	-1937.7953728738587	-45.02239675774416
683000	0.32275463084058365	-4658.094625863685	-294.39417293867933	-4363.700452925005	9.66697561119921	68.62167271974509	8.405240119795197	1.1347235915446172	0.841466413816866	1.070968047501608	3.0	10.0	2.0	1.0	4.0	8.15315595597623	0.6062532662638219	0.546009450792056	1.8477372829441119	0.0038260119739030726	-1233.189448122178	-1193.8001532438877	-1936.7108515589398	-49.22561709227204
684000	0.7255313866834716	-4670.016945101013	-297.695300821779	-4372.3216442792345	10.410766683606756	26.309025284163386	3.8768250757340987	8.118182931315427	1.2486258657837082	0.7241876080316274	3.0	8.0	3.0	1.0	5.0	8.67341828891505	0.6587064646836825	0.5779867753154271	1.7633067600008803	0.0038131153519275775	-1234.0268763907013	-1192.0864841664081	-1946.2082837221246	-52.090358251936664
685000	0.40158877250866487	-4674.626647849837	-290.64691312244815	-4383.979734727389	8.539092973719793	19.931561043508736	9.33194218317957	1.5508694910927938	1.2714719299511994	0.8216139836977389	3.0	10.0	1.0	5.0	1.0	10.218765597640784	0.6608477601240308	0.657830576657447	1.6813216632185122	0.005562422651022281	-1239.9984723209618	-1201.4719135441246	-1942.5093488623027	-47.06671058996074
686000	0.05383834872391979	-4671.622842309864	-293.86307808007933	-4377.759764229784	8.709115394540895	75.63364678984004	28.78109263107286	2.3554457499795474	2.190354263239598	1.9866807156753103	3.0	1.0	2.0	11.0	3.0	10.519253958053783	0.6253133324737307	0.515804625057526	1.8588820424687331	0.00455042716312895	-1230.5209800021082	-1191.7173249830316	-1955.5214592446441	-45.29974994153914
687000	0.39489815321844274	-4657.709233477372	-289.00818271371594	-4368.701050763657	9.568057340354807	16.394264782050314	10.02165363611579	4.484379265654694	1.740758469904466	1.6448158337840573	2.0	1.0	1.0	11.0	5.0	10.519253958053783	0.6741851782277674	0.5893847870926052	1.7364300346796175	0.004649566238576629	-1238.446596733407	-1192.0638317583866	-1938.1906222718633	-44.05110738472139
688000	0.36679961640275255	-4662.000912289286	-288.9800030879994	-4373.0209092012865	9.280330083457804	66.69947864326237	10.541267855009918	1.634935332791551	2.22912267000048	1.2602323549649772	1.0	5.0	3.0	4.0	7.0	11.677891115067364	0.5477953778920513	0.5154821069079615	1.9367225151999772	0.004281178592111915	-1236.3859002873003	-1193.235768863602	-1943.3992400503837	-41.9729724221152
689000	0.2564539327996615	-4658.0116640902215	-294.6392652268962	-4363.3723988633255	8.966820382236577	33.41906358994376	6.7173222760674225	2.4416501810720628	2.2066858382607686	0.7543153524469189	2.0	7.0	1.0	5.0	5.0	8.40859568779281	0.5511079094979893	0.5707609264728123	1.8781311640291882	0.004910279471524212	-1234.0669231545312	-1193.0017764058143	-1936.3036993029802	-49.83430460486163
690000	0.2564539327996615	-4655.101011811572	-289.3497343858546	-4365.7512774257175	9.253392023023949	25.063841472389147	4.87019614243348	2.6940524285019256	0.9865908819791716	0.44164450097271146	4.0	6.0	3.0	5.0	2.0	11.058927887464412	0.5858699606944501	0.5359988752763515	1.8781311640291882	0.004743494384154476	-1232.9840605470126	-1190.4652714113035	-1942.3019454674018	-46.12311300289387
691000	0.1182153154612019	-4652.525207751031	-290.0067066565997	-4362.5185010944315	9.808005103113118	36.14063404649554	10.55595982804728	4.383641964121703	0.5613385064183615	0.8042564891541243	1.0	7.0	5.0	3.0	4.0	11.058927887464412	0.6765207683817838	0.6052373416267692	1.718241889991437	0.004277286194942106	-1232.5317121047487	-1192.0025323928699	-1937.9842565968124	-44.644826960192624
692000	0.5553036373662352	-4660.452098498521	-292.52444506854164	-4367.92765342998	9.072068264917425	23.75181112768322	13.968260270645029	3.2226118296768544	1.0036125308821662	0.8893364972994073	2.0	7.0	5.0	2.0	4.0	8.705919312317986	0.6937206658684614	0.46990344079467283	1.836375893336856	0.004238756937570976	-1231.5645687972292	-1194.4610241050273	-1941.9020605277235	-47.93966356869208
693000	0.24414066691350844	-4660.862453253487	-291.07115446864395	-4369.791298784843	10.688829633464652	21.400310724184205	7.576120787691207	1.1728629348232098	0.915278788485795	1.7023962499395437	2.0	8.0	6.0	2.0	2.0	9.969974596224159	0.5683973244093126	0.6116932030545681	1.8199094725361096	0.0037699942619028666	-1234.9133863989657	-1194.4070701989783	-1940.4708421868995	-47.14114848111264
694000	0.1250547764250216	-4658.57989634964	-294.1316630997672	-4364.448233249873	9.267693978856286	34.343342801254344	5.336149478100361	1.835350719897568	1.3626897543353775	0.8349853769733923	2.0	6.0	6.0	5.0	1.0	10.886728977243573	0.6379389137243926	0.5432886360298569	1.818772450245741	0.0039272306802106945	-1232.0011634823543	-1191.2613448094169	-1941.185724958102	-49.96705300904267
695000	0.4808007683732075	-4655.363630331649	-290.6069980677775	-4364.756632263871	9.572525984124196	22.35219631735385	1.994564515358044	4.990400565670861	1.8062242570027247	0.6610447630482762	2.0	3.0	9.0	3.0	3.0	9.190321100525118	0.5711449801275237	0.5914774503886662	1.8373775694838006	0.004374683896842538	-1232.3991033024424	-1190.954114170292	-1941.4034147911368	-45.70815332638877
696000	0.3604238309760231	-4662.803279405456	-295.5629198285953	-4367.240359576861	9.5762944321169	60.52871211442681	23.05742677826318	4.3072036196982735	1.011485944271182	1.1650683270884126	1.0	4.0	9.0	3.0	3.0	6.739294833194863	0.6475607894171512	0.5418644515977381	1.810574758985101	0.004078149443912646	-1235.4915006290394	-1188.1031023716441	-1943.645756576177	-48.62611101328074
697000	0.710815380857567	-4667.132355529243	-294.59425154992766	-4372.538103979316	9.544066814182267	25.436826799929353	9.497708675346674	5.214640203959452	1.7959482855770077	0.8644625904920752	5.0	2.0	7.0	5.0	1.0	9.667605981375443	0.4936644006686346	0.6397854944608866	1.866550104870469	0.004255677081999993	-1235.715003701939	-1192.4333439850914	-1944.389756292285	-49.35834010972519
698000	0.4995702188450708	-4661.53151483606	-295.8965885557422	-4365.634926280318	9.92138189011947	51.44208453881864	27.61746031815931	6.129516391979471	1.570772792862699	0.5251956401222722	2.0	3.0	6.0	6.0	3.0	8.552296066776057	0.5690391727771951	0.5941978820322178	1.8367629451905771	0.004202382064227219	-1234.0026718887304	-1193.374154411576	-1938.2580999800111	-48.678407179186365
699000	0.302852266984359	-4669.220389114534	-301.6662636710672	-4367.554125443467	9.477331195148095	232.03677510946918	9.775763719730389	5.619293560934467	0.8557883922922174	1.2630632970482745	2.0	5.0	5.0	4.0	4.0	9.429492978600154	0.6324646185213685	0.5351242419160896	1.8324111395625315	0.00434878271338048	-1237.625861700559	-1189.9604187134612	-1939.9678450294468	-52.17459038906317
700000	0.12349811270355393	-4661.4712831564575	-292.9837796044654	-4368.487503551992	9.603801734271665	9.207664986029597	4.589768548426093	5.659077606082784	4.017720541528664	1.1916285145884051	3.0	4.0	4.0	2.0	7.0	8.274653314904013	0.5507189968343486	0.5367530186013849	1.9125279845642562	0.004459702364682368	-1238.089999974767	-1192.6031009966568	-1937.7944025805684	-48.7861927160402
701000	0.06772143748007561	-4661.907325876762	-294.0061396763257	-4367.901186200436	9.234349596832528	21.46621198621067	3.666365480689225	7.118397712383441	1.6732612659712123	1.0534397546084868	8.0	6.0	1.0	2.0	3.0	8.838915590602511	0.5434219351589861	0.5709511865889435	1.88562687825206	0.004850317566141351	-1237.1788618130274	-1195.6218291295088	-1935.1004952578999	-48.681875772897655
702000	0.570654826174286	-4650.509405939004	-285.45374955938183	-4365.055656379622	8.621528931656274	17.532410829102282	7.220625439145426	2.621560720958234	0.6109882470469422	0.14727493457861526	5.0	3.0	5.0	5.0	2.0	10.378949282692508	0.6679335158161496	0.5494717270857119	1.782594757098128	0.004794938791148665	-1234.1539694062305	-1193.4524586899995	-1937.4492282833912	-43.430307716312186
703000	0.16122635423458043	-4662.08039559144	-290.63220202833946	-4371.4481935631	9.78577368267484	10.113251863669415	7.012446479220639	0.591964913395152	0.7512468866582934	0.7261836307356785	8.0	2.0	1.0	5.0	4.0	7.4581471623614	0.6816451968000513	0.466524011183386	1.8518307920165522	0.004452809119479342	-1231.8101928237559	-1191.043667558241	-1948.5943331811034	-49.585815369177475
704000	0.16122635423458043	-4666.244353865338	-295.55423739741695	-4370.690116467921	9.520195570732534	17.1614737696999	7.238233166952456	2.8692842805776664	1.9818949728603419	0.39465292208335434	8.0	2.0	1.0	7.0	2.0	8.63728071892002	0.5623482358122058	0.6015087933104502	1.8361429708773336	0.0045437094230586055	-1235.2361941475103	-1191.1796695570397	-1944.274252763371	-52.02877711487499
705000	0.19328665047895888	-4663.374040331385	-294.9476701129081	-4368.426370218477	10.611774669124474	20.952484044407232	4.444325511128442	1.5634176989134985	1.575465109320076	3.7922592054967588	5.0	6.0	4.0	2.0	3.0	8.63728071892002	0.622797996552224	0.721789352366037	1.6554126510817284	0.00374151449056034	-1235.0444378350733	-1194.8736808330968	-1938.508251550307	-50.07683418210596
706000	0.08644972827924757	-4663.8208812513385	-299.5482632583303	-4364.272617993009	11.313141198977965	33.90003327365704	4.558818546024757	3.4098238243610663	1.437626551563376	0.6930696145218352	4.0	5.0	2.0	8.0	1.0	10.068678791146635	0.6476074011671231	0.49615131290384384	1.8562412859290225	0.00362011434597486	-1235.9058906353575	-1194.5449393550564	-1933.8217880025952	-55.04062826817716
707000	0.08644972827924757	-4676.239743156559	-309.26925149174974	-4366.970491664809	11.327090804481692	112.9425808391487	50.380829196588905	17.525423344073474	2.9796486102549307	3.4014831661565843	1.0	5.0	4.0	8.0	2.0	9.327710755457986	0.5593160508873684	0.6108428001226434	1.829841148989978	0.003159979414171959	-1233.6221352056816	-1190.2823677934632	-1943.0659886656642	-57.34340053073876
708000	0.41794767948538236	-4673.757151714228	-305.175964832603	-4368.5811868816245	11.018980333138265	66.98645961982676	16.108311723832184	8.984840671607875	9.086737672108072	0.6766873206646358	1.0	3.0	7.0	5.0	4.0	7.432409938808505	0.575076186722405	0.5417405751391293	1.8831832381384555	0.003401653434711058	-1234.3426801262017	-1189.633319512445	-1944.605187242978	-55.436875621998006
709000	0.2403704925098088	-4666.799180013398	-303.54587454771263	-4363.253305465685	10.612363697497354	72.09490280321103	9.400835022265893	2.771074578362081	3.2033929914078976	0.9263725041121942	5.0	5.0	6.0	3.0	1.0	9.77514127227141	0.575076186722405	0.5417405751391293	1.8831832381384555	0.0038452415164771246	-1234.859589084897	-1190.7732646303919	-1937.620451750397	-56.15695159221259
710000	0.2403704925098088	-4670.636545495107	-300.5262654118232	-4370.110280083284	10.649274847002307	68.89225893828842	8.084416937141347	3.5515049080433223	1.1109915529497403	4.478290354052331	3.0	7.0	6.0	3.0	1.0	7.6859842227071375	0.7635173545430385	0.44641409734088455	1.7900685481160665	0.0038241285992750814	-1236.4691403838913	-1189.1010144714746	-1944.5401252279182	-51.4003382724581
711000	0.5240241671707232	-4681.398949115554	-301.9333754869309	-4379.465573628623	9.604004948866006	99.20891202469622	18.8437272282305	4.7111712048529295	4.273161144867924	3.530971805375436	1.0	6.0	6.0	1.0	6.0	10.610308313616143	0.7157223656495654	0.5165856438022407	1.7676919905481834	0.0037841436436987564	-1235.064104621936	-1189.1069582749108	-1955.2945107317762	-52.00682031432274
712000	0.0020330539299646677	-4658.00493642566	-295.77298734590727	-4362.231949079753	9.592733368725897	32.647823641922734	21.15674100605865	8.937270329737506	3.140300397046608	0.9140596778715842	3.0	1.0	7.0	2.0	7.0	7.459886362905135	0.5865464287919487	0.5348872422703674	1.8785663289376733	0.003789391510731745	-1231.4539335806337	-1190.2722669921216	-1940.505748506997	-48.43396847547425
713000	0.1279729642941368	-4657.700997804457	-292.0574547292693	-4365.643543075188	9.804176137183038	56.093073279754684	15.086553696424103	2.6566309593258555	1.1109077351947465	1.4820397283869686	2.0	5.0	8.0	3.0	2.0	9.367769597255409	0.5318100674335701	0.6401549256686307	1.8280350068977886	0.004308831620480524	-1236.35178824981	-1193.9450408860212	-1935.3467139393567	-45.51431321772389
714000	0.8632671058065235	-4662.855555359285	-294.903228633626	-4367.952326725659	9.49878507656676	33.064959761204285	2.8484428720004	3.856795313586393	1.4953184903998422	0.38904725709991883	4.0	3.0	8.0	1.0	4.0	10.322869006644478	0.5823221238203309	0.6531381911873313	1.7645396849923274	0.0035008225561061514	-1231.0365815915554	-1192.896480196444	-1944.01926493766	-50.42642597631048
715000	0.147324527143041	-4661.221294046854	-294.3982529357026	-4366.823041111152	10.223016015355038	35.42895843728161	1.9921582139801763	4.028263274832569	2.580133589387771	2.4357711998755036	3.0	2.0	11.0	3.0	1.0	8.620554457071718	0.5423077890280019	0.6434539651306022	1.8142382458413855	0.004193363106088827	-1234.3699096526643	-1197.067641840867	-1935.3854896176206	-48.15729435446484
716000	0.16115571848745264	-4668.369810636284	-291.22432031590296	-4377.14549032038	9.630294418924517	87.69912078565291	1.6697360844393703	5.163831762659259	0.8221268082218296	0.7147290802926967	2.0	3.0	10.0	2.0	3.0	8.251020322363964	0.6895559789398974	0.684686502467845	1.6257575185922475	0.0034593601565057574	-1234.1480661964902	-1193.348296183638	-1949.649127940252	-43.80894896431563
