# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153531757]
state	age(TREESPARROW_HENAN_4_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
29000	1.3222954919215415	-4684.66368829081	-311.6833460470543	-4372.980342243755	14.019324341938885	62.36791519150632	16.092040212074714	6.256550064093818	3.145087253426752	4.882747688009691	1.0	4.0	11.0	3.0	1.0	5.707102388158732	0.6733349612127925	0.4921082612444537	1.8345567775427527	0.002204536974875485	-1236.564809400347	-1193.9493455879356	-1942.4661872554725	-62.95722528263664
30000	1.469221824709072	-4682.0994615424715	-314.05767597888365	-4368.041785563588	14.22664817193516	302.78198719915673	14.570807768166473	11.105059790572971	2.7335714592643963	3.20388927160297	2.0	2.0	5.0	6.0	5.0	7.615998528141402	0.5708062487975107	0.6113858728052787	1.8178078783972096	0.0024705607363780693	-1233.4702359300056	-1193.004825038555	-1941.5667245950267	-62.02238411674756
31000	2.878164385004064	-4684.358813123455	-316.01055003758677	-4368.348263085868	14.170003309510111	158.4398526948574	21.60503549930977	19.526673576022386	2.320002372378765	2.81575027707653	3.0	1.0	5.0	3.0	8.0	10.479726304775085	0.6766411751240885	0.5950763467183257	1.7282824781575847	0.0022554865665859775	-1232.960076440427	-1198.3451961549947	-1937.0429904904465	-64.01291279332592
32000	2.878164385004064	-4680.189785598767	-314.5036738106862	-4365.686111788081	12.503622013381646	39.47018734940283	27.65503487716132	30.35338763188989	5.564255520950051	3.364844637662053	4.0	3.0	2.0	4.0	7.0	8.524676692554719	0.5000572739659583	0.5818040421520543	1.9181386838819865	0.0025272702323541965	-1232.859747599917	-1193.8602731932497	-1938.966090994914	-63.71576004031729
33000	1.3321448062240369	-4674.530849245389	-307.3111082864973	-4367.219740958892	12.579626400513485	95.80802152591079	30.69895017684662	6.175807696810198	5.477161486630445	1.5308937976566988	2.0	4.0	4.0	3.0	7.0	9.318880314216681	0.6506901227283206	0.638948777921001	1.7103610993506775	0.002660507682886748	-1235.1322230650599	-1191.2537192734176	-1940.8337986204142	-57.062435128320395
34000	3.294419590296326	-4674.346883913419	-307.0273159753443	-4367.319567938075	11.349081513115099	54.09174746199691	106.23484273043925	6.8511153021273055	6.311361872495816	1.9228111762729907	1.0	2.0	3.0	6.0	8.0	8.158228058357624	0.5807694719541004	0.6436952954538466	1.7755352325920521	0.0027923055764198733	-1232.0933043965022	-1195.338064120954	-1939.8881994206185	-55.00166061079204
35000	2.224509504148464	-4674.8351149342725	-305.31416024355445	-4369.520954690718	11.470646857121807	47.35578405079922	46.48186205103318	9.859245894893697	6.547397846319105	1.9326128383847239	1.0	2.0	6.0	1.0	10.0	7.260570977522717	0.5807694719541004	0.5051870762928139	1.9140434517530849	0.0029950144198083108	-1231.8141863927394	-1189.6353400830699	-1948.0714282149086	-55.19836009884477
36000	0.8208524669453916	-4672.8742146460245	-308.2529486808414	-4364.621265965183	11.59199285933941	78.77402869732065	63.52330101638445	8.551973989075952	3.791426406703352	0.8945130892291264	2.0	2.0	6.0	5.0	5.0	9.175974710150705	0.521681990275212	0.5740872464769031	1.904230763247884	0.0028576799285261146	-1233.7491016993506	-1189.029777832932	-1941.8423864329	-57.794076605878246
37000	2.381729287700779	-4680.5903783811045	-307.36916808295473	-4373.221210298149	12.469678791275792	84.79830857066975	48.637390124725265	5.169030718280697	2.8114135445921375	2.0249159429703845	3.0	1.0	10.0	3.0	3.0	7.367230810056084	0.6124132333335469	0.5776767040133748	1.8099100626530773	0.0026120509436551747	-1235.0113181500903	-1191.678872467617	-1946.5310196804423	-57.72831403016937
38000	2.7506219249714303	-4669.726718512843	-303.1356639638967	-4366.591054548946	12.00014717657656	61.013359046675966	31.98658463870617	6.224350680963774	3.759788806470211	2.084545861898149	1.0	3.0	8.0	3.0	5.0	8.3502544173711	0.6124132333335469	0.5776767040133748	1.8099100626530773	0.002807122326814115	-1235.7991729329187	-1192.6466737388469	-1938.1452078771802	-54.03720372747697
39000	0.9091314374220433	-4681.408789446308	-309.87700611763876	-4371.53178332867	12.10735829430204	118.09860631640056	40.5435953783973	3.7037854235417726	2.1719034382164715	3.681915708451341	1.0	6.0	8.0	2.0	3.0	8.69808837600368	0.5546971057684829	0.5397767692309323	1.905526125000584	0.002534905016517191	-1235.3503031475439	-1191.6924197909452	-1944.4890603901813	-59.40871114462244
40000	0.74572218773333	-4671.098334364358	-303.66173170617043	-4367.436602658188	11.943780683249981	58.84078512621648	11.03490961514042	8.680839774509268	1.4139069372224808	1.412555399206692	4.0	3.0	6.0	5.0	2.0	8.257334646305315	0.4944290466019311	0.72617765085789	1.779393302540178	0.0026352677964332515	-1232.206920058156	-1194.1681430810904	-1941.061539518942	-56.09778122406556
41000	0.828311321656188	-4677.631693984566	-308.6697004415648	-4368.961993543001	12.132440232665413	64.96743289977411	23.13505376191813	11.17547150604117	6.753997926170962	1.0617231653003132	1.0	6.0	6.0	2.0	5.0	9.121388869904482	0.6683980472297529	0.5314335360031871	1.8001684167670593	0.002940712150046343	-1235.4861879459045	-1191.267797343164	-1942.2080082539323	-58.78687768298292
42000	0.8651692548306864	-4681.746023730425	-314.1716576929174	-4367.574366037507	14.250990415733083	203.43781117214036	10.288775621791661	13.334235885638293	6.192544880921396	2.1650547123983386	1.0	1.0	8.0	1.0	9.0	10.96151198286545	0.5598615034352226	0.6559499700605032	1.7841885265042736	0.002191976742225614	-1232.9992860372677	-1192.9123299936819	-1941.662750006558	-61.982697834435676
43000	4.089704320064934	-4681.399274936833	-310.95958238292286	-4370.4396925539095	14.518182697514682	22.673623171533755	28.334257714304737	12.045518681608462	4.729779341529837	3.344397993565016	1.0	4.0	4.0	1.0	10.0	9.913113440854106	0.5509950001282672	0.5340384669015021	1.91496653297023	0.002437398074894803	-1232.031884282173	-1199.672202404723	-1938.7356058670136	-62.00363517603551
44000	3.790307422853357	-4685.935093940012	-318.2956153689785	-4367.639478571034	15.290104111592738	201.99773854719638	32.742456077436906	14.877238255599718	33.2033351289909	4.595719465342577	1.0	4.0	3.0	1.0	11.0	8.292892246257233	0.6781279304376705	0.5549202686128731	1.7669518009494554	0.0022672239138239367	-1234.2187596333845	-1198.4541100541912	-1934.966608883458	-62.6273417467049
45000	4.038046445014725	-4687.874278474072	-321.60269013037214	-4366.2715883436995	13.993066159142867	145.4545155608797	98.43718623516493	25.676320198745735	40.82171259829654	6.103416063270372	2.0	1.0	4.0	3.0	10.0	9.128355533654263	0.555585182576177	0.48597890583475445	1.9584359115890677	0.0027011890486876833	-1230.5582321597738	-1195.011243077014	-1940.7021131069114	-64.95189871361582
46000	0.5947904563475657	-4674.81099307524	-310.9895613387344	-4363.8214317365055	13.916079166953839	69.83917363730757	19.031602315177558	9.999126888438566	12.168306906435234	3.384128597159139	1.0	1.0	4.0	4.0	10.0	9.847643574498646	0.5462192522282207	0.5983766014478736	1.8554041463239048	0.0025113564590161018	-1233.854924017132	-1194.5100692009773	-1935.456438518396	-59.91104717050305
47000	1.8041634267174507	-4682.477355629433	-318.3319595306743	-4364.145396098759	16.07739822684271	48.912855089051696	49.02737433666125	23.571509489256723	11.845900965158787	5.8946180879838455	1.0	2.0	1.0	1.0	15.0	8.243839823448196	0.5796124384587681	0.5712040885089069	1.8491834730323244	0.002195120410927586	-1231.7389773399746	-1193.7510069997193	-1938.6554117590654	-66.17622023225718
48000	1.6519556113977836	-4682.197053657889	-316.4107266702498	-4365.78632698764	16.12440928824749	102.94744829950743	28.201638544221513	18.42032532128066	4.081864051878471	3.450842116508685	1.0	3.0	2.0	7.0	7.0	9.794037050191257	0.5762263360451725	0.5645740593969251	1.859199604557902	0.0025716930107378207	-1232.415930907749	-1195.5966492013918	-1937.7737468784992	-64.94850660491758
49000	2.674010933451471	-4681.700835008225	-318.3396261130433	-4363.361208895181	15.218655921679018	270.1575356973727	12.59160869801216	9.359722839530768	2.671254601425268	6.997402881526857	1.0	5.0	7.0	1.0	6.0	9.62107691623774	0.6357343621744574	0.4844894386637748	1.8797761991617672	0.002199155202768591	-1230.7217189686262	-1194.142044073442	-1938.4974458531128	-65.17229881469127
50000	1.709395863341277	-4686.682380029211	-321.211854025024	-4365.470526004187	14.569535201200956	69.08494133441623	12.301336276785808	24.2295347291149	31.484798420788156	3.201993090453477	4.0	7.0	3.0	1.0	5.0	7.811312214132851	0.5133162663618308	0.5184712256939273	1.9682125079442414	0.002168299724203778	-1233.3514802815243	-1194.031891428746	-1938.0871542939171	-67.73144671346935
51000	0.23864785327490323	-4691.623775381889	-320.3561184262758	-4371.267656955612	15.596359283209784	81.32047781951059	24.34708769176236	8.783967466435142	8.978924049246242	10.209595285555826	1.0	7.0	5.0	1.0	6.0	11.179643592739692	0.5752873654324943	0.4712456826151892	1.9534669519523158	0.0020429369241933234	-1235.5944262633739	-1193.5734562881057	-1942.0997744041326	-68.50706372426377
52000	2.1961224554134438	-4690.677925653717	-321.8968423145044	-4368.781083339212	16.83837676315198	707.6448750270476	12.082508374396856	8.872721820130844	4.578401832957223	2.218403840464366	1.0	5.0	9.0	3.0	2.0	9.241807441507742	0.6789288572844467	0.4742920271457837	1.8467791155697686	0.001730582850654514	-1233.5437819424624	-1196.067389475707	-1939.1699119210434	-68.3426563069454
53000	3.71126707336115	-4687.314646400645	-315.9949343715826	-4371.319712029062	13.897152499896633	218.5486830399726	22.16427068860111	3.890083535719932	1.9769355971376148	2.317410351969265	1.0	10.0	2.0	3.0	4.0	9.303864655688958	0.5753862660058531	0.6403545396190095	1.7842591943751365	0.0023127658947166914	-1228.6297986019704	-1194.2160772375692	-1948.4738361895227	-65.63616802955242
54000	3.113187224504875	-4678.795113773783	-310.9384121284353	-4367.856701645347	13.558177673256314	151.80723955460994	9.139372105763979	26.477995904185963	4.0247095131402215	1.0698636144028906	1.0	11.0	1.0	2.0	5.0	9.03542980893188	0.5781443787889403	0.47400581074581155	1.9478498104652469	0.002194713540198367	-1233.8347247138458	-1193.1982985537684	-1940.8236783777334	-58.177002985681014
55000	3.284813408906433	-4686.307478597576	-318.75901840825884	-4367.548460189317	15.5012765340854	90.33352979109725	21.363588335948226	15.332023037139484	1.8331292228070846	5.180397894188162	1.0	6.0	6.0	1.0	6.0	9.329583984726357	0.5785372904279614	0.47154030318832596	1.949922406383711	0.002155101961341076	-1232.9838947252208	-1195.493949670856	-1939.0706157932404	-66.96292928479988
56000	2.266397724636075	-4686.043125664791	-316.1637741139732	-4369.879351550818	14.973474858879996	134.20188907672315	14.669054418016973	6.561883742550033	0.8092511678404869	2.9097405237466183	1.0	7.0	5.0	2.0	5.0	7.98758781622554	0.5785372904279614	0.5852858815581193	1.8361768280139177	0.002229211998370515	-1232.580667235702	-1195.5944172484114	-1941.7042670667045	-65.39775691287534
57000	3.28658177323849	-4681.769822156042	-318.3501680216597	-4363.419654134383	15.85509257137929	29.80228726880834	15.626539811253947	8.914394727451754	2.0088212994836288	1.4555531701132371	5.0	3.0	7.0	3.0	2.0	8.344391219817465	0.578015987657804	0.4931185817321474	1.928865430610047	0.0020685674720959694	-1233.8847041623462	-1192.2382961487147	-1937.296653823322	-71.50198077376619
58000	4.767648541829986	-4699.393501268516	-322.6818791642361	-4376.71162210428	14.727903153821769	580.8554687672691	16.597848861568398	12.205177320257526	21.08608288461159	9.836072792925924	1.0	5.0	8.0	1.0	5.0	7.464187457331279	0.5077460470531223	0.5592709255937746	1.9329830273531015	0.0021712508856448513	-1235.169881771213	-1196.5225354825186	-1945.0192048505482	-66.36647445768064
59000	2.3903255206077154	-4689.679459980255	-321.27806480143306	-4368.401395178822	14.767278340220178	501.11137528414577	11.953312566309267	27.148532082455052	2.0441026414787684	2.204644805384517	1.0	6.0	7.0	1.0	5.0	9.885971608195364	0.6341545117818462	0.5782847711234642	1.787560717094688	0.0020331179374496514	-1232.8608377807814	-1197.964155510306	-1937.5764018877348	-66.34859148759988
60000	2.4135305333758783	-4683.104576911935	-315.18047179265363	-4367.924105119281	15.54723915188558	147.46820328630463	14.053305588227806	15.533465018328394	12.27231913142829	2.5593714909349594	1.0	4.0	7.0	2.0	6.0	8.1502540647922	0.5940605386952114	0.4654781433757118	1.940461317929075	0.0019311543259225912	-1232.1767562199727	-1196.5466769046188	-1939.2006719946896	-62.74426069048945
61000	2.6347715331519637	-4681.523041305075	-314.87049458254046	-4366.652546722535	17.07143726812109	84.4212024005365	8.443599930140241	8.842465079961391	16.553538852480443	2.2918337501729336	4.0	1.0	7.0	2.0	6.0	8.1502540647922	0.5909729225478123	0.578194376943457	1.830832700508729	0.0021101263386694795	-1235.675380844329	-1194.4945200828583	-1936.482645795347	-63.364968370235665
62000	0.6874997889658929	-4688.39317407503	-319.9129414666412	-4368.480232608389	16.662471259666788	76.27156050858456	27.486572922961717	16.579742336899606	18.185463714420738	3.238654182077185	2.0	1.0	8.0	3.0	6.0	9.143357979673628	0.7274757022577826	0.5357332602700356	1.73679103747218	0.0020641627455507453	-1237.3519335670735	-1193.8355943987435	-1937.2927046425723	-67.51179172455458
63000	3.088746089550778	-4688.857650238885	-320.4067720328231	-4368.450878206062	15.54599090692764	81.42557674213283	55.498807542923856	12.008092984068286	8.791350315897468	2.972046614223874	2.0	1.0	10.0	2.0	5.0	8.439519123244393	0.5476046324348299	0.5830045311045909	1.8693908364605776	0.0019851508971030054	-1230.543713965171	-1194.3490434272378	-1943.5581208136527	-68.5721081531285
64000	0.6714197769291546	-4687.868819803441	-318.9406671787468	-4368.928152624694	16.53921143393662	57.07299410374022	33.2481737878159	4.640393171705878	4.628789368271312	4.599171544661816	2.0	2.0	10.0	2.0	4.0	8.032829176791456	0.48753484053801954	0.5639861524322364	1.9484790070297424	0.001769109193158374	-1235.41848233717	-1196.4304036104695	-1937.0792666770549	-69.22564027689869
65000	4.1548422675972585	-4696.816390628736	-323.3835674710815	-4373.432823157655	17.341291036641433	83.5505577998603	25.291321861452005	11.749282444322553	30.148659506956047	4.162827440850688	1.0	5.0	6.0	1.0	7.0	8.450621531726515	0.5060204243289341	0.5150827470341646	1.9788968286368995	0.0018365451084003124	-1234.8876576119706	-1195.4918342119422	-1943.0533313337417	-69.56817893052892
66000	3.3885196065893908	-4696.949592805838	-325.8468680798111	-4371.102724726026	16.606580993960108	394.80084156582484	17.769403542055095	10.135381310217097	29.578220083313816	4.129117771629095	1.0	5.0	3.0	6.0	5.0	7.669505130617242	0.6003567805147106	0.6178473504282116	1.7817958690570759	0.002090285112072182	-1235.3768481310722	-1194.7111250765365	-1941.0147515184176	-69.34048920586514
67000	3.3885196065893908	-4689.518493371602	-322.0134371113247	-4367.505056260277	16.53677728461897	163.9026757345806	17.723132090840583	39.72213770889054	9.030064224997655	4.467777590873363	1.0	7.0	2.0	6.0	4.0	7.216173584789594	0.6928083357161346	0.6560469588550795	1.6511447054287838	0.0017653291425920867	-1232.558787434884	-1193.2613424269525	-1941.684926398441	-67.75122925791281
68000	4.266251961361532	-4694.793981102515	-325.16690788194103	-4369.627073220574	15.132315128144562	64.03313469689424	18.792688690749603	17.977097312564865	21.70064950448174	2.1696640596560015	2.0	10.0	1.0	2.0	5.0	6.995960108808338	0.5772104629821001	0.48745698198802695	1.9353325550298708	0.001914308362257826	-1231.9498052735983	-1194.1132709572812	-1943.5639969896945	-73.18716220959107
69000	3.7671583661987045	-4705.630834588707	-328.8845322472097	-4376.7463023414975	15.62344498793309	80.56149179011662	16.359337775102695	27.985845306256333	16.73068225765742	20.22487260017594	1.0	9.0	2.0	1.0	7.0	6.9118683450750735	0.39197198342235906	0.586902204360728	2.0211258122169107	0.001982832683846769	-1240.7270617017243	-1190.307068555045	-1945.7121720847279	-75.25056164343337
70000	2.2297228327890646	-4684.154059342785	-313.1963492859609	-4370.957710056825	14.485096491915362	71.77837098098416	10.207135251082265	12.986800462958646	5.76520442268278	2.074452560598566	2.0	6.0	2.0	3.0	7.0	9.091265092556164	0.6242433074294611	0.5947120526018769	1.7810446399686604	0.0022344434485025598	-1238.503326229087	-1195.9902883261555	-1936.4640955015827	-63.326218322863284
