# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153530562]
state	age(MALLARD_VIETNAM_16_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
497000	1.0841462355426636	-4637.42366835009	-279.9228863531906	-4357.5007819969	8.19069288025579	8.975128251023257	7.129158419106316	1.7975216447615052	0.6379531375183929	0.17885989871553817	2.0	8.0	6.0	2.0	2.0	9.380856401408291	0.6830488516578479	0.6098713727577791	1.7070797755843736	0.005269968971856688	-1232.8465525450563	-1190.222391117052	-1934.4318383347916	-39.25394718755756
498000	0.7949690655099069	-4637.596040793014	-272.0630089993699	-4365.533031793644	8.121503773010627	20.088191780291215	4.041034554727903	0.5231511345756258	0.157205413992859	0.1173495917922991	2.0	12.0	2.0	1.0	3.0	8.858321679018655	0.5015861470261944	0.5558891343274583	1.9425247186463483	0.00643362864896011	-1234.4674324232362	-1189.0884560290351	-1941.977143341372	-33.346869671714465
499000	1.2172225036698467	-4641.229022105042	-276.40963038576115	-4364.81939171928	8.087831347174971	17.578429056869798	6.2118334459851265	1.6729529411758084	0.17503512238769808	0.20484668040179005	2.0	10.0	4.0	3.0	1.0	8.858321679018655	0.6713441676027261	0.5459329954897655	1.7827228369075097	0.005565820222825108	-1235.3911832748458	-1192.1278037149593	-1937.3004047294753	-35.740501638454035
500000	0.9094431067659432	-4641.123816370043	-280.8360172885602	-4360.287799081482	8.154033024583555	22.003306958873367	4.840391721053674	2.02042760975651	0.5541728657189018	0.1263912180823232	2.0	12.0	1.0	1.0	4.0	9.43935609034648	0.6728379075226855	0.5693920584658654	1.7577700340114504	0.005447739612378901	-1234.4458406237673	-1189.2098653225771	-1936.6320931351381	-39.320457041944884
501000	0.7360313607071396	-4643.217571612834	-278.8481365918405	-4364.3694350209935	8.143262101075237	58.17801128165662	6.661576633538462	1.4232124434526319	0.4975870943857568	0.06023198648057202	1.0	10.0	2.0	6.0	1.0	8.738015838701793	0.5911738473320353	0.5648095991863125	1.8440165534816533	0.0061364938848695	-1236.3006524428015	-1187.7938767226312	-1940.2749058555614	-35.944822137651556
502000	0.4868956800246065	-4645.3538668989395	-282.0680845871337	-4363.285782311806	8.140946996981267	44.012353581897045	9.168772166399902	4.114410864546703	0.4709345041786426	0.36681532845661324	2.0	8.0	3.0	4.0	3.0	8.72860332355443	0.47201285790626923	0.7079836046951474	1.8200035373985843	0.005323917002803208	-1232.9714798608977	-1191.0785689878978	-1939.23573346301	-37.64633276947579
503000	0.06445163299602141	-4646.573807993598	-284.6032469043281	-4361.97056108927	8.223313249356949	64.43555982150177	7.350868373945883	1.3190584833627983	1.5287014661489307	0.09991209782854023	1.0	10.0	5.0	3.0	1.0	9.892420655454755	0.6046283092307495	0.5994092878337314	1.7959624029355201	0.005674051701613354	-1236.0182719444722	-1191.429216593461	-1934.5230725513368	-39.507667338941516
504000	0.9814932305408757	-4653.5934544118	-289.56476006404415	-4364.028694347756	8.328814770106678	53.97163817682589	9.73452276546166	4.335198603657243	2.293702173943735	0.34806531479174724	1.0	7.0	7.0	1.0	4.0	9.438085212318358	0.6325294044977253	0.6103748002647263	1.7570957952375494	0.0051953729108132896	-1229.3882169041792	-1192.1694604220522	-1942.4710170215246	-43.2054242753034
505000	0.06596145989975355	-4644.696552828652	-285.9743788575562	-4358.722173971096	8.91302332121794	27.438989282711788	10.5165110137953	2.944196283685382	0.37660090849410616	0.43299097808540365	2.0	8.0	3.0	1.0	6.0	9.121101866458616	0.6325294044977253	0.6380594270588142	1.7294111684434614	0.005084559851874573	-1229.892800593925	-1193.1297303184156	-1935.6996430587553	-42.48426031166633
506000	0.2515614972688409	-4647.1431452219795	-288.3255450051677	-4358.817600216812	8.734045976937438	33.24441730541657	9.441407474284102	1.6778031001439977	0.8260196216086808	2.5878459780739957	2.0	9.0	2.0	6.0	1.0	8.325026405635754	0.624263251171857	0.5244467646360499	1.851289984192094	0.005226217198289336	-1231.6224849404127	-1190.1289890182893	-1937.06612625811	-42.28160237832336
507000	0.8061745548842154	-4643.771828008713	-282.83492240277064	-4360.936905605942	8.225891193126117	50.1344307795566	8.806798885743145	1.3901319059033843	0.742760664431428	0.4477474677553257	1.0	12.0	1.0	1.0	5.0	7.839903758594316	0.6136841996285082	0.53200051956303	1.8543152808084629	0.0052645580715382015	-1232.3048696152566	-1190.4843578577772	-1938.1476781329088	-39.00959324257689
508000	0.517952059866233	-4650.001110884796	-281.94678045996216	-4368.054330424834	8.251783588348735	19.80604662308252	6.6021417172531125	1.9404482834682435	0.7301323562013934	0.17844227061573836	1.0	9.0	4.0	4.0	2.0	8.04766545213246	0.6113471170407713	0.5040061398726698	1.8846467430865599	0.0048614680385306395	-1233.675721505192	-1191.9861604848231	-1942.3924484348188	-40.1472121591848
509000	0.9967555876361915	-4654.593017915812	-285.3861897369921	-4369.20682817882	8.447586100357299	28.788214313957663	6.080350566456995	3.21230595806055	1.3945526494043015	0.20808802378323568	2.0	6.0	6.0	3.0	3.0	10.675860353276319	0.5841294966972612	0.5361473500652907	1.879723153237449	0.005039124432746195	-1231.899897159509	-1197.6355908494656	-1939.6713401698457	-41.41227589152499
510000	0.6234204550009115	-4654.864815233183	-292.3923534257738	-4362.47246180741	9.694536998739562	26.08943639980065	4.424378701587808	3.2130908733402306	0.7946673930227645	1.369137037791679	3.0	8.0	1.0	7.0	1.0	8.18384910797752	0.6879337195510566	0.5154371544090156	1.7966291260399285	0.005137380293046814	-1233.667106807596	-1193.278378049609	-1935.5269769502047	-48.21805211850442
511000	0.7439833977107462	-4663.765615818103	-291.94674786996177	-4371.818867948141	9.762156185753767	11.134720413956392	7.991824679518337	3.5600838836587907	0.8872481368799361	0.7091328840771137	1.0	9.0	6.0	3.0	1.0	8.074545045009996	0.5302482974562168	0.6535164041357877	1.8162352984079964	0.004768747150659529	-1237.8914484389957	-1192.1943289685655	-1941.7330905405793	-49.339137261892354
512000	1.211818341435377	-4663.298972638495	-295.5165408769659	-4367.782431761529	8.483962520734657	41.921836690460964	21.343784707471272	7.952341146301177	1.299012291389177	1.6457455839605728	1.0	7.0	4.0	4.0	4.0	6.659990326599677	0.6342119006382692	0.571360893098312	1.7944272062634197	0.005326887039947235	-1233.120913921314	-1191.0333099412824	-1943.6282078989323	-48.18248197934231
513000	0.4600979799735425	-4640.094971799785	-282.80548428332173	-4357.289487516463	8.420582356812911	59.81406319338148	8.754793470147437	1.0558801915477043	0.4021018250691811	0.06339186698349603	1.0	10.0	2.0	6.0	1.0	9.02160979308299	0.6466952622710078	0.5999534627135645	1.7533512750154283	0.005528960563440494	-1231.0205423944499	-1189.8096354451739	-1936.4593096768397	-40.046498928954904
514000	0.6805455025728788	-4652.254253929537	-284.69678606274874	-4367.557467866789	8.426318215683152	33.846805747411516	5.830034933333102	3.422221545203857	0.8754534771553768	0.3642937226730369	1.0	11.0	1.0	5.0	2.0	8.752721473838388	0.6032453366002057	0.6741858729662855	1.7225687904335094	0.0055430792547348185	-1229.7077648752659	-1195.4231279205371	-1942.4265750709865	-40.933742605172014
515000	1.0215940321476733	-4652.147003434571	-287.33872639933554	-4364.808277035236	8.407458480245344	10.270416912342998	6.71864193159408	2.461583979194164	0.19969196634116018	0.10076833140684081	7.0	9.0	1.0	2.0	1.0	9.152012050999629	0.5491624289474447	0.6255086107964863	1.8253289602560694	0.005350090137790465	-1234.472440183919	-1192.9381848036933	-1937.3976520476233	-47.40669868742038
516000	0.7560605354602217	-4638.278643100269	-279.2027959371191	-4359.07584716315	8.146785266925008	21.02932130153529	11.59694715330912	0.8539323380022266	0.42942020873654074	0.05625094631983249	3.0	8.0	3.0	3.0	3.0	9.152012050999629	0.6729746291849534	0.6102892129481037	1.7167361578669436	0.00546822808945015	-1234.6021111866883	-1193.5950151014538	-1930.878720875008	-37.93199179822794
517000	0.4641470640668821	-4655.6528395205405	-286.49681036325194	-4369.156029157289	8.392173441315421	20.263389021888678	7.563021533884461	3.773890098549252	0.9024843564357269	0.2295556118850419	3.0	5.0	2.0	6.0	4.0	7.91326674413218	0.7019193953465233	0.6499266489391541	1.6481539557143234	0.004712502931919913	-1234.0192056096107	-1191.6797808052268	-1943.4570427424514	-43.537628852319614
518000	0.2691295064900556	-4653.050569258995	-290.0976487525393	-4362.9529205064555	8.312841495117553	16.26554321690708	15.336540958213803	11.847695040938753	2.6064567645249848	0.8616723670359984	2.0	3.0	4.0	7.0	4.0	12.004202558140806	0.630971694059731	0.6534962635851849	1.715532042355085	0.005463895862463145	-1231.3484854478513	-1193.2178072050617	-1938.386627853543	-43.349433546496606
519000	0.2814443361595529	-4648.186236430151	-288.9236444523661	-4359.262591977786	8.601877545719644	22.44964490209006	9.887268123454565	6.267674447075057	1.7919439209115609	0.4869090882632356	2.0	1.0	5.0	8.0	4.0	8.982018093458706	0.5949698027820653	0.602445184887265	1.8025850123306706	0.0051394724703068455	-1231.658801290885	-1190.3544576890943	-1937.2493329978058	-43.905449527595984
520000	0.7115767719014086	-4654.919043305138	-285.70784465221203	-4369.211198652926	8.460409085625177	14.919033880688268	2.2544450659552817	4.442420650693228	1.438841790531856	0.2875591599781138	2.0	2.0	9.0	3.0	4.0	11.215889991761022	0.45068897116412315	0.6947734071087067	1.8545376217271707	0.0056731903615297756	-1235.752754495647	-1196.3457462869549	-1937.1126978703242	-42.3134166527682
521000	0.8919652665348501	-4653.154889411781	-287.2093726630736	-4365.945516748708	8.430599700305457	15.341539047161655	5.456783820163599	3.7023107901438164	0.945027428349853	2.1577035982173665	3.0	1.0	9.0	4.0	3.0	8.489124809272159	0.668504657695353	0.6187000708984735	1.712795271406174	0.005713203365394404	-1232.8045042280187	-1193.742093167402	-1939.3989193532868	-42.829037030865024
522000	0.8919652665348501	-4652.676602980202	-285.8697321788494	-4366.8068708013525	8.288694471870576	18.849370172448452	13.10710030727384	3.262038237055551	2.7806530905410844	0.7420482488963915	2.0	2.0	4.0	7.0	5.0	10.260858275616773	0.717089551525508	0.5381756825233919	1.7447347659511008	0.006244618593640713	-1234.1734334452672	-1191.3185470424107	-1941.3148903136741	-40.56821021809243
523000	1.0092774174081356	-4644.587136707724	-281.005466432934	-4363.581670274791	8.226222827023486	10.48624420155165	2.597513987537271	4.086276372487694	1.6455077135715095	0.5889207610011898	2.0	2.0	9.0	4.0	3.0	9.092041122917662	0.7107586372238758	0.5282772324970353	1.7609641302790897	0.005688675400281242	-1233.7935503865947	-1191.06552535271	-1938.7225945354853	-38.3977480593322
524000	0.6412776242756364	-4651.600340446873	-285.3348975190999	-4366.265442927773	8.170571336778742	8.633659252073723	10.705063634118911	12.42734015074429	1.1003210271025599	0.08011471476416304	4.0	1.0	7.0	5.0	3.0	9.092041122917662	0.5689708484304361	0.5383167406971873	1.8927124108723776	0.006371179476921902	-1231.088454604285	-1189.9520106444081	-1945.2249776790795	-41.009277290855415
525000	0.5814610118539218	-4649.166299409151	-285.45589780102824	-4363.710401608123	8.145763936502183	18.249149773091425	1.2954764683080489	2.9310761077951177	1.2880311604977939	0.0667944291630618	5.0	1.0	2.0	8.0	4.0	9.029886860435564	0.6252709049460905	0.5959700319485597	1.778759063105351	0.006055728786953006	-1232.6335987180785	-1193.5506950709253	-1937.5261078191193	-42.77641612148441
526000	0.8636297570604725	-4641.0005287416925	-279.19467695490505	-4361.805851786788	8.180255919829623	14.806988761050945	4.726524483648503	3.4907352582939435	1.8858753875783674	0.1845134339216911	4.0	1.0	8.0	3.0	4.0	9.344782591191692	0.5601699422151094	0.43968529661848316	2.0001447611664087	0.005996731578365135	-1233.9596456487905	-1192.388728264591	-1935.457477873406	-36.17761427448219
527000	0.6492939250878509	-4652.126256019826	-280.9631322884579	-4371.163123731368	8.286339630872527	9.37170989934446	5.7980559029758645	7.530286996738981	0.9109230621306109	0.3639676368347611	3.0	3.0	3.0	7.0	4.0	7.494721707878465	0.4303547170080679	0.5209919634359546	2.048653319555979	0.005580170366439012	-1239.9489347365713	-1190.6966611664925	-1940.5175278283039	-38.0939097274632
528000	0.5211717012955308	-4648.030206793292	-280.72386188105077	-4367.306344912241	8.365220923566188	12.365408588077365	2.472637579438204	1.306822603556944	0.39123749367443433	0.5225478811093871	9.0	1.0	2.0	1.0	7.0	8.818222192383233	0.6306194888755616	0.6157942216214902	1.7535862895029495	0.005904155528547529	-1236.315842666266	-1190.7564229692314	-1940.2340792767434	-40.660796045524165
529000	0.24749404958771493	-4636.764686445274	-276.51881674081596	-4360.245869704458	8.240147183245504	10.700660411667274	3.4504551445629823	1.321424212808227	0.23080474469791887	0.08684191977829658	8.0	5.0	4.0	2.0	1.0	10.317542344472852	0.6337878368707026	0.5693011263047864	1.7969110368245125	0.005434893016330118	-1232.2220217460301	-1193.9248162067554	-1934.0990317516719	-37.8784736318389
530000	0.397013292141728	-4636.879480960687	-278.31457834667583	-4358.564902614011	8.232364788950846	7.689927274893278	1.6948548752089003	0.6230659012194278	2.682996086924803	0.01958852836863504	10.0	1.0	7.0	1.0	1.0	11.278347659524243	0.6044474852249522	0.5246442447730912	1.870908270001958	0.006373395625154517	-1230.8700542484753	-1190.696831101424	-1936.998017264112	-35.6104918173515
531000	0.6016290283512529	-4640.377705110567	-276.83125843418964	-4363.546446676378	8.233674480350336	9.182558422417344	7.75213690471696	0.7168309948390156	0.5146968048709915	0.128825768170466	9.0	1.0	7.0	2.0	1.0	7.671967792572741	0.5537091521816226	0.5994639009086294	1.8468269469097494	0.006486104886865285	-1232.3520871737796	-1191.2076087965786	-1939.9867507060198	-37.144683865304366
532000	0.8356638408576362	-4640.812751789406	-281.8944144797345	-4358.918337309672	8.211828660497964	18.28061769691478	15.239437705475673	4.719651006108912	0.44689285475560114	0.18180026527155094	5.0	4.0	4.0	6.0	1.0	9.16846958515906	0.6402371834757791	0.4894212943786811	1.8703415221455413	0.006409618306911244	-1233.7314555766488	-1192.1240890526901	-1933.0627926803334	-38.493430870295626
533000	0.4539187286180093	-4639.67874961869	-276.9251022103631	-4362.753647408327	8.222954503093787	18.02850700092846	7.282516269364651	6.971946157115567	0.6454122333002179	0.06472091329524515	2.0	1.0	8.0	7.0	2.0	9.101944400831192	0.6483191520204179	0.6137762247635741	1.7379046232160096	0.006685886937753885	-1233.0781460382325	-1189.172131503611	-1940.5033698664838	-33.63054191756667
534000	0.7166714133280125	-4645.980616666519	-281.2226161093152	-4364.7580005572045	8.283037303729806	9.613323463842256	12.138489900632765	1.5272408286909838	0.38411415360143664	0.3518604719676503	8.0	3.0	2.0	5.0	2.0	8.364277824173893	0.7004526667740089	0.5322357266631011	1.7673116065628913	0.0059623988595572	-1228.8534961533467	-1191.9090918231286	-1943.9954125807292	-39.79477699020182
535000	0.5175358034181814	-4653.908541717298	-287.6100312170612	-4366.298510500237	9.658772692942376	7.23542552201711	10.583581333335696	4.309129202558493	0.9643289931464887	0.5729115799384119	7.0	4.0	2.0	3.0	4.0	8.71353845514146	0.6214280067823584	0.6412120359818123	1.7373599572358305	0.004719002269111736	-1232.1106730209497	-1193.860625074092	-1940.3272124051957	-44.757160248607185
536000	0.414100489957975	-4653.768416370163	-289.67057635113474	-4364.097840019029	8.470706959497026	10.885285432838366	5.164247591372525	1.634420732718199	0.8230312781360433	1.4453683478223613	4.0	7.0	3.0	1.0	5.0	8.427288366548272	0.7227002633981926	0.5649621638660065	1.7123375727358023	0.0046734042577524825	-1227.704586032836	-1188.3431592840655	-1948.0500947021271	-47.51685520876659
537000	0.9034078552148115	-4652.088190343824	-289.2396067309936	-4362.84858361283	9.091134926996292	29.78168070347863	10.355742067613338	1.5232888942262761	0.8689712874776069	0.5296901311820327	1.0	9.0	1.0	1.0	8.0	8.239515134686565	0.5714600514606709	0.5482772999249438	1.880262648614387	0.0047174227902320506	-1232.2683961328428	-1194.7325516456938	-1935.8476358342937	-45.79156605329621
538000	0.05131249778098246	-4649.729273100258	-285.06379196918397	-4364.665481131075	8.33558001744887	37.18184380457015	13.20796434442128	2.114200599779743	1.1199382024803406	0.6630244147519768	1.0	9.0	3.0	3.0	4.0	7.023047910512386	0.5776905160569538	0.5206708030217857	1.901638680921262	0.004536046476574053	-1236.0445913437732	-1191.086124744423	-1937.534765042879	-40.54463704886339
539000	0.4978785907797916	-4657.18358129997	-291.61409646881515	-4365.569484831155	8.280651097485384	25.58406287363882	12.301302747016258	1.2680021971369386	3.34638172748725	0.45168008060085874	1.0	7.0	4.0	1.0	7.0	10.293146010017606	0.6221261117996717	0.5037785651268378	1.8740953230734918	0.004922363757133183	-1227.424602464514	-1191.6558780027335	-1946.4890043639077	-45.22717120677929
540000	0.6412367491278281	-4648.154942314464	-284.36318285058087	-4363.791759463884	8.528942062948266	78.78236098272835	5.01539973622641	3.0028447412907884	0.924056049055149	0.5843196918122385	1.0	9.0	1.0	2.0	7.0	7.223106012457411	0.48561030281643325	0.572469541176577	1.9419201560069912	0.005099351545371841	-1236.095666181513	-1190.5398933560093	-1937.1561999263608	-39.15846407391289
541000	0.9898057908262747	-4645.992249827731	-285.07444362933313	-4360.917806198398	8.749460338420507	26.360921759950344	3.0813853176611654	3.594805470311264	2.0713141176384613	0.3355220644775756	2.0	3.0	6.0	2.0	7.0	9.743400789341987	0.4786503866086494	0.6745394077267602	1.8468102056645919	0.005390160504727836	-1234.8516815957012	-1192.762782238297	-1933.3033423643992	-40.840832721984945
542000	1.230062657283773	-4643.458006563761	-285.60849104097616	-4357.849515522785	8.200145184450783	19.969160661506898	4.439278595648695	6.359310692526747	7.776426086413349	0.532024989905258	4.0	3.0	2.0	4.0	7.0	8.796893732853407	0.6820520876817324	0.6012406525254659	1.7167072597928037	0.005404347163920797	-1231.8541565395437	-1188.45050244909	-1937.5448565341514	-38.849623303962126
543000	1.5568687739534366	-4661.945453901648	-294.6054924944	-4367.339961407248	8.652837359747892	25.86590618658565	8.410466092915598	6.419087581729287	11.603003793434748	2.483190376455726	2.0	8.0	1.0	1.0	8.0	9.168622798016797	0.5408382830785942	0.7023654743641206	1.7567962425572874	0.0056774297139995135	-1232.559956510492	-1195.4357425477249	-1939.3442623490314	-46.07535407500677
544000	1.5524450043345812	-4657.4894470567915	-297.18357431052283	-4360.3058727462685	9.627280515095752	9.113637416464899	9.973066794093727	22.61069832537586	7.909569736414559	1.0884653409221234	3.0	5.0	1.0	2.0	9.0	8.346735872505871	0.575307714916342	0.5933024469101589	1.831389838173501	0.0045265859711822514	-1233.455346952433	-1192.1131876084721	-1934.7373381853633	-49.048359326635975
545000	1.236943507250742	-4651.364897196349	-290.63623895959915	-4360.728658236751	9.229109107042206	20.45965356481555	6.510270618581896	6.171423013930298	3.11001358250171	1.3210913730608271	2.0	1.0	6.0	3.0	8.0	8.100537670964378	0.5815349521430038	0.43823103054615226	1.980234017310846	0.004848951489690737	-1234.3480578736528	-1192.0402194578357	-1934.3403809052622	-45.226075520600006
546000	1.0335224924542032	-4659.597695175093	-293.8654265292576	-4365.732268645835	9.805515597119602	17.82391864818293	9.699842162200344	5.625214422579874	1.5076054309112568	0.5676226029267957	3.0	8.0	1.0	2.0	6.0	6.586047937095028	0.6180876993161367	0.7506261960219781	1.631286104661887	0.004196786712396176	-1229.2636865877093	-1194.9151389974832	-1941.5534430606424	-49.782343169927444
547000	0.9054271915819068	-4656.663785162122	-292.1689236232598	-4364.494861538862	9.379028912973304	20.07595012728758	10.75860584916528	4.273920615864632	2.9912157962085186	1.0486379186613835	3.0	7.0	1.0	2.0	7.0	8.06832353606805	0.717120770221977	0.6217643831401626	1.6611148466378622	0.004603953585261881	-1231.4847931104955	-1193.117099443971	-1939.8929689843953	-46.91590594011545
548000	1.4837676844216539	-4659.576957030375	-291.89548503075724	-4367.681471999617	8.488343477610007	67.91115798975567	5.24662710241847	3.8023935074556166	8.283735231359898	0.9215269075185009	2.0	5.0	3.0	2.0	8.0	6.9829990495170975	0.6590471956061644	0.5588371532344477	1.7821156511593899	0.004821737512121717	-1234.9781943669843	-1194.4920939712936	-1938.2111836613394	-43.05779470173546
549000	1.10127117999899	-4649.975878974702	-290.7494045694823	-4359.22647440522	8.255559908160452	41.36721727331536	7.032530718810761	9.102675959592553	1.5406543354022888	0.6078554435890046	4.0	3.0	5.0	3.0	5.0	10.393961540540012	0.6241884689221336	0.5936958799184785	1.7821156511593899	0.004893403652172095	-1231.656234843846	-1191.4280292775907	-1936.1422102837832	-44.08520440651463
550000	1.4312176596085906	-4648.665141783761	-288.18954883575003	-4360.475592948011	9.065637186302705	15.253148584026697	8.982818656057969	3.0630987049403564	0.6054742792252497	0.6430277482430483	3.0	2.0	10.0	3.0	2.0	9.764733141529412	0.6118928127637009	0.46885998017868386	1.9192472070576174	0.0052163414345799035	-1234.7653224810897	-1191.1480760168788	-1934.5621944500424	-45.20009139262812
551000	0.9066828978349335	-4650.2980045227705	-285.5140442745744	-4364.783960248196	8.407233199383423	18.39709647798136	9.173995903599444	2.262426447601087	0.8649119356250426	0.831349379323808	3.0	1.0	14.0	1.0	1.0	9.542362870937817	0.5473171617013621	0.6333516752369643	1.8193311630616757	0.005441872636886542	-1234.8564556757228	-1195.665411633647	-1934.2620929388268	-42.198957131301796
552000	1.2546581113303739	-4650.520481500326	-286.6627201081672	-4363.857761392159	8.324379281855151	83.67878910308363	15.250597752324692	5.940950680724659	1.9070092502845477	0.5216676732502009	1.0	1.0	11.0	3.0	4.0	11.364608319095417	0.5300439166515293	0.5289425727750534	1.9410135105734194	0.006173263522524783	-1234.0720150642408	-1191.3819535812597	-1938.403792746658	-38.80135806116425
553000	1.0053426775854675	-4656.694393711208	-295.1621623002824	-4361.532231410926	8.335368748131476	90.74979044898684	86.28639140108969	9.501307882395881	1.5762507858379808	0.2506879782957907	1.0	1.0	12.0	2.0	4.0	10.187452149686326	0.5560149204489375	0.6061856494175574	1.837799430133507	0.0057359779367370575	-1235.3956124266338	-1193.7417965396824	-1932.3948224446106	-45.01626440604274
554000	1.2003297592499451	-4646.036728615577	-286.3517006421443	-4359.685027973433	8.281842979476954	31.477703125017342	5.4303052439959725	3.3708183236462523	2.0169789188503424	1.0016026073237059	2.0	1.0	10.0	1.0	6.0	7.396428631586009	0.5824372838494848	0.6082128390724238	1.8093498770780931	0.004923251613748544	-1232.8769255574416	-1188.750743919638	-1938.0573584963531	-41.69667842447842
555000	0.9562377164828972	-4647.075634997958	-284.9724425832719	-4362.103192414686	8.455182977710644	64.63269622421785	2.4442855197541093	2.4548623092886435	0.46521780448986133	0.8996720523573271	2.0	1.0	11.0	3.0	3.0	7.396428631586009	0.6595112630895286	0.633937077329682	1.7065516595807915	0.0056768793251956995	-1234.1511321406113	-1192.1233699545955	-1935.8286903194794	-40.18339448868543
556000	1.3239661075846796	-4642.524869155486	-278.7570037561441	-4363.767865399342	8.455182977710644	8.99406881720711	1.4484755599849304	3.037650477438829	0.5100847379836156	0.8141050534604017	4.0	3.0	5.0	2.0	6.0	9.22804196437793	0.6153718778142393	0.6926928391389144	1.6919352830468484	0.0060335525928462835	-1231.6196924866351	-1194.604626332747	-1937.543546579959	-37.05257521710762
557000	0.77360104335425	-4654.427991705795	-286.04203024857435	-4368.38596145722	8.592003097221586	18.39398150804037	1.3160198235830798	3.74646699289196	2.8851991108972608	0.5097119223915724	4.0	3.0	4.0	5.0	4.0	11.40107026739155	0.565808927459007	0.5434174078280912	1.8907736647129039	0.005150153500818579	-1233.9829251873857	-1194.9491744309726	-1939.4538618388622	-41.00560849081833
558000	0.8653135080223208	-4648.814858277288	-288.29851852210925	-4360.516339755179	8.379149066612595	14.805716260639574	1.0484152436210152	3.616983357470409	5.414403399848732	0.5704125960742422	4.0	2.0	1.0	7.0	6.0	12.899472723024079	0.5566689048569171	0.5952230365910394	1.8481080585520455	0.0052769916619294375	-1233.359530457138	-1193.284439572112	-1933.872369725929	-41.947758818722285
559000	0.49920167815602623	-4650.5445804532665	-288.8860752435586	-4361.658505209708	8.241188854352043	37.327036970380234	5.442411163585027	4.085422529980622	3.7058015104808755	0.523645422725737	3.0	1.0	1.0	9.0	6.0	7.964307753792648	0.7817484737048699	0.4711426573859927	1.7471088689091396	0.0053787799761471165	-1232.6422479872588	-1193.2439383996475	-1935.7723188228017	-42.95676227691454
560000	0.7892044177764039	-4653.215254010436	-288.31275129709644	-4364.902502713339	8.574978365105972	12.735754526409853	5.361050553514624	2.310662948960979	2.680969066689892	1.7729147615581606	5.0	2.0	2.0	3.0	8.0	8.460782471540547	0.5995650683622749	0.4931651343125648	1.9072697973251622	0.005840989030859693	-1233.6010423968212	-1193.3179401691787	-1937.98352014734	-44.65359072469709
561000	1.0329400355852894	-4646.436523505589	-285.05038080834504	-4361.386142697244	8.25669507343799	8.884045698001733	16.54750478450746	13.391796820669935	2.496944640436935	0.5170147606793104	7.0	1.0	1.0	4.0	7.0	8.856308330660855	0.6926530493469176	0.6029703638250578	1.7043765868280263	0.005873070199848197	-1231.8842020670436	-1190.0096141195847	-1939.4923265106165	-38.860866461977935
562000	0.7012916414799424	-4643.034854226443	-284.6955970742763	-4358.339257152166	8.32459335914551	13.003799839345213	4.229128880034062	1.0101213498128392	0.2793625988622125	1.0240795119425856	9.0	3.0	2.0	1.0	5.0	8.091403889578043	0.6332284992430335	0.47732053713715483	1.8894509636198134	0.0057432806006449755	-1233.2500579974705	-1190.3128235956974	-1934.7763755589986	-42.532574281565175
563000	0.17822466780131485	-4653.230575795473	-285.73138392915274	-4367.49919186632	8.359567270950045	9.48960030694809	11.50458089214534	5.431813302160914	2.1669422234492273	0.7323377895924491	7.0	2.0	1.0	3.0	7.0	8.747616877279246	0.5639762928836233	0.546572743496565	1.8894509636198134	0.006120395807078932	-1238.7769459379572	-1191.031242009009	-1937.691003919353	-41.4739913737377
564000	0.7817942837607228	-4653.0222480120265	-284.7732412436729	-4368.249006768354	8.368844489912522	8.255034563964788	6.766270617412035	5.233498989984228	2.181927292357938	0.721922388569321	3.0	1.0	6.0	2.0	8.0	8.747616877279246	0.6002311016172033	0.6501893051629598	1.7495795932198381	0.006545350835476343	-1232.3977104322616	-1192.6887991861993	-1943.162497149893	-41.43616267971283
565000	1.0553651623579112	-4648.534558941499	-285.6065160306789	-4362.92804291082	8.302522907327274	20.576650469694606	6.955180018775114	2.261599027450832	0.8678673322043848	1.148915008243026	4.0	7.0	3.0	1.0	5.0	11.19648093351834	0.6003965646780013	0.7034057237880702	1.6961977115339297	0.0056305001553874365	-1233.0731121395913	-1193.7860406855593	-1936.0688900856696	-41.89949236844186
566000	0.6697761416737165	-4641.197816809082	-284.1136382430764	-4357.084178566005	8.389301035101822	39.17957252729975	11.271095940987614	2.76700006301938	0.9118762815944237	0.4288279192491374	1.0	9.0	1.0	5.0	4.0	10.290756679555347	0.6126661724564005	0.556336532231842	1.8309972953117588	0.005824597301167434	-1232.779970696301	-1192.0096448165518	-1932.2945630531526	-39.506820470673155
567000	0.6697761416737165	-4654.451547071082	-291.31044638322845	-4363.141100687853	8.35681297830384	21.000180083438444	9.252307643049992	11.070574276611453	1.3021290478145544	1.143625535048017	6.0	2.0	2.0	6.0	4.0	9.36345948247533	0.5612720763332172	0.547933385785734	1.8907945378810502	0.005522681983697869	-1233.2046183650962	-1194.5633964135563	-1935.373085909201	-45.199899014511914
