# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153530994]
state	age(SWINE_ANHUI_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
523000	0.4478798038816558	-4656.814976372646	-288.8073983058099	-4368.007578066836	9.724102741371432	94.03874417394037	1.145010934288426	5.404261536191361	2.892272131519312	1.1739846561625642	4.0	5.0	1.0	1.0	9.0	8.749565687616524	0.48726148955594173	0.5856279784261357	1.9271105320179194	0.004317702635278717	-1236.9989851756534	-1193.022249796417	-1937.9863430947655	-38.734729318297916
524000	0.5506609312163171	-4647.905645749395	-283.66616979870537	-4364.23947595069	8.947447722489231	36.940296907204576	1.77768774608452	4.2113450486670025	0.739112408827881	0.385757863808363	4.0	5.0	3.0	2.0	6.0	8.749565687616524	0.6937980783262246	0.5229638979633128	1.7832380237104595	0.004423664998655059	-1233.2064137255024	-1192.0026520042918	-1939.0304102208959	-39.19470975889652
525000	0.3737436433954495	-4656.7279325468	-287.1509937972533	-4369.576938749547	8.40942716114305	10.859595243843598	5.77271706916439	3.952210350081824	2.2111649362538404	0.715178972077935	8.0	4.0	1.0	1.0	6.0	8.749565687616524	0.7043920861514449	0.5871083523207924	1.7084995615277594	0.005328986991361487	-1239.1698028554538	-1190.9684518064087	-1939.438684087684	-43.93331593128088
526000	0.6244406694347644	-4661.079896828406	-295.6162662925424	-4365.463630535864	8.899571474059604	38.84734875087406	5.216729007917609	13.72010214363744	0.950561117141523	0.8969819745711479	5.0	4.0	4.0	4.0	3.0	10.046571608456706	0.6390585958916845	0.5803343609917024	1.78060704311661	0.004306215763884992	-1233.9430692426754	-1190.1035760346288	-1941.416985258559	-47.73399149915124
527000	0.02759523326771518	-4661.548301831315	-300.0649851020168	-4361.483316729298	9.890955651613497	49.0506373780478	22.053409507120413	7.272567002785851	3.425145128975888	0.6186434462942498	2.0	3.0	7.0	6.0	2.0	9.656197998700545	0.6025670484432297	0.49935474737252905	1.8980782041842383	0.004430024319971291	-1230.046894376049	-1190.1701117844336	-1941.266310568815	-52.01348746932253
528000	0.383470104077678	-4655.165915587989	-293.36216629534374	-4361.803749292645	8.945306620300746	33.68331319281673	19.925111505766115	6.016729219766805	4.918264021376802	0.658997804907294	1.0	3.0	1.0	9.0	6.0	9.569133974671889	0.6025670484432297	0.5100320551015537	1.8874008964552136	0.004069394395456247	-1234.4120071252526	-1193.2718733115883	-1934.1198688558038	-45.58669784716982
529000	0.0858122022725067	-4664.258065087432	-300.22023716262925	-4364.037827924803	9.673260705548879	57.94507682812307	7.606225659033302	7.337280582813488	4.918264021376802	0.6474715764634016	4.0	2.0	1.0	7.0	6.0	9.569133974671889	0.6683160505034541	0.5422963217604825	1.78938762773606	0.004101098201141025	-1234.354455678941	-1191.156262306223	-1938.5271099396396	-52.071437441675954
530000	0.08757609027896418	-4661.9080701723815	-296.8339310926931	-4365.074139079688	9.291169419123921	27.53042914800757	46.982731025104314	7.247206001635251	4.81325167049946	1.7970821821337661	1.0	3.0	1.0	6.0	9.0	9.377387153069666	0.6303392004647761	0.44131370177278423	1.9283470977624364	0.004584102831306605	-1231.5420952343231	-1190.5842609691135	-1942.9477828762524	-47.406426569347076
531000	0.496803704587534	-4662.304462310902	-294.486496690052	-4367.8179656208495	9.210230308240355	164.95131126440387	27.3969877294906	5.938846786855719	4.382008794186208	1.764552787716862	1.0	2.0	3.0	5.0	9.0	10.262704073446345	0.5956012107485072	0.5673621868424906	1.8370366024089986	0.004620784426962312	-1232.9306286236474	-1191.968750816458	-1942.918586180744	-43.59531720215277
532000	0.5212308535268922	-4663.817924202812	-299.8186425210764	-4363.999281681736	8.617986091650396	79.24763518062977	170.10495948691235	1.8730180437522046	3.247459163302659	1.17394746086458	3.0	2.0	1.0	5.0	9.0	9.383381699087918	0.5156699915048722	0.627304646369841	1.8570253621252832	0.004932384241749191	-1234.075175675471	-1193.254184020256	-1936.6699219860093	-47.38138026914082
533000	0.7269255232836915	-4658.292452092004	-293.5510155758401	-4364.741436516164	9.273437984731332	49.190260345326756	4.788737004019204	4.4616385519077	4.299872314268628	1.63172665327109	3.0	1.0	3.0	5.0	8.0	9.383381699087918	0.593292293111754	0.5764574707839923	1.83025023610425	0.004485335617817525	-1236.6182763495212	-1193.4344759315163	-1934.6886842351264	-46.36953566732074
534000	0.5212869858706783	-4656.114346403803	-291.1841601178225	-4364.930186285981	9.074514639097911	20.614462272648026	6.320512310072059	4.058523495315693	1.9115916765288636	0.9154619733561393	2.0	2.0	7.0	1.0	8.0	7.583501472154785	0.5422846991917071	0.4954727661565676	1.962242534651722	0.0049767484274500055	-1234.1492731360283	-1191.7839379361903	-1938.9969752137622	-47.05650211345353
535000	0.4831410706565409	-4671.441248913792	-297.0367460689563	-4374.404502844835	9.460057564995532	37.34128048031286	16.103899901587187	7.236342713522593	7.249072406403562	1.3009506646036966	1.0	3.0	6.0	4.0	6.0	7.863966761861714	0.5378944037803928	0.5558225194686492	1.9062830767509547	0.0043377299199617095	-1237.4507392849953	-1191.5285796585363	-1945.4251839013043	-48.674856177234474
536000	0.6739515094631487	-4658.2687325739935	-294.1534886539481	-4364.115243920045	9.719977858738654	106.82570991417221	11.360583127164697	5.862441792908824	2.490969536978316	0.6877236936606066	1.0	1.0	10.0	2.0	6.0	7.546482279437943	0.5207605444082929	0.6754660387172657	1.8037734168744382	0.004315232887315012	-1232.1975767128258	-1190.3479967016153	-1941.5696705056034	-46.09674235724886
537000	1.076902684606635	-4660.51037889504	-292.51113911362415	-4367.999239781416	9.676808001334992	21.93687541190793	5.748040622598045	5.73718619151224	2.780074414287551	0.6916124160883448	1.0	4.0	7.0	2.0	6.0	11.258924305002557	0.5605831857637845	0.5323451281444788	1.9070716860917334	0.004328671019990192	-1235.4169708641828	-1194.8862826519633	-1937.6959862652698	-47.143341174880305
538000	0.5176084003626718	-4661.891754595956	-294.36539871616117	-4367.526355879794	9.399082324876897	14.305018431991883	5.372450586328802	4.291090423198564	1.6770812843237537	0.5541062632113664	4.0	5.0	1.0	5.0	5.0	12.077079244878506	0.5965992604425456	0.5450452026592307	1.8583555368982203	0.0038431093376762185	-1234.5035214747136	-1192.4411844570593	-1940.5816499480213	-50.74396606756303
539000	1.0888729103229249	-4658.753399225817	-288.61397361088075	-4370.139425614936	9.167441486413038	14.076723031753987	2.984451649935945	1.7015031386564679	1.0632724852907138	0.39600416090535545	4.0	10.0	2.0	3.0	1.0	8.51192570351069	0.5595411300124418	0.5436075357570848	1.8968513342304703	0.0047651823153839245	-1234.7399725896073	-1193.15277836495	-1942.2466746603789	-47.45919479037311
540000	0.5388602248020923	-4663.684988878424	-283.60481880965597	-4380.080170068768	8.893823630990322	45.48175434133862	5.295879941720143	0.7099796959314376	0.8667645687273184	0.824504103770819	1.0	11.0	3.0	4.0	1.0	7.8642646072776	0.7165047991131397	0.7700881713952823	1.513407029491575	0.004702748506475091	-1238.3065569295152	-1192.6734501620533	-1949.1001629771997	-40.04535981963965
541000	0.24027567454429388	-4652.50686390491	-286.2215070382762	-4366.285356866633	8.443961846113652	48.9574138330636	4.615010737784763	3.833415609887833	1.5507666771589659	0.15850745066496233	1.0	11.0	1.0	5.0	2.0	8.60638247502815	0.6555527713327132	0.5504867929734069	1.7939604356938768	0.004376044043312833	-1231.3633737363648	-1188.3904727532633	-1946.5315103770054	-41.28511424007613
542000	0.3713866052130834	-4664.930623780922	-292.4253445577462	-4372.505279223176	9.229444220676836	20.64109230531615	6.06125225385212	10.704620375729961	1.472530756825566	0.9294035258838388	3.0	7.0	3.0	3.0	4.0	9.767209658343354	0.5107825730440778	0.5557984364212845	1.9334189905346342	0.004150627128931266	-1236.4791990440856	-1191.181583272014	-1944.8444969070774	-46.445217483131266
543000	0.5404307936666459	-4671.168839274383	-298.29158448387375	-4372.877254790509	8.553580809835136	36.63563924193825	2.7620345203609333	5.125541150188606	2.185719499803486	1.4233961300395117	2.0	6.0	2.0	9.0	1.0	9.31381914857355	0.6698483832189706	0.5489658620303273	1.7811857547506988	0.004548959563910841	-1233.958729174127	-1190.5920726935028	-1948.3264529228788	-52.158617727604785
544000	0.5853843546522501	-4664.979608750971	-297.94319044680697	-4367.036418304164	9.380309543870435	30.47583937939433	24.72666940075423	5.197785043513419	2.128263111001388	0.4469632866534466	3.0	1.0	4.0	11.0	1.0	9.813621389017479	0.4825645055834064	0.6165471834868549	1.9008883109297352	0.003912436065805666	-1234.37028164603	-1190.1352139888381	-1942.5309226692962	-51.314588364503315
545000	0.8985045630429045	-4662.735363620069	-290.50946688161986	-4372.225896738449	9.646941066272637	36.05392929613256	9.578874769039315	2.0915651401675213	3.586423920980041	0.9372401019251044	3.0	1.0	1.0	9.0	6.0	9.813621389017479	0.4754661905249843	0.6542808253944097	1.8702529840806024	0.003911472242899925	-1238.6840771438947	-1191.6707816642179	-1941.8710379303361	-44.06245423765555
546000	0.34650213327090795	-4656.139744792842	-292.90957005563973	-4363.230174737202	9.764407254499561	67.89593927621789	2.0701649143991894	8.274470178371166	7.3401951203505025	1.006756515973334	3.0	4.0	1.0	4.0	8.0	9.813621389017479	0.5125421192529908	0.5667967147282922	1.9206611660187134	0.004319180304925451	-1231.4910363551646	-1190.1781412630337	-1941.5609971190042	-42.04542185527646
547000	0.7025788153180955	-4659.235913764652	-295.21357886383987	-4364.022334900812	9.585196431210209	23.157716417830578	2.429916422176578	11.043305516774454	10.629409906837425	1.0693497658420674	2.0	4.0	1.0	6.0	7.0	9.710102292633325	0.6169444744100091	0.7134103761491756	1.6696451494408118	0.003971007215381969	-1231.0396789558856	-1191.3625159783994	-1941.6201399665267	-45.03116159542679
548000	0.6486723525784042	-4657.851586632938	-289.7368415018465	-4368.114745131092	10.203960285694217	40.69780480049959	3.2356519036583538	4.213710380567214	1.81064746112023	1.2679978201503463	2.0	6.0	4.0	2.0	6.0	10.234272794854874	0.5829061384462442	0.4609758137851165	1.956118047768636	0.004017534743578159	-1234.6065746854597	-1196.4016074499687	-1937.1065629956638	-44.022198734852886
549000	0.9071124692212766	-4672.989912383549	-299.0821513227145	-4373.907761060835	10.72302640297847	40.6328410996816	19.001129650789306	3.1683020848686803	1.941521782944908	0.598874964686492	2.0	4.0	7.0	3.0	4.0	7.342292391137756	0.596446669317377	0.4622772128505711	1.9412761178320483	0.004025967317192473	-1237.0418090887788	-1194.8664939031305	-1941.9994580689258	-53.104046476521454
550000	0.019782299347792076	-4657.652919304102	-293.2766817685332	-4364.376237535569	10.573831549284273	109.53130173575384	10.026533929034345	4.673196011449706	1.1778458738445527	0.7807606088235652	1.0	9.0	3.0	3.0	4.0	6.815007963578374	0.551128963164065	0.5075949190038831	1.9412761178320483	0.003588517065019335	-1234.3306299268847	-1190.6922841084768	-1939.353323500208	-46.22332130035045
551000	0.019782299347792076	-4659.416450441595	-296.7161226231834	-4362.700327818411	10.173222182936732	23.39621221609926	5.464938321888879	6.977999683281453	3.5538419438113658	1.6048517979898542	4.0	6.0	4.0	1.0	5.0	9.34428845987041	0.6016683670778908	0.590233512168078	1.8080981207540279	0.0038046036751124817	-1233.9908093239299	-1192.0347079082742	-1936.6748105862075	-50.53723155493536
552000	0.02936938479495943	-4658.047694864568	-294.6807274371214	-4363.366967427447	9.692179324035894	32.10397570789456	16.031395942381298	5.483060660703054	1.9442743924188999	2.3552910617361777	3.0	1.0	9.0	6.0	1.0	9.725557170605683	0.5651853493913482	0.558845228559453	1.8759694220491954	0.004582187987396727	-1235.5680665437108	-1190.795201433545	-1937.0036994501916	-47.661026065112935
553000	0.1381253255162571	-4659.195774415873	-289.2860779585942	-4369.909696457278	8.983629012604267	45.54058327375175	4.756331439983871	3.1545758068610272	1.366771581188432	0.9271828956531595	3.0	5.0	4.0	3.0	5.0	6.06150783744898	0.6555225845282077	0.5999191997781457	1.744558215693643	0.004690290994109352	-1233.9290098207807	-1194.51199440346	-1941.468692233038	-44.6883006194834
554000	0.2865186283944805	-4659.546367348241	-289.7666699271648	-4369.779697421076	9.481489203204111	53.69341683571959	4.61763340120384	4.940278745839592	1.2045772464271718	0.9828360462412868	3.0	4.0	4.0	1.0	8.0	7.813441774528828	0.6872489867245667	0.5341098187987995	1.7786411944766303	0.0044630484949078585	-1238.1421878351994	-1193.5853879486044	-1938.0521216372726	-43.956683463828384
555000	0.6594551453995683	-4661.1511596278515	-291.07521198497847	-4370.075947642873	9.315395898957169	29.87581101933584	6.116102504649996	5.622646452077867	4.593955283912876	0.7956265039960804	5.0	2.0	3.0	4.0	6.0	8.501942420169646	0.6560824939114361	0.6175655341772566	1.7263519719113036	0.004195012827661522	-1237.4930751221261	-1196.5918514049738	-1935.991021115773	-44.70556987319534
556000	0.2490847628504813	-4656.345004776979	-296.3913338105855	-4359.9536709663935	10.072320603787684	27.118446182439424	3.5997539415700546	2.9006893978729824	1.8178780299965078	2.0012240934977603	6.0	1.0	8.0	1.0	4.0	9.906625207440634	0.6519967001833201	0.5056717523666084	1.8423315474500677	0.004090190802725178	-1232.8549224681824	-1192.5606714250152	-1934.5380770731956	-51.6296018780063
557000	0.5365041059157758	-4657.183900272041	-293.4731858193506	-4363.71071445269	10.720136069060477	32.22020294475234	7.0704378339047205	2.337968685179282	0.7653247500591618	1.4736062412392965	4.0	1.0	8.0	4.0	3.0	8.98559176532532	0.6446855967620946	0.4887812892543632	1.8665331139835386	0.004170943710246697	-1234.4545213766057	-1196.2573520225894	-1932.9988410534945	-48.73319633038004
558000	0.9712676553513395	-4664.730599983645	-297.21689411551034	-4367.513705868135	10.155142120318587	21.302809749778202	34.17746488177544	7.436297935084491	1.5842658229197075	0.9757764711697227	3.0	1.0	9.0	3.0	4.0	11.103294229514303	0.6409116862253812	0.7068555013016855	1.6522328124729295	0.0035118368713960664	-1233.1428892388024	-1197.840615056172	-1936.5302015731606	-49.78449902197028
559000	0.202938937511	-4659.150670192149	-297.0203272240939	-4362.130342968055	9.746978442423424	65.47138195616135	12.8874361775693	17.452598059714877	4.52084414040166	0.5458192857306398	1.0	3.0	6.0	3.0	7.0	9.279462322448015	0.659724323703581	0.6107943831812854	1.7294812931151293	0.0041300941832591535	-1232.4294952336043	-1191.4945859031477	-1938.2062618313028	-47.31550410313818
560000	1.490076868602899	-4665.938778894787	-296.0275843975693	-4369.911194497217	10.222263725732898	81.36169551403212	14.70692464061357	7.4234459550316405	2.5550679101819633	1.2486974000252626	3.0	1.0	5.0	7.0	4.0	9.505018720013444	0.5916400314534541	0.505539304979246	1.9028206635672957	0.004004565537859109	-1233.8218939757894	-1196.878235587811	-1939.2110649336164	-47.56998409127577
561000	1.0237043579753298	-4658.6800272874625	-290.90401374140134	-4367.776013546061	8.59926345852138	20.686440145267508	12.97653471932668	3.324395399275754	2.894866766881755	0.5684228952849318	1.0	3.0	3.0	9.0	4.0	8.93257575336999	0.477647223544813	0.596562658151714	1.925790118303469	0.0042326968991952315	-1234.3327807385438	-1191.020959267667	-1942.4222735398503	-45.6188409736734
562000	0.5267444348697297	-4664.417611013618	-293.6114643352554	-4370.806146678362	9.624024230343455	47.11739663531481	4.49890288202728	3.5633465902487447	1.3589417233243706	0.4129017515255877	1.0	9.0	1.0	7.0	2.0	12.267887154180979	0.7422615265281549	0.5127499122983767	1.7449885611734643	0.004150870374401847	-1237.6080824964256	-1193.8858386560917	-1939.3122255258447	-48.486707337514126
563000	0.5906616405290638	-4659.077621096416	-292.6944808113838	-4366.383140285032	9.375393829781578	42.24256968288322	6.90778498825395	1.0376323504303817	1.162398284865198	0.5814457416993074	2.0	11.0	1.0	2.0	4.0	10.575307600403095	0.5931410729604264	0.6139003664992845	1.792958560540285	0.003913422592860845	-1231.4714013094876	-1191.8768015170158	-1943.0349374585282	-48.53632504930816
564000	0.45880409412654366	-4652.161794167547	-289.8561940232087	-4362.305600144338	9.634256184022588	17.726271031758717	6.250771006562649	2.0940991505142295	1.3169912486876125	0.6259713948752625	2.0	8.0	2.0	3.0	5.0	8.47481235624108	0.6815596696329902	0.5413884978707211	1.7770518324962847	0.004163865036596207	-1231.5428255816814	-1192.3080324839143	-1938.454742078743	-47.071460529987526
565000	0.24631608208328437	-4655.962906919786	-293.20929979768846	-4362.7536071220975	9.805766766895799	15.41978183052269	7.112011863454611	5.0257136432568155	0.7022176922050004	1.0516588796552058	1.0	6.0	6.0	2.0	5.0	9.934594892331397	0.5512222126022817	0.45406033215201935	1.9947174552456948	0.0038280970292035267	-1233.922082277021	-1194.5274315827694	-1934.304093262307	-49.1553960645017
566000	0.36543537030182666	-4653.769008181561	-289.03126526672844	-4364.737742914833	8.99150460520183	19.78989723181666	12.116745475828733	1.2247333739158384	0.8211622123997674	0.2738441765891683	3.0	7.0	3.0	3.0	4.0	9.100492422710692	0.7028960114162147	0.5851965321089653	1.7119074564748156	0.004531687649883835	-1233.8646047531859	-1192.8488859115364	-1938.0242522501103	-46.37649424754431
567000	0.5660403966115357	-4668.3992905925725	-290.0946454472941	-4378.304645145278	8.537826874931625	43.61448675109306	19.299365208726194	2.9751820220995313	1.1594565199187656	0.5807307717850686	1.0	8.0	3.0	5.0	3.0	12.691661970044695	0.6706514418607624	0.4790234184980804	1.8503251396411529	0.005171057512990406	-1233.8687917063112	-1193.4983262860683	-1950.9375271528988	-44.05885076098635
568000	0.5581665895687626	-4662.103313201253	-291.5650556264917	-4370.538257574761	8.29517320945346	36.95622561427377	65.33340090161639	6.927117550374773	1.4387438612636005	0.3173262067050371	2.0	2.0	5.0	8.0	3.0	8.507997949340673	0.622095266570136	0.548017527586683	1.829887205843177	0.005216047080826462	-1236.786836966005	-1190.1116313967975	-1943.6397892119587	-43.1652123365969
569000	0.17998825314677402	-4669.597427257676	-298.6264335860491	-4370.970993671627	8.763472022775971	26.350828978622413	37.604235388633306	3.420278615113888	0.9903188651529389	3.3530631954818846	4.0	2.0	5.0	7.0	2.0	8.507997949340673	0.7838507228078762	0.5892392057635281	1.6269100714285916	0.004583205997827208	-1233.2419689973428	-1192.9568361002264	-1944.7721885740582	-49.6434070180577
570000	0.9214960806738306	-4658.366412385814	-289.52729306816695	-4368.839119317648	8.878552378220872	13.459997844062984	5.45815234617945	7.436270216760543	1.459701491007777	0.5042288076855078	7.0	1.0	2.0	8.0	2.0	9.61651663984228	0.64987999495054	0.5518823476928191	1.7982376573566368	0.005256814049393471	-1232.9005045856068	-1193.2734395678478	-1942.665175164193	-45.41449352643691
571000	0.4932053574454196	-4656.382244627588	-293.6334285052037	-4362.748816122385	9.299276603397862	50.33481046680133	4.038770776104714	3.4210074672799866	1.9987397065693104	1.2441927953184115	3.0	2.0	5.0	9.0	1.0	7.059031002306551	0.5411044647013429	0.5817992020420866	1.8770963332565669	0.00427178365643435	-1235.8098910621884	-1190.5266253046748	-1936.412299755521	-48.1308020839096
572000	0.710140780576908	-4663.414100693527	-293.86617371156643	-4369.547926981961	10.478850791219664	24.74321674623055	15.011064105363321	2.3319561726912	5.396946523350798	0.4957082668959238	2.0	2.0	1.0	9.0	6.0	9.375414344702337	0.6105643185844929	0.6561012995690967	1.7333343818464066	0.003911016928985957	-1233.3663960459587	-1197.1344599894383	-1939.0470709465635	-46.54292666896035
573000	1.2086673201242482	-4654.43682246137	-287.8723518486302	-4366.56447061274	8.37427415209304	42.009745910782854	11.104296397918299	2.4064793549680643	1.884048129472902	0.32004253865670584	2.0	3.0	4.0	8.0	3.0	9.551819746161355	0.6469597120164782	0.49318908480011414	1.8598512031834038	0.004641108010908154	-1233.2038176191045	-1194.6486913766078	-1938.7119616170278	-42.52856917117474
574000	0.3217527535133682	-4658.114356069021	-292.01375173184096	-4366.10060433718	8.885587677165597	89.484341701624	19.32154567312587	8.284768270132664	3.4413629106665526	0.7820154365129514	1.0	3.0	1.0	11.0	4.0	7.406720218548506	0.6881369274467102	0.5072705583861415	1.804592514167145	0.004426206502851556	-1234.7801192253407	-1190.2343619004714	-1941.086123211367	-43.16589103128399
575000	0.4751308794393747	-4652.429463792533	-291.2553228101717	-4361.174140982362	9.219829554959917	76.93242780213235	6.213194682868699	6.384640968002941	1.1125989035076431	1.1768170026225064	1.0	6.0	4.0	5.0	4.0	7.338474220750998	0.6393801574390287	0.5424302214805866	1.8181896210803816	0.0049190712412845285	-1232.8659438524992	-1189.4957153141431	-1938.8124818157196	-44.19022211596114
576000	0.8249428144824569	-4655.93092010609	-287.00046709859976	-4368.93045300749	8.94006758938107	27.168824613819407	4.008996374179427	3.367708239959488	2.843388333968289	1.0622836367007515	4.0	7.0	2.0	1.0	6.0	8.595650685224268	0.6513530223994233	0.4928768822381895	1.8557700953623841	0.004388961817005704	-1233.9054153247869	-1191.971184938306	-1943.0538527443964	-42.133287503769786
577000	0.8463456139066556	-4659.070489245769	-291.0480554638766	-4368.022433781892	9.61900537025498	31.853935955610794	8.106488491662038	2.0908101037345763	3.1753479212262374	0.9987154853367449	4.0	1.0	5.0	7.0	3.0	9.69884845527009	0.6793982666829504	0.6179447183945124	1.7026570149225337	0.004032467655025816	-1238.4278611389734	-1194.2844537232984	-1935.31011891962	-45.263937868896875
578000	0.29258639040637746	-4659.136941414205	-292.81719047418676	-4366.319750940018	10.820850004994172	28.822421155260745	5.578969907520398	5.350706943314724	2.6612062149503215	1.4944938968780157	2.0	1.0	7.0	6.0	4.0	9.639410577731	0.6777595499230549	0.5222499625145224	1.7999904875624193	0.0038179377667235796	-1235.0705243142372	-1193.9287065197027	-1937.3205201060782	-46.98391188651822
579000	0.1618341388956912	-4656.915940523011	-290.28687124063873	-4366.629069282372	9.599544237916774	69.67399170363696	2.1270311585288515	2.10729431228088	4.291949444516522	0.9662596910627376	2.0	2.0	1.0	8.0	7.0	10.281386417512657	0.5952123741228492	0.5324955531430324	1.872292072734115	0.004478601124406067	-1233.6030265958434	-1192.0636596676084	-1940.96238301892	-42.97040627662389
580000	0.8320664871744938	-4665.971348916098	-299.57334703139907	-4366.398001884699	9.379251672804644	138.2807275661282	17.111541234654233	24.07987815414107	6.410057421057371	1.3085064586520612	1.0	2.0	4.0	6.0	7.0	12.012473897754973	0.5727505359606874	0.6422507922701572	1.7849986717691522	0.004843956560315028	-1233.2640280756004	-1193.333886586638	-1939.8000872224602	-47.090014157862434
581000	0.38182430305991755	-4659.272604261993	-295.76460618883846	-4363.507998073155	8.899500910122347	31.777067806308903	43.30284741013323	1.298679138398988	4.302484199447785	1.2359339780811778	4.0	2.0	1.0	6.0	7.0	11.176368734237705	0.6329081023730597	0.5747997974097395	1.7922921002171976	0.004799015081289419	-1232.42409353149	-1193.0707082313488	-1938.0131963103172	-45.69311882789584
582000	0.1208537414427937	-4658.08425567028	-289.7867812388517	-4368.297474431429	8.514748806092964	48.30345612448655	9.369407844485604	4.724896000341469	1.7853579246945188	0.7140197035050072	1.0	2.0	7.0	6.0	4.0	8.943216346299387	0.5668588092960927	0.5274203549017314	1.9057208358021727	0.004651768562814608	-1234.5722870255634	-1191.8016360037773	-1941.9235514020888	-43.73640393260392
583000	0.8313700274485878	-4649.148405874557	-281.5745410155415	-4367.573864859016	8.22905077010235	26.633387637915106	26.691590731989017	2.3558125510277725	0.3557529011517933	0.11113213462000757	2.0	3.0	8.0	5.0	2.0	8.943216346299387	0.6341387718815628	0.4555604359007996	1.9103007922176345	0.004972120225886878	-1234.2522998234324	-1193.8546305362383	-1939.4669344993454	-37.89924757578696
584000	0.269659549688547	-4647.971857289214	-278.3543904663167	-4369.617466822898	8.28675376593082	27.59465868527648	4.596350989295205	2.6600495899543577	0.9063319833333657	0.1757795806491619	3.0	2.0	9.0	4.0	2.0	11.305069781522171	0.581863716251698	0.6883011794982893	1.7298351042500095	0.00487941660994984	-1235.7622574869308	-1193.9992219842752	-1939.8559873516913	-35.35016403955089
585000	0.2218372821268888	-4654.297469654245	-287.1804252113844	-4367.117044442861	9.17357616305143	19.902143419414102	10.044616226674519	2.198460821951922	1.066654121151544	1.2118649950110447	3.0	2.0	11.0	2.0	2.0	10.44956037153895	0.5254887315698609	0.6663252528323794	1.8081860155977565	0.004665279606902661	-1236.6778500916737	-1194.527836241805	-1935.9113581093816	-43.089491276324345
586000	0.15520019287830072	-4655.514524375552	-288.90273658558897	-4366.611787789963	8.442079906264611	119.68999661883566	6.014072008641023	3.797020404754021	0.590256519907817	0.09960317829985703	1.0	4.0	8.0	6.0	1.0	10.57390822342035	0.6846307569974377	0.5728477109927658	1.7425215320097933	0.005195985874384482	-1236.7750997925152	-1190.181287970566	-1939.6554000268818	-43.10910587520352
587000	0.45402990750234107	-4655.150868490663	-289.7936895807093	-4365.357178909953	8.362956293792296	181.56222232413472	20.713310174283553	2.9008368829511233	0.6910789296587709	0.13911256940412725	1.0	2.0	12.0	3.0	2.0	10.032376172033446	0.59005772912357	0.6412569961964898	1.7686852746799369	0.0050569323006577445	-1233.6732557465584	-1193.7333801578097	-1937.9505430055847	-42.406228635258515
588000	0.28217101453172244	-4649.819809831019	-279.6810894394216	-4370.138720391597	8.334973128226936	36.124544106509646	8.602328455377995	2.421181614847044	0.6202576119628392	0.27647168840980024	1.0	5.0	7.0	3.0	4.0	10.766470134018517	0.5076439890448997	0.5518150411554981	1.9405409697995988	0.005024107429503333	-1239.7556507223371	-1193.1703798345097	-1937.2126898347508	-36.09202730263005
589000	0.5155627346043314	-4647.528724572139	-280.97058355447587	-4366.558141017664	8.25157816566437	8.384494388873968	4.141201943861017	3.344755796112084	0.6139810646582922	0.23997108564745176	3.0	9.0	1.0	4.0	3.0	8.123851867800568	0.7213056502010383	0.5643313383487981	1.7143630114501602	0.0055749204871964626	-1235.7837727758422	-1190.9797936275047	-1939.7945746143168	-40.34791387713503
590000	0.2569813871880626	-4659.702893345077	-285.80891260001124	-4373.893980745066	8.408567927715476	40.423103151532615	5.666489252667412	3.204318107488303	0.9260306848831708	0.14030947570205074	3.0	7.0	4.0	3.0	3.0	13.392004957220676	0.5500704891289605	0.6433089301915037	1.8066205806795324	0.005486786983588041	-1233.9940355427198	-1193.8660185086242	-1946.0339266937217	-41.58854451982047
591000	0.23927938516003877	-4648.515064148514	-283.62187224116747	-4364.893191907347	8.66806318911517	58.55783061941498	6.4057470966007966	1.4066655188636468	0.9070088676563793	0.41312839790832845	1.0	10.0	4.0	1.0	4.0	8.993141282546516	0.5500704891289605	0.5476998155920184	1.9022296952790176	0.005290905808953368	-1235.818379373966	-1192.8874186631401	-1936.18739387024	-39.496792470621024
592000	0.21082549673925932	-4645.273021457049	-280.27561359177673	-4364.997407865272	8.725539020153752	52.31734567941332	3.155801135801148	1.5241638221949643	0.2119093587402857	0.4044284468153651	2.0	10.0	4.0	1.0	3.0	8.993141282546516	0.5949267726225388	0.5867429043788465	1.8183303229986114	0.004933675665759517	-1235.5241915924619	-1190.0897289634665	-1939.3834873093438	-37.29607148920122
593000	0.5629678087273353	-4659.380076233254	-291.9299564297516	-4367.450119803502	8.282459272071872	68.31047666930128	7.0163871190152785	6.328121119725845	4.3542611284258275	1.5747715672384155	3.0	3.0	1.0	4.0	9.0	8.146764671096108	0.6388709047010976	0.5834187321671271	1.7777103631317719	0.005466810920769507	-1237.4807711332205	-1192.4795145630721	-1937.4898341072096	-43.806930735535495
